{'sa': 420, 'k': 0.05, 'nc': 388, 'it': 0, 'n': 100}
{'sa': 846, 'k': 0.05, 'nc': 762, 'it': 0, 'n': 200}
{'sa': 1240, 'k': 0.05, 'nc': 1168, 'it': 0, 'n': 300}
{'sa': 1666, 'k': 0.05, 'nc': 1542, 'it': 0, 'n': 400}
{'sa': 2082, 'k': 0.05, 'nc': 1926, 'it': 0, 'n': 500}
{'sa': 2502, 'k': 0.05, 'nc': 2306, 'it': 0, 'n': 600}
{'sa': 2908, 'k': 0.05, 'nc': 2700, 'it': 0, 'n': 700}
{'sa': 3314, 'k': 0.05, 'nc': 3094, 'it': 0, 'n': 800}
{'sa': 3752, 'k': 0.05, 'nc': 3456, 'it': 0, 'n': 900}
{'sa': 4180, 'k': 0.05, 'nc': 3828, 'it': 0, 'n': 1000}
{'sa': 4604, 'k': 0.05, 'nc': 4204, 'it': 0, 'n': 1100}
{'sa': 4990, 'k': 0.05, 'nc': 4618, 'it': 0, 'n': 1200}
{'sa': 5414, 'k': 0.05, 'nc': 4994, 'it': 0, 'n': 1300}
{'sa': 5842, 'k': 0.05, 'nc': 5366, 'it': 0, 'n': 1400}
{'sa': 6264, 'k': 0.05, 'nc': 5744, 'it': 0, 'n': 1500}
{'sa': 6706, 'k': 0.05, 'nc': 6102, 'it': 0, 'n': 1600}
{'sa': 7100, 'k': 0.05, 'nc': 6508, 'it': 0, 'n': 1700}
{'sa': 7534, 'k': 0.05, 'nc': 6874, 'it': 0, 'n': 1800}
{'sa': 7926, 'k': 0.05, 'nc': 7282, 'it': 0, 'n': 1900}
{'sa': 8326, 'k': 0.05, 'nc': 7682, 'it': 0, 'n': 2000}
{'sa': 8730, 'k': 0.05, 'nc': 8078, 'it': 0, 'n': 2100}
{'sa': 9128, 'k': 0.05, 'nc': 8480, 'it': 0, 'n': 2200}
{'sa': 9498, 'k': 0.05, 'nc': 8910, 'it': 0, 'n': 2300}
{'sa': 9930, 'k': 0.05, 'nc': 9278, 'it': 0, 'n': 2400}
{'sa': 10332, 'k': 0.05, 'nc': 9676, 'it': 0, 'n': 2500}
{'sa': 10728, 'k': 0.05, 'nc': 10080, 'it': 0, 'n': 2600}
{'sa': 11180, 'k': 0.05, 'nc': 10428, 'it': 0, 'n': 2700}
{'sa': 11550, 'k': 0.05, 'nc': 10858, 'it': 0, 'n': 2800}
{'sa': 11982, 'k': 0.05, 'nc': 11226, 'it': 0, 'n': 2900}
{'sa': 12380, 'k': 0.05, 'nc': 11628, 'it': 0, 'n': 3000}
{'sa': 12808, 'k': 0.05, 'nc': 12000, 'it': 0, 'n': 3100}
{'sa': 13246, 'k': 0.05, 'nc': 12362, 'it': 0, 'n': 3200}
{'sa': 13636, 'k': 0.05, 'nc': 12772, 'it': 0, 'n': 3300}
{'sa': 14012, 'k': 0.05, 'nc': 13196, 'it': 0, 'n': 3400}
{'sa': 14388, 'k': 0.05, 'nc': 13620, 'it': 0, 'n': 3500}
{'sa': 14792, 'k': 0.05, 'nc': 14016, 'it': 0, 'n': 3600}
{'sa': 15262, 'k': 0.05, 'nc': 14346, 'it': 0, 'n': 3700}
{'sa': 15680, 'k': 0.05, 'nc': 14728, 'it': 0, 'n': 3800}
{'sa': 16092, 'k': 0.05, 'nc': 15116, 'it': 0, 'n': 3900}
{'sa': 16490, 'k': 0.05, 'nc': 15518, 'it': 0, 'n': 4000}
{'sa': 16894, 'k': 0.05, 'nc': 15914, 'it': 0, 'n': 4100}
{'sa': 17326, 'k': 0.05, 'nc': 16282, 'it': 0, 'n': 4200}
{'sa': 17756, 'k': 0.05, 'nc': 16652, 'it': 0, 'n': 4300}
{'sa': 18168, 'k': 0.05, 'nc': 17040, 'it': 0, 'n': 4400}
{'sa': 18568, 'k': 0.05, 'nc': 17440, 'it': 0, 'n': 4500}
{'sa': 19000, 'k': 0.05, 'nc': 17808, 'it': 0, 'n': 4600}
{'sa': 19408, 'k': 0.05, 'nc': 18200, 'it': 0, 'n': 4700}
{'sa': 19836, 'k': 0.05, 'nc': 18572, 'it': 0, 'n': 4800}
{'sa': 20262, 'k': 0.05, 'nc': 18946, 'it': 0, 'n': 4900}
{'sa': 20708, 'k': 0.05, 'nc': 19300, 'it': 0, 'n': 5000}
{'sa': 21162, 'k': 0.05, 'nc': 19646, 'it': 0, 'n': 5100}
{'sa': 21576, 'k': 0.05, 'nc': 20032, 'it': 0, 'n': 5200}
{'sa': 21982, 'k': 0.05, 'nc': 20426, 'it': 0, 'n': 5300}
{'sa': 22418, 'k': 0.05, 'nc': 20790, 'it': 0, 'n': 5400}
{'sa': 22828, 'k': 0.05, 'nc': 21180, 'it': 0, 'n': 5500}
{'sa': 23238, 'k': 0.05, 'nc': 21570, 'it': 0, 'n': 5600}
{'sa': 23648, 'k': 0.05, 'nc': 21960, 'it': 0, 'n': 5700}
{'sa': 24066, 'k': 0.05, 'nc': 22342, 'it': 0, 'n': 5800}
{'sa': 24472, 'k': 0.05, 'nc': 22736, 'it': 0, 'n': 5900}
{'sa': 24870, 'k': 0.05, 'nc': 23138, 'it': 0, 'n': 6000}
{'sa': 25288, 'k': 0.05, 'nc': 23520, 'it': 0, 'n': 6100}
{'sa': 25708, 'k': 0.05, 'nc': 23900, 'it': 0, 'n': 6200}
{'sa': 26124, 'k': 0.05, 'nc': 24284, 'it': 0, 'n': 6300}
{'sa': 26546, 'k': 0.05, 'nc': 24662, 'it': 0, 'n': 6400}
{'sa': 26946, 'k': 0.05, 'nc': 25062, 'it': 0, 'n': 6500}
{'sa': 27312, 'k': 0.05, 'nc': 25496, 'it': 0, 'n': 6600}
{'sa': 27692, 'k': 0.05, 'nc': 25916, 'it': 0, 'n': 6700}
{'sa': 28122, 'k': 0.05, 'nc': 26286, 'it': 0, 'n': 6800}
{'sa': 28554, 'k': 0.05, 'nc': 26654, 'it': 0, 'n': 6900}
{'sa': 28994, 'k': 0.05, 'nc': 27014, 'it': 0, 'n': 7000}
{'sa': 29426, 'k': 0.05, 'nc': 27382, 'it': 0, 'n': 7100}
{'sa': 29814, 'k': 0.05, 'nc': 27794, 'it': 0, 'n': 7200}
{'sa': 30250, 'k': 0.05, 'nc': 28158, 'it': 0, 'n': 7300}
{'sa': 30664, 'k': 0.05, 'nc': 28544, 'it': 0, 'n': 7400}
{'sa': 31112, 'k': 0.05, 'nc': 28896, 'it': 0, 'n': 7500}
{'sa': 31540, 'k': 0.05, 'nc': 29268, 'it': 0, 'n': 7600}
{'sa': 31922, 'k': 0.05, 'nc': 29686, 'it': 0, 'n': 7700}
{'sa': 32342, 'k': 0.05, 'nc': 30066, 'it': 0, 'n': 7800}
{'sa': 32748, 'k': 0.05, 'nc': 30460, 'it': 0, 'n': 7900}
{'sa': 33136, 'k': 0.05, 'nc': 30872, 'it': 0, 'n': 8000}
{'sa': 33504, 'k': 0.05, 'nc': 31304, 'it': 0, 'n': 8100}
{'sa': 33946, 'k': 0.05, 'nc': 31662, 'it': 0, 'n': 8200}
{'sa': 34364, 'k': 0.05, 'nc': 32044, 'it': 0, 'n': 8300}
{'sa': 34816, 'k': 0.05, 'nc': 32392, 'it': 0, 'n': 8400}
{'sa': 35226, 'k': 0.05, 'nc': 32782, 'it': 0, 'n': 8500}
{'sa': 35626, 'k': 0.05, 'nc': 33182, 'it': 0, 'n': 8600}
{'sa': 36034, 'k': 0.05, 'nc': 33574, 'it': 0, 'n': 8700}
{'sa': 36492, 'k': 0.05, 'nc': 33916, 'it': 0, 'n': 8800}
{'sa': 36904, 'k': 0.05, 'nc': 34304, 'it': 0, 'n': 8900}
{'sa': 37300, 'k': 0.05, 'nc': 34708, 'it': 0, 'n': 9000}
{'sa': 37740, 'k': 0.05, 'nc': 35068, 'it': 0, 'n': 9100}
{'sa': 38124, 'k': 0.05, 'nc': 35484, 'it': 0, 'n': 9200}
{'sa': 38534, 'k': 0.05, 'nc': 35874, 'it': 0, 'n': 9300}
{'sa': 38950, 'k': 0.05, 'nc': 36258, 'it': 0, 'n': 9400}
{'sa': 39366, 'k': 0.05, 'nc': 36642, 'it': 0, 'n': 9500}
{'sa': 39740, 'k': 0.05, 'nc': 37068, 'it': 0, 'n': 9600}
