{'sa': 426, 'k': 0.04742108, 'nc': 382, 'it': 0, 'n': 100}
{'sa': 786, 'k': 0.04742108, 'nc': 822, 'it': 0, 'n': 200}
{'sa': 1190, 'k': 0.04742108, 'nc': 1218, 'it': 0, 'n': 300}
{'sa': 1622, 'k': 0.04742108, 'nc': 1586, 'it': 0, 'n': 400}
{'sa': 1996, 'k': 0.04742108, 'nc': 2012, 'it': 0, 'n': 500}
{'sa': 2380, 'k': 0.04742108, 'nc': 2428, 'it': 0, 'n': 600}
{'sa': 2788, 'k': 0.04742108, 'nc': 2820, 'it': 0, 'n': 700}
{'sa': 3262, 'k': 0.04742108, 'nc': 3146, 'it': 0, 'n': 800}
{'sa': 3672, 'k': 0.04742108, 'nc': 3536, 'it': 0, 'n': 900}
{'sa': 4104, 'k': 0.04742108, 'nc': 3904, 'it': 0, 'n': 1000}
{'sa': 4554, 'k': 0.04742108, 'nc': 4254, 'it': 0, 'n': 1100}
{'sa': 5028, 'k': 0.04742108, 'nc': 4580, 'it': 0, 'n': 1200}
{'sa': 5468, 'k': 0.04742108, 'nc': 4940, 'it': 0, 'n': 1300}
{'sa': 5882, 'k': 0.04742108, 'nc': 5326, 'it': 0, 'n': 1400}
{'sa': 6296, 'k': 0.04742108, 'nc': 5712, 'it': 0, 'n': 1500}
{'sa': 6704, 'k': 0.04742108, 'nc': 6104, 'it': 0, 'n': 1600}
{'sa': 7116, 'k': 0.04742108, 'nc': 6492, 'it': 0, 'n': 1700}
{'sa': 7524, 'k': 0.04742108, 'nc': 6884, 'it': 0, 'n': 1800}
{'sa': 7920, 'k': 0.04742108, 'nc': 7288, 'it': 0, 'n': 1900}
{'sa': 8354, 'k': 0.04742108, 'nc': 7654, 'it': 0, 'n': 2000}
{'sa': 8774, 'k': 0.04742108, 'nc': 8034, 'it': 0, 'n': 2100}
{'sa': 9196, 'k': 0.04742108, 'nc': 8412, 'it': 0, 'n': 2200}
{'sa': 9666, 'k': 0.04742108, 'nc': 8742, 'it': 0, 'n': 2300}
{'sa': 10058, 'k': 0.04742108, 'nc': 9150, 'it': 0, 'n': 2400}
{'sa': 10432, 'k': 0.04742108, 'nc': 9576, 'it': 0, 'n': 2500}
{'sa': 10890, 'k': 0.04742108, 'nc': 9918, 'it': 0, 'n': 2600}
{'sa': 11332, 'k': 0.04742108, 'nc': 10276, 'it': 0, 'n': 2700}
{'sa': 11710, 'k': 0.04742108, 'nc': 10698, 'it': 0, 'n': 2800}
{'sa': 12142, 'k': 0.04742108, 'nc': 11066, 'it': 0, 'n': 2900}
{'sa': 12566, 'k': 0.04742108, 'nc': 11442, 'it': 0, 'n': 3000}
{'sa': 13000, 'k': 0.04742108, 'nc': 11808, 'it': 0, 'n': 3100}
{'sa': 13426, 'k': 0.04742108, 'nc': 12182, 'it': 0, 'n': 3200}
{'sa': 13810, 'k': 0.04742108, 'nc': 12598, 'it': 0, 'n': 3300}
{'sa': 14208, 'k': 0.04742108, 'nc': 13000, 'it': 0, 'n': 3400}
{'sa': 14612, 'k': 0.04742108, 'nc': 13396, 'it': 0, 'n': 3500}
{'sa': 15012, 'k': 0.04742108, 'nc': 13796, 'it': 0, 'n': 3600}
{'sa': 15418, 'k': 0.04742108, 'nc': 14190, 'it': 0, 'n': 3700}
{'sa': 15840, 'k': 0.04742108, 'nc': 14568, 'it': 0, 'n': 3800}
{'sa': 16222, 'k': 0.04742108, 'nc': 14986, 'it': 0, 'n': 3900}
{'sa': 16592, 'k': 0.04742108, 'nc': 15416, 'it': 0, 'n': 4000}
{'sa': 17004, 'k': 0.04742108, 'nc': 15804, 'it': 0, 'n': 4100}
{'sa': 17372, 'k': 0.04742108, 'nc': 16236, 'it': 0, 'n': 4200}
{'sa': 17780, 'k': 0.04742108, 'nc': 16628, 'it': 0, 'n': 4300}
{'sa': 18192, 'k': 0.04742108, 'nc': 17016, 'it': 0, 'n': 4400}
{'sa': 18604, 'k': 0.04742108, 'nc': 17404, 'it': 0, 'n': 4500}
{'sa': 18992, 'k': 0.04742108, 'nc': 17816, 'it': 0, 'n': 4600}
{'sa': 19414, 'k': 0.04742108, 'nc': 18194, 'it': 0, 'n': 4700}
{'sa': 19862, 'k': 0.04742108, 'nc': 18546, 'it': 0, 'n': 4800}
{'sa': 20292, 'k': 0.04742108, 'nc': 18916, 'it': 0, 'n': 4900}
{'sa': 20684, 'k': 0.04742108, 'nc': 19324, 'it': 0, 'n': 5000}
{'sa': 21126, 'k': 0.04742108, 'nc': 19682, 'it': 0, 'n': 5100}
{'sa': 21516, 'k': 0.04742108, 'nc': 20092, 'it': 0, 'n': 5200}
{'sa': 21910, 'k': 0.04742108, 'nc': 20498, 'it': 0, 'n': 5300}
{'sa': 22282, 'k': 0.04742108, 'nc': 20926, 'it': 0, 'n': 5400}
{'sa': 22654, 'k': 0.04742108, 'nc': 21354, 'it': 0, 'n': 5500}
{'sa': 23070, 'k': 0.04742108, 'nc': 21738, 'it': 0, 'n': 5600}
{'sa': 23506, 'k': 0.04742108, 'nc': 22102, 'it': 0, 'n': 5700}
{'sa': 23922, 'k': 0.04742108, 'nc': 22486, 'it': 0, 'n': 5800}
{'sa': 24326, 'k': 0.04742108, 'nc': 22882, 'it': 0, 'n': 5900}
{'sa': 24756, 'k': 0.04742108, 'nc': 23252, 'it': 0, 'n': 6000}
{'sa': 25128, 'k': 0.04742108, 'nc': 23680, 'it': 0, 'n': 6100}
{'sa': 25528, 'k': 0.04742108, 'nc': 24080, 'it': 0, 'n': 6200}
