{'sa': 428, 'k': 0.03452633, 'nc': 380, 'it': 0, 'n': 100}
{'sa': 812, 'k': 0.03452633, 'nc': 796, 'it': 0, 'n': 200}
{'sa': 1278, 'k': 0.03452633, 'nc': 1130, 'it': 0, 'n': 300}
{'sa': 1668, 'k': 0.03452633, 'nc': 1540, 'it': 0, 'n': 400}
{'sa': 2094, 'k': 0.03452633, 'nc': 1914, 'it': 0, 'n': 500}
{'sa': 2490, 'k': 0.03452633, 'nc': 2318, 'it': 0, 'n': 600}
{'sa': 2912, 'k': 0.03452633, 'nc': 2696, 'it': 0, 'n': 700}
{'sa': 3334, 'k': 0.03452633, 'nc': 3074, 'it': 0, 'n': 800}
{'sa': 3762, 'k': 0.03452633, 'nc': 3446, 'it': 0, 'n': 900}
{'sa': 4190, 'k': 0.03452633, 'nc': 3818, 'it': 0, 'n': 1000}
{'sa': 4604, 'k': 0.03452633, 'nc': 4204, 'it': 0, 'n': 1100}
{'sa': 5002, 'k': 0.03452633, 'nc': 4606, 'it': 0, 'n': 1200}
{'sa': 5382, 'k': 0.03452633, 'nc': 5026, 'it': 0, 'n': 1300}
{'sa': 5772, 'k': 0.03452633, 'nc': 5436, 'it': 0, 'n': 1400}
{'sa': 6166, 'k': 0.03452633, 'nc': 5842, 'it': 0, 'n': 1500}
{'sa': 6534, 'k': 0.03452633, 'nc': 6274, 'it': 0, 'n': 1600}
{'sa': 6950, 'k': 0.03452633, 'nc': 6658, 'it': 0, 'n': 1700}
{'sa': 7330, 'k': 0.03452633, 'nc': 7078, 'it': 0, 'n': 1800}
{'sa': 7680, 'k': 0.03452633, 'nc': 7528, 'it': 0, 'n': 1900}
{'sa': 8104, 'k': 0.03452633, 'nc': 7904, 'it': 0, 'n': 2000}
{'sa': 8526, 'k': 0.03452633, 'nc': 8282, 'it': 0, 'n': 2100}
{'sa': 8924, 'k': 0.03452633, 'nc': 8684, 'it': 0, 'n': 2200}
{'sa': 9334, 'k': 0.03452633, 'nc': 9074, 'it': 0, 'n': 2300}
{'sa': 9722, 'k': 0.03452633, 'nc': 9486, 'it': 0, 'n': 2400}
{'sa': 10096, 'k': 0.03452633, 'nc': 9912, 'it': 0, 'n': 2500}
{'sa': 10532, 'k': 0.03452633, 'nc': 10276, 'it': 0, 'n': 2600}
{'sa': 10938, 'k': 0.03452633, 'nc': 10670, 'it': 0, 'n': 2700}
{'sa': 11360, 'k': 0.03452633, 'nc': 11048, 'it': 0, 'n': 2800}
{'sa': 11746, 'k': 0.03452633, 'nc': 11462, 'it': 0, 'n': 2900}
{'sa': 12138, 'k': 0.03452633, 'nc': 11870, 'it': 0, 'n': 3000}
{'sa': 12588, 'k': 0.03452633, 'nc': 12220, 'it': 0, 'n': 3100}
{'sa': 12986, 'k': 0.03452633, 'nc': 12622, 'it': 0, 'n': 3200}
{'sa': 13364, 'k': 0.03452633, 'nc': 13044, 'it': 0, 'n': 3300}
{'sa': 13788, 'k': 0.03452633, 'nc': 13420, 'it': 0, 'n': 3400}
{'sa': 14162, 'k': 0.03452633, 'nc': 13846, 'it': 0, 'n': 3500}
{'sa': 14530, 'k': 0.03452633, 'nc': 14278, 'it': 0, 'n': 3600}
{'sa': 14962, 'k': 0.03452633, 'nc': 14646, 'it': 0, 'n': 3700}
{'sa': 15356, 'k': 0.03452633, 'nc': 15052, 'it': 0, 'n': 3800}
{'sa': 15760, 'k': 0.03452633, 'nc': 15448, 'it': 0, 'n': 3900}
{'sa': 16118, 'k': 0.03452633, 'nc': 15890, 'it': 0, 'n': 4000}
{'sa': 16508, 'k': 0.03452633, 'nc': 16300, 'it': 0, 'n': 4100}
{'sa': 16934, 'k': 0.03452633, 'nc': 16674, 'it': 0, 'n': 4200}
{'sa': 17330, 'k': 0.03452633, 'nc': 17078, 'it': 0, 'n': 4300}
{'sa': 17718, 'k': 0.03452633, 'nc': 17490, 'it': 0, 'n': 4400}
{'sa': 18132, 'k': 0.03452633, 'nc': 17876, 'it': 0, 'n': 4500}
{'sa': 18504, 'k': 0.03452633, 'nc': 18304, 'it': 0, 'n': 4600}
{'sa': 18874, 'k': 0.03452633, 'nc': 18734, 'it': 0, 'n': 4700}
{'sa': 19250, 'k': 0.03452633, 'nc': 19158, 'it': 0, 'n': 4800}
{'sa': 19644, 'k': 0.03452633, 'nc': 19564, 'it': 0, 'n': 4900}
{'sa': 20024, 'k': 0.03452633, 'nc': 19984, 'it': 0, 'n': 5000}
{'sa': 20430, 'k': 0.03452633, 'nc': 20378, 'it': 0, 'n': 5100}
{'sa': 20828, 'k': 0.03452633, 'nc': 20780, 'it': 0, 'n': 5200}
{'sa': 21228, 'k': 0.03452633, 'nc': 21180, 'it': 0, 'n': 5300}
{'sa': 21624, 'k': 0.03452633, 'nc': 21584, 'it': 0, 'n': 5400}
{'sa': 22060, 'k': 0.03452633, 'nc': 21948, 'it': 0, 'n': 5500}
{'sa': 22478, 'k': 0.03452633, 'nc': 22330, 'it': 0, 'n': 5600}
{'sa': 22898, 'k': 0.03452633, 'nc': 22710, 'it': 0, 'n': 5700}
