{'sa': 424, 'k': 0.015184225, 'nc': 384, 'it': 0, 'n': 100}
{'sa': 756, 'k': 0.015184225, 'nc': 852, 'it': 0, 'n': 200}
{'sa': 1108, 'k': 0.015184225, 'nc': 1300, 'it': 0, 'n': 300}
{'sa': 1474, 'k': 0.015184225, 'nc': 1734, 'it': 0, 'n': 400}
{'sa': 1902, 'k': 0.015184225, 'nc': 2106, 'it': 0, 'n': 500}
{'sa': 2260, 'k': 0.015184225, 'nc': 2548, 'it': 0, 'n': 600}
{'sa': 2604, 'k': 0.015184225, 'nc': 3004, 'it': 0, 'n': 700}
{'sa': 2888, 'k': 0.015184225, 'nc': 3520, 'it': 0, 'n': 800}
{'sa': 3212, 'k': 0.015184225, 'nc': 3996, 'it': 0, 'n': 900}
{'sa': 3522, 'k': 0.015184225, 'nc': 4486, 'it': 0, 'n': 1000}
{'sa': 3872, 'k': 0.015184225, 'nc': 4936, 'it': 0, 'n': 1100}
{'sa': 4250, 'k': 0.015184225, 'nc': 5358, 'it': 0, 'n': 1200}
{'sa': 4644, 'k': 0.015184225, 'nc': 5764, 'it': 0, 'n': 1300}
{'sa': 5006, 'k': 0.015184225, 'nc': 6202, 'it': 0, 'n': 1400}
{'sa': 5312, 'k': 0.015184225, 'nc': 6696, 'it': 0, 'n': 1500}
{'sa': 5650, 'k': 0.015184225, 'nc': 7158, 'it': 0, 'n': 1600}
{'sa': 6008, 'k': 0.015184225, 'nc': 7600, 'it': 0, 'n': 1700}
{'sa': 6334, 'k': 0.015184225, 'nc': 8074, 'it': 0, 'n': 1800}
{'sa': 6648, 'k': 0.015184225, 'nc': 8560, 'it': 0, 'n': 1900}
{'sa': 6986, 'k': 0.015184225, 'nc': 9022, 'it': 0, 'n': 2000}
{'sa': 7296, 'k': 0.015184225, 'nc': 9512, 'it': 0, 'n': 2100}
{'sa': 7592, 'k': 0.015184225, 'nc': 10016, 'it': 0, 'n': 2200}
{'sa': 7976, 'k': 0.015184225, 'nc': 10432, 'it': 0, 'n': 2300}
{'sa': 8342, 'k': 0.015184225, 'nc': 10866, 'it': 0, 'n': 2400}
{'sa': 8734, 'k': 0.015184225, 'nc': 11274, 'it': 0, 'n': 2500}
{'sa': 9044, 'k': 0.015184225, 'nc': 11764, 'it': 0, 'n': 2600}
{'sa': 9394, 'k': 0.015184225, 'nc': 12214, 'it': 0, 'n': 2700}
{'sa': 9742, 'k': 0.015184225, 'nc': 12666, 'it': 0, 'n': 2800}
{'sa': 10082, 'k': 0.015184225, 'nc': 13126, 'it': 0, 'n': 2900}
{'sa': 10472, 'k': 0.015184225, 'nc': 13536, 'it': 0, 'n': 3000}
{'sa': 10838, 'k': 0.015184225, 'nc': 13970, 'it': 0, 'n': 3100}
{'sa': 11180, 'k': 0.015184225, 'nc': 14428, 'it': 0, 'n': 3200}
{'sa': 11532, 'k': 0.015184225, 'nc': 14876, 'it': 0, 'n': 3300}
{'sa': 11924, 'k': 0.015184225, 'nc': 15284, 'it': 0, 'n': 3400}
{'sa': 12232, 'k': 0.015184225, 'nc': 15776, 'it': 0, 'n': 3500}
{'sa': 12634, 'k': 0.015184225, 'nc': 16174, 'it': 0, 'n': 3600}
{'sa': 12956, 'k': 0.015184225, 'nc': 16652, 'it': 0, 'n': 3700}
{'sa': 13304, 'k': 0.015184225, 'nc': 17104, 'it': 0, 'n': 3800}
{'sa': 13618, 'k': 0.015184225, 'nc': 17590, 'it': 0, 'n': 3900}
{'sa': 13972, 'k': 0.015184225, 'nc': 18036, 'it': 0, 'n': 4000}
{'sa': 14332, 'k': 0.015184225, 'nc': 18476, 'it': 0, 'n': 4100}
{'sa': 14654, 'k': 0.015184225, 'nc': 18954, 'it': 0, 'n': 4200}
{'sa': 15004, 'k': 0.015184225, 'nc': 19404, 'it': 0, 'n': 4300}
{'sa': 15318, 'k': 0.015184225, 'nc': 19890, 'it': 0, 'n': 4400}
{'sa': 15646, 'k': 0.015184225, 'nc': 20362, 'it': 0, 'n': 4500}
{'sa': 16004, 'k': 0.015184225, 'nc': 20804, 'it': 0, 'n': 4600}
{'sa': 16356, 'k': 0.015184225, 'nc': 21252, 'it': 0, 'n': 4700}
{'sa': 16708, 'k': 0.015184225, 'nc': 21700, 'it': 0, 'n': 4800}
{'sa': 17086, 'k': 0.015184225, 'nc': 22122, 'it': 0, 'n': 4900}
{'sa': 17400, 'k': 0.015184225, 'nc': 22608, 'it': 0, 'n': 5000}
{'sa': 17738, 'k': 0.015184225, 'nc': 23070, 'it': 0, 'n': 5100}
{'sa': 18114, 'k': 0.015184225, 'nc': 23494, 'it': 0, 'n': 5200}
{'sa': 18470, 'k': 0.015184225, 'nc': 23938, 'it': 0, 'n': 5300}
{'sa': 18822, 'k': 0.015184225, 'nc': 24386, 'it': 0, 'n': 5400}
{'sa': 19168, 'k': 0.015184225, 'nc': 24840, 'it': 0, 'n': 5500}
{'sa': 19542, 'k': 0.015184225, 'nc': 25266, 'it': 0, 'n': 5600}
{'sa': 19914, 'k': 0.015184225, 'nc': 25694, 'it': 0, 'n': 5700}
{'sa': 20308, 'k': 0.015184225, 'nc': 26100, 'it': 0, 'n': 5800}
{'sa': 20716, 'k': 0.015184225, 'nc': 26492, 'it': 0, 'n': 5900}
{'sa': 21108, 'k': 0.015184225, 'nc': 26900, 'it': 0, 'n': 6000}
{'sa': 21468, 'k': 0.015184225, 'nc': 27340, 'it': 0, 'n': 6100}
{'sa': 21784, 'k': 0.015184225, 'nc': 27824, 'it': 0, 'n': 6200}
{'sa': 22104, 'k': 0.015184225, 'nc': 28304, 'it': 0, 'n': 6300}
{'sa': 22430, 'k': 0.015184225, 'nc': 28778, 'it': 0, 'n': 6400}
{'sa': 22768, 'k': 0.015184225, 'nc': 29240, 'it': 0, 'n': 6500}
{'sa': 23090, 'k': 0.015184225, 'nc': 29718, 'it': 0, 'n': 6600}
{'sa': 23492, 'k': 0.015184225, 'nc': 30116, 'it': 0, 'n': 6700}
{'sa': 23798, 'k': 0.015184225, 'nc': 30610, 'it': 0, 'n': 6800}
{'sa': 24208, 'k': 0.015184225, 'nc': 31000, 'it': 0, 'n': 6900}
{'sa': 24530, 'k': 0.015184225, 'nc': 31478, 'it': 0, 'n': 7000}
{'sa': 24860, 'k': 0.015184225, 'nc': 31948, 'it': 0, 'n': 7100}
{'sa': 25212, 'k': 0.015184225, 'nc': 32396, 'it': 0, 'n': 7200}
{'sa': 25556, 'k': 0.015184225, 'nc': 32852, 'it': 0, 'n': 7300}
{'sa': 25914, 'k': 0.015184225, 'nc': 33294, 'it': 0, 'n': 7400}
{'sa': 26278, 'k': 0.015184225, 'nc': 33730, 'it': 0, 'n': 7500}
{'sa': 26588, 'k': 0.015184225, 'nc': 34220, 'it': 0, 'n': 7600}
{'sa': 26948, 'k': 0.015184225, 'nc': 34660, 'it': 0, 'n': 7700}
{'sa': 27314, 'k': 0.015184225, 'nc': 35094, 'it': 0, 'n': 7800}
{'sa': 27696, 'k': 0.015184225, 'nc': 35512, 'it': 0, 'n': 7900}
{'sa': 28042, 'k': 0.015184225, 'nc': 35966, 'it': 0, 'n': 8000}
{'sa': 28436, 'k': 0.015184225, 'nc': 36372, 'it': 0, 'n': 8100}
{'sa': 28778, 'k': 0.015184225, 'nc': 36830, 'it': 0, 'n': 8200}
{'sa': 29102, 'k': 0.015184225, 'nc': 37306, 'it': 0, 'n': 8300}
{'sa': 29450, 'k': 0.015184225, 'nc': 37758, 'it': 0, 'n': 8400}
{'sa': 29882, 'k': 0.015184225, 'nc': 38126, 'it': 0, 'n': 8500}
{'sa': 30240, 'k': 0.015184225, 'nc': 38568, 'it': 0, 'n': 8600}
{'sa': 30606, 'k': 0.015184225, 'nc': 39002, 'it': 0, 'n': 8700}
{'sa': 30960, 'k': 0.015184225, 'nc': 39448, 'it': 0, 'n': 8800}
{'sa': 31272, 'k': 0.015184225, 'nc': 39936, 'it': 0, 'n': 8900}
{'sa': 31600, 'k': 0.015184225, 'nc': 40408, 'it': 0, 'n': 9000}
{'sa': 31962, 'k': 0.015184225, 'nc': 40846, 'it': 0, 'n': 9100}
{'sa': 32318, 'k': 0.015184225, 'nc': 41290, 'it': 0, 'n': 9200}
{'sa': 32716, 'k': 0.015184225, 'nc': 41692, 'it': 0, 'n': 9300}
{'sa': 33104, 'k': 0.015184225, 'nc': 42104, 'it': 0, 'n': 9400}
{'sa': 33460, 'k': 0.015184225, 'nc': 42548, 'it': 0, 'n': 9500}
{'sa': 33838, 'k': 0.015184225, 'nc': 42970, 'it': 0, 'n': 9600}
{'sa': 34172, 'k': 0.015184225, 'nc': 43436, 'it': 0, 'n': 9700}
{'sa': 34522, 'k': 0.015184225, 'nc': 43886, 'it': 0, 'n': 9800}
{'sa': 34904, 'k': 0.015184225, 'nc': 44304, 'it': 0, 'n': 9900}
{'sa': 35234, 'k': 0.015184225, 'nc': 44774, 'it': 0, 'n': 10000}
{'sa': 35612, 'k': 0.015184225, 'nc': 45196, 'it': 0, 'n': 10100}
{'sa': 35974, 'k': 0.015184225, 'nc': 45634, 'it': 0, 'n': 10200}
{'sa': 36364, 'k': 0.015184225, 'nc': 46044, 'it': 0, 'n': 10300}
{'sa': 36692, 'k': 0.015184225, 'nc': 46516, 'it': 0, 'n': 10400}
{'sa': 37058, 'k': 0.015184225, 'nc': 46950, 'it': 0, 'n': 10500}
{'sa': 37410, 'k': 0.015184225, 'nc': 47398, 'it': 0, 'n': 10600}
{'sa': 37768, 'k': 0.015184225, 'nc': 47840, 'it': 0, 'n': 10700}
{'sa': 38134, 'k': 0.015184225, 'nc': 48274, 'it': 0, 'n': 10800}
{'sa': 38492, 'k': 0.015184225, 'nc': 48716, 'it': 0, 'n': 10900}
{'sa': 38820, 'k': 0.015184225, 'nc': 49188, 'it': 0, 'n': 11000}
{'sa': 39148, 'k': 0.015184225, 'nc': 49660, 'it': 0, 'n': 11100}
{'sa': 39508, 'k': 0.015184225, 'nc': 50100, 'it': 0, 'n': 11200}
{'sa': 39864, 'k': 0.015184225, 'nc': 50544, 'it': 0, 'n': 11300}
{'sa': 40146, 'k': 0.015184225, 'nc': 51062, 'it': 0, 'n': 11400}
{'sa': 40486, 'k': 0.015184225, 'nc': 51522, 'it': 0, 'n': 11500}
{'sa': 40832, 'k': 0.015184225, 'nc': 51976, 'it': 0, 'n': 11600}
{'sa': 41162, 'k': 0.015184225, 'nc': 52446, 'it': 0, 'n': 11700}
{'sa': 41550, 'k': 0.015184225, 'nc': 52858, 'it': 0, 'n': 11800}
{'sa': 41882, 'k': 0.015184225, 'nc': 53326, 'it': 0, 'n': 11900}
{'sa': 42238, 'k': 0.015184225, 'nc': 53770, 'it': 0, 'n': 12000}
{'sa': 42602, 'k': 0.015184225, 'nc': 54206, 'it': 0, 'n': 12100}
{'sa': 42974, 'k': 0.015184225, 'nc': 54634, 'it': 0, 'n': 12200}
{'sa': 43338, 'k': 0.015184225, 'nc': 55070, 'it': 0, 'n': 12300}
{'sa': 43644, 'k': 0.015184225, 'nc': 55564, 'it': 0, 'n': 12400}
{'sa': 43996, 'k': 0.015184225, 'nc': 56012, 'it': 0, 'n': 12500}
{'sa': 44312, 'k': 0.015184225, 'nc': 56496, 'it': 0, 'n': 12600}
{'sa': 44642, 'k': 0.015184225, 'nc': 56966, 'it': 0, 'n': 12700}
{'sa': 45022, 'k': 0.015184225, 'nc': 57386, 'it': 0, 'n': 12800}
{'sa': 45368, 'k': 0.015184225, 'nc': 57840, 'it': 0, 'n': 12900}
{'sa': 45770, 'k': 0.015184225, 'nc': 58238, 'it': 0, 'n': 13000}
{'sa': 46126, 'k': 0.015184225, 'nc': 58682, 'it': 0, 'n': 13100}
{'sa': 46508, 'k': 0.015184225, 'nc': 59100, 'it': 0, 'n': 13200}
{'sa': 46866, 'k': 0.015184225, 'nc': 59542, 'it': 0, 'n': 13300}
{'sa': 47228, 'k': 0.015184225, 'nc': 59980, 'it': 0, 'n': 13400}
{'sa': 47604, 'k': 0.015184225, 'nc': 60404, 'it': 0, 'n': 13500}
{'sa': 47948, 'k': 0.015184225, 'nc': 60860, 'it': 0, 'n': 13600}
{'sa': 48302, 'k': 0.015184225, 'nc': 61306, 'it': 0, 'n': 13700}
{'sa': 48594, 'k': 0.015184225, 'nc': 61814, 'it': 0, 'n': 13800}
{'sa': 48922, 'k': 0.015184225, 'nc': 62286, 'it': 0, 'n': 13900}
{'sa': 49282, 'k': 0.015184225, 'nc': 62726, 'it': 0, 'n': 14000}
{'sa': 49618, 'k': 0.015184225, 'nc': 63190, 'it': 0, 'n': 14100}
{'sa': 49992, 'k': 0.015184225, 'nc': 63616, 'it': 0, 'n': 14200}
{'sa': 50298, 'k': 0.015184225, 'nc': 64110, 'it': 0, 'n': 14300}
{'sa': 50612, 'k': 0.015184225, 'nc': 64596, 'it': 0, 'n': 14400}
{'sa': 50984, 'k': 0.015184225, 'nc': 65024, 'it': 0, 'n': 14500}
{'sa': 51358, 'k': 0.015184225, 'nc': 65450, 'it': 0, 'n': 14600}
{'sa': 51726, 'k': 0.015184225, 'nc': 65882, 'it': 0, 'n': 14700}
{'sa': 52088, 'k': 0.015184225, 'nc': 66320, 'it': 0, 'n': 14800}
{'sa': 52446, 'k': 0.015184225, 'nc': 66762, 'it': 0, 'n': 14900}
{'sa': 52768, 'k': 0.015184225, 'nc': 67240, 'it': 0, 'n': 15000}
{'sa': 53124, 'k': 0.015184225, 'nc': 67684, 'it': 0, 'n': 15100}
{'sa': 53492, 'k': 0.015184225, 'nc': 68116, 'it': 0, 'n': 15200}
{'sa': 53896, 'k': 0.015184225, 'nc': 68512, 'it': 0, 'n': 15300}
{'sa': 54304, 'k': 0.015184225, 'nc': 68904, 'it': 0, 'n': 15400}
{'sa': 54690, 'k': 0.015184225, 'nc': 69318, 'it': 0, 'n': 15500}
{'sa': 55060, 'k': 0.015184225, 'nc': 69748, 'it': 0, 'n': 15600}
{'sa': 55374, 'k': 0.015184225, 'nc': 70234, 'it': 0, 'n': 15700}
{'sa': 55770, 'k': 0.015184225, 'nc': 70638, 'it': 0, 'n': 15800}
{'sa': 56126, 'k': 0.015184225, 'nc': 71082, 'it': 0, 'n': 15900}
{'sa': 56514, 'k': 0.015184225, 'nc': 71494, 'it': 0, 'n': 16000}
{'sa': 56852, 'k': 0.015184225, 'nc': 71956, 'it': 0, 'n': 16100}
{'sa': 57198, 'k': 0.015184225, 'nc': 72410, 'it': 0, 'n': 16200}
{'sa': 57536, 'k': 0.015184225, 'nc': 72872, 'it': 0, 'n': 16300}
{'sa': 57832, 'k': 0.015184225, 'nc': 73376, 'it': 0, 'n': 16400}
{'sa': 58214, 'k': 0.015184225, 'nc': 73794, 'it': 0, 'n': 16500}
{'sa': 58602, 'k': 0.015184225, 'nc': 74206, 'it': 0, 'n': 16600}
{'sa': 58952, 'k': 0.015184225, 'nc': 74656, 'it': 0, 'n': 16700}
{'sa': 59342, 'k': 0.015184225, 'nc': 75066, 'it': 0, 'n': 16800}
{'sa': 59670, 'k': 0.015184225, 'nc': 75538, 'it': 0, 'n': 16900}
{'sa': 60016, 'k': 0.015184225, 'nc': 75992, 'it': 0, 'n': 17000}
{'sa': 60394, 'k': 0.015184225, 'nc': 76414, 'it': 0, 'n': 17100}
{'sa': 60746, 'k': 0.015184225, 'nc': 76862, 'it': 0, 'n': 17200}
{'sa': 61096, 'k': 0.015184225, 'nc': 77312, 'it': 0, 'n': 17300}
{'sa': 61408, 'k': 0.015184225, 'nc': 77800, 'it': 0, 'n': 17400}
{'sa': 61752, 'k': 0.015184225, 'nc': 78256, 'it': 0, 'n': 17500}
{'sa': 62084, 'k': 0.015184225, 'nc': 78724, 'it': 0, 'n': 17600}
{'sa': 62436, 'k': 0.015184225, 'nc': 79172, 'it': 0, 'n': 17700}
{'sa': 62754, 'k': 0.015184225, 'nc': 79654, 'it': 0, 'n': 17800}
{'sa': 63082, 'k': 0.015184225, 'nc': 80126, 'it': 0, 'n': 17900}
{'sa': 63452, 'k': 0.015184225, 'nc': 80556, 'it': 0, 'n': 18000}
{'sa': 63818, 'k': 0.015184225, 'nc': 80990, 'it': 0, 'n': 18100}
{'sa': 64194, 'k': 0.015184225, 'nc': 81414, 'it': 0, 'n': 18200}
{'sa': 64560, 'k': 0.015184225, 'nc': 81848, 'it': 0, 'n': 18300}
{'sa': 64902, 'k': 0.015184225, 'nc': 82306, 'it': 0, 'n': 18400}
{'sa': 65280, 'k': 0.015184225, 'nc': 82728, 'it': 0, 'n': 18500}
{'sa': 65652, 'k': 0.015184225, 'nc': 83156, 'it': 0, 'n': 18600}
{'sa': 66044, 'k': 0.015184225, 'nc': 83564, 'it': 0, 'n': 18700}
{'sa': 66372, 'k': 0.015184225, 'nc': 84036, 'it': 0, 'n': 18800}
{'sa': 66710, 'k': 0.015184225, 'nc': 84498, 'it': 0, 'n': 18900}
{'sa': 67044, 'k': 0.015184225, 'nc': 84964, 'it': 0, 'n': 19000}
{'sa': 67430, 'k': 0.015184225, 'nc': 85378, 'it': 0, 'n': 19100}
{'sa': 67818, 'k': 0.015184225, 'nc': 85790, 'it': 0, 'n': 19200}
{'sa': 68116, 'k': 0.015184225, 'nc': 86292, 'it': 0, 'n': 19300}
{'sa': 68476, 'k': 0.015184225, 'nc': 86732, 'it': 0, 'n': 19400}
{'sa': 68762, 'k': 0.015184225, 'nc': 87246, 'it': 0, 'n': 19500}
{'sa': 69078, 'k': 0.015184225, 'nc': 87730, 'it': 0, 'n': 19600}
{'sa': 69412, 'k': 0.015184225, 'nc': 88196, 'it': 0, 'n': 19700}
{'sa': 69758, 'k': 0.015184225, 'nc': 88650, 'it': 0, 'n': 19800}
{'sa': 70106, 'k': 0.015184225, 'nc': 89102, 'it': 0, 'n': 19900}
{'sa': 70458, 'k': 0.015184225, 'nc': 89550, 'it': 0, 'n': 20000}
{'sa': 70832, 'k': 0.015184225, 'nc': 89976, 'it': 0, 'n': 20100}
{'sa': 71190, 'k': 0.015184225, 'nc': 90418, 'it': 0, 'n': 20200}
{'sa': 71560, 'k': 0.015184225, 'nc': 90848, 'it': 0, 'n': 20300}
{'sa': 71924, 'k': 0.015184225, 'nc': 91284, 'it': 0, 'n': 20400}
{'sa': 72296, 'k': 0.015184225, 'nc': 91712, 'it': 0, 'n': 20500}
{'sa': 72674, 'k': 0.015184225, 'nc': 92134, 'it': 0, 'n': 20600}
{'sa': 73002, 'k': 0.015184225, 'nc': 92606, 'it': 0, 'n': 20700}
{'sa': 73424, 'k': 0.015184225, 'nc': 92984, 'it': 0, 'n': 20800}
{'sa': 73746, 'k': 0.015184225, 'nc': 93462, 'it': 0, 'n': 20900}
{'sa': 74050, 'k': 0.015184225, 'nc': 93958, 'it': 0, 'n': 21000}
{'sa': 74366, 'k': 0.015184225, 'nc': 94442, 'it': 0, 'n': 21100}
{'sa': 74696, 'k': 0.015184225, 'nc': 94912, 'it': 0, 'n': 21200}
{'sa': 75038, 'k': 0.015184225, 'nc': 95370, 'it': 0, 'n': 21300}
{'sa': 75416, 'k': 0.015184225, 'nc': 95792, 'it': 0, 'n': 21400}
{'sa': 75758, 'k': 0.015184225, 'nc': 96250, 'it': 0, 'n': 21500}
{'sa': 76148, 'k': 0.015184225, 'nc': 96660, 'it': 0, 'n': 21600}
{'sa': 76540, 'k': 0.015184225, 'nc': 97068, 'it': 0, 'n': 21700}
