{'sa': 434, 'k': 0.02421053, 'nc': 374, 'it': 0, 'n': 100}
{'sa': 818, 'k': 0.02421053, 'nc': 790, 'it': 0, 'n': 200}
{'sa': 1242, 'k': 0.02421053, 'nc': 1166, 'it': 0, 'n': 300}
{'sa': 1618, 'k': 0.02421053, 'nc': 1590, 'it': 0, 'n': 400}
{'sa': 1972, 'k': 0.02421053, 'nc': 2036, 'it': 0, 'n': 500}
{'sa': 2288, 'k': 0.02421053, 'nc': 2520, 'it': 0, 'n': 600}
{'sa': 2646, 'k': 0.02421053, 'nc': 2962, 'it': 0, 'n': 700}
{'sa': 3074, 'k': 0.02421053, 'nc': 3334, 'it': 0, 'n': 800}
{'sa': 3490, 'k': 0.02421053, 'nc': 3718, 'it': 0, 'n': 900}
{'sa': 3900, 'k': 0.02421053, 'nc': 4108, 'it': 0, 'n': 1000}
{'sa': 4296, 'k': 0.02421053, 'nc': 4512, 'it': 0, 'n': 1100}
{'sa': 4642, 'k': 0.02421053, 'nc': 4966, 'it': 0, 'n': 1200}
{'sa': 4990, 'k': 0.02421053, 'nc': 5418, 'it': 0, 'n': 1300}
{'sa': 5328, 'k': 0.02421053, 'nc': 5880, 'it': 0, 'n': 1400}
{'sa': 5692, 'k': 0.02421053, 'nc': 6316, 'it': 0, 'n': 1500}
{'sa': 6094, 'k': 0.02421053, 'nc': 6714, 'it': 0, 'n': 1600}
{'sa': 6524, 'k': 0.02421053, 'nc': 7084, 'it': 0, 'n': 1700}
{'sa': 6868, 'k': 0.02421053, 'nc': 7540, 'it': 0, 'n': 1800}
{'sa': 7220, 'k': 0.02421053, 'nc': 7988, 'it': 0, 'n': 1900}
{'sa': 7664, 'k': 0.02421053, 'nc': 8344, 'it': 0, 'n': 2000}
{'sa': 8016, 'k': 0.02421053, 'nc': 8792, 'it': 0, 'n': 2100}
{'sa': 8368, 'k': 0.02421053, 'nc': 9240, 'it': 0, 'n': 2200}
{'sa': 8756, 'k': 0.02421053, 'nc': 9652, 'it': 0, 'n': 2300}
{'sa': 9182, 'k': 0.02421053, 'nc': 10026, 'it': 0, 'n': 2400}
{'sa': 9580, 'k': 0.02421053, 'nc': 10428, 'it': 0, 'n': 2500}
{'sa': 9968, 'k': 0.02421053, 'nc': 10840, 'it': 0, 'n': 2600}
{'sa': 10354, 'k': 0.02421053, 'nc': 11254, 'it': 0, 'n': 2700}
{'sa': 10740, 'k': 0.02421053, 'nc': 11668, 'it': 0, 'n': 2800}
{'sa': 11156, 'k': 0.02421053, 'nc': 12052, 'it': 0, 'n': 2900}
