{'sa': 426, 'k': 0.017763175, 'nc': 382, 'it': 0, 'n': 100}
{'sa': 784, 'k': 0.017763175, 'nc': 824, 'it': 0, 'n': 200}
{'sa': 1144, 'k': 0.017763175, 'nc': 1264, 'it': 0, 'n': 300}
{'sa': 1536, 'k': 0.017763175, 'nc': 1672, 'it': 0, 'n': 400}
{'sa': 1896, 'k': 0.017763175, 'nc': 2112, 'it': 0, 'n': 500}
{'sa': 2266, 'k': 0.017763175, 'nc': 2542, 'it': 0, 'n': 600}
{'sa': 2636, 'k': 0.017763175, 'nc': 2972, 'it': 0, 'n': 700}
{'sa': 3000, 'k': 0.017763175, 'nc': 3408, 'it': 0, 'n': 800}
{'sa': 3354, 'k': 0.017763175, 'nc': 3854, 'it': 0, 'n': 900}
{'sa': 3708, 'k': 0.017763175, 'nc': 4300, 'it': 0, 'n': 1000}
{'sa': 3996, 'k': 0.017763175, 'nc': 4812, 'it': 0, 'n': 1100}
{'sa': 4362, 'k': 0.017763175, 'nc': 5246, 'it': 0, 'n': 1200}
{'sa': 4722, 'k': 0.017763175, 'nc': 5686, 'it': 0, 'n': 1300}
{'sa': 5060, 'k': 0.017763175, 'nc': 6148, 'it': 0, 'n': 1400}
{'sa': 5378, 'k': 0.017763175, 'nc': 6630, 'it': 0, 'n': 1500}
{'sa': 5696, 'k': 0.017763175, 'nc': 7112, 'it': 0, 'n': 1600}
{'sa': 6040, 'k': 0.017763175, 'nc': 7568, 'it': 0, 'n': 1700}
{'sa': 6394, 'k': 0.017763175, 'nc': 8014, 'it': 0, 'n': 1800}
{'sa': 6728, 'k': 0.017763175, 'nc': 8480, 'it': 0, 'n': 1900}
{'sa': 7072, 'k': 0.017763175, 'nc': 8936, 'it': 0, 'n': 2000}
{'sa': 7442, 'k': 0.017763175, 'nc': 9366, 'it': 0, 'n': 2100}
{'sa': 7828, 'k': 0.017763175, 'nc': 9780, 'it': 0, 'n': 2200}
{'sa': 8232, 'k': 0.017763175, 'nc': 10176, 'it': 0, 'n': 2300}
{'sa': 8622, 'k': 0.017763175, 'nc': 10586, 'it': 0, 'n': 2400}
{'sa': 9020, 'k': 0.017763175, 'nc': 10988, 'it': 0, 'n': 2500}
{'sa': 9394, 'k': 0.017763175, 'nc': 11414, 'it': 0, 'n': 2600}
{'sa': 9774, 'k': 0.017763175, 'nc': 11834, 'it': 0, 'n': 2700}
{'sa': 10136, 'k': 0.017763175, 'nc': 12272, 'it': 0, 'n': 2800}
{'sa': 10480, 'k': 0.017763175, 'nc': 12728, 'it': 0, 'n': 2900}
{'sa': 10850, 'k': 0.017763175, 'nc': 13158, 'it': 0, 'n': 3000}
{'sa': 11222, 'k': 0.017763175, 'nc': 13586, 'it': 0, 'n': 3100}
{'sa': 11574, 'k': 0.017763175, 'nc': 14034, 'it': 0, 'n': 3200}
{'sa': 11950, 'k': 0.017763175, 'nc': 14458, 'it': 0, 'n': 3300}
{'sa': 12280, 'k': 0.017763175, 'nc': 14928, 'it': 0, 'n': 3400}
{'sa': 12626, 'k': 0.017763175, 'nc': 15382, 'it': 0, 'n': 3500}
{'sa': 13034, 'k': 0.017763175, 'nc': 15774, 'it': 0, 'n': 3600}
{'sa': 13388, 'k': 0.017763175, 'nc': 16220, 'it': 0, 'n': 3700}
{'sa': 13766, 'k': 0.017763175, 'nc': 16642, 'it': 0, 'n': 3800}
{'sa': 14132, 'k': 0.017763175, 'nc': 17076, 'it': 0, 'n': 3900}
{'sa': 14520, 'k': 0.017763175, 'nc': 17488, 'it': 0, 'n': 4000}
{'sa': 14892, 'k': 0.017763175, 'nc': 17916, 'it': 0, 'n': 4100}
{'sa': 15268, 'k': 0.017763175, 'nc': 18340, 'it': 0, 'n': 4200}
