{'sa': 440, 'k': 0.0061579, 'nc': 368, 'it': 0, 'n': 100}
{'sa': 784, 'k': 0.0061579, 'nc': 824, 'it': 0, 'n': 200}
{'sa': 1140, 'k': 0.0061579, 'nc': 1268, 'it': 0, 'n': 300}
{'sa': 1458, 'k': 0.0061579, 'nc': 1750, 'it': 0, 'n': 400}
{'sa': 1780, 'k': 0.0061579, 'nc': 2228, 'it': 0, 'n': 500}
{'sa': 2118, 'k': 0.0061579, 'nc': 2690, 'it': 0, 'n': 600}
{'sa': 2496, 'k': 0.0061579, 'nc': 3112, 'it': 0, 'n': 700}
{'sa': 2848, 'k': 0.0061579, 'nc': 3560, 'it': 0, 'n': 800}
{'sa': 3150, 'k': 0.0061579, 'nc': 4058, 'it': 0, 'n': 900}
{'sa': 3460, 'k': 0.0061579, 'nc': 4548, 'it': 0, 'n': 1000}
{'sa': 3752, 'k': 0.0061579, 'nc': 5056, 'it': 0, 'n': 1100}
{'sa': 4032, 'k': 0.0061579, 'nc': 5576, 'it': 0, 'n': 1200}
{'sa': 4390, 'k': 0.0061579, 'nc': 6018, 'it': 0, 'n': 1300}
{'sa': 4670, 'k': 0.0061579, 'nc': 6538, 'it': 0, 'n': 1400}
{'sa': 4980, 'k': 0.0061579, 'nc': 7028, 'it': 0, 'n': 1500}
{'sa': 5272, 'k': 0.0061579, 'nc': 7536, 'it': 0, 'n': 1600}
{'sa': 5596, 'k': 0.0061579, 'nc': 8012, 'it': 0, 'n': 1700}
{'sa': 5928, 'k': 0.0061579, 'nc': 8480, 'it': 0, 'n': 1800}
{'sa': 6254, 'k': 0.0061579, 'nc': 8954, 'it': 0, 'n': 1900}
{'sa': 6588, 'k': 0.0061579, 'nc': 9420, 'it': 0, 'n': 2000}
{'sa': 6928, 'k': 0.0061579, 'nc': 9880, 'it': 0, 'n': 2100}
{'sa': 7204, 'k': 0.0061579, 'nc': 10404, 'it': 0, 'n': 2200}
{'sa': 7540, 'k': 0.0061579, 'nc': 10868, 'it': 0, 'n': 2300}
{'sa': 7834, 'k': 0.0061579, 'nc': 11374, 'it': 0, 'n': 2400}
{'sa': 8096, 'k': 0.0061579, 'nc': 11912, 'it': 0, 'n': 2500}
{'sa': 8420, 'k': 0.0061579, 'nc': 12388, 'it': 0, 'n': 2600}
{'sa': 8730, 'k': 0.0061579, 'nc': 12878, 'it': 0, 'n': 2700}
{'sa': 8978, 'k': 0.0061579, 'nc': 13430, 'it': 0, 'n': 2800}
{'sa': 9298, 'k': 0.0061579, 'nc': 13910, 'it': 0, 'n': 2900}
{'sa': 9574, 'k': 0.0061579, 'nc': 14434, 'it': 0, 'n': 3000}
{'sa': 9898, 'k': 0.0061579, 'nc': 14910, 'it': 0, 'n': 3100}
{'sa': 10234, 'k': 0.0061579, 'nc': 15374, 'it': 0, 'n': 3200}
{'sa': 10546, 'k': 0.0061579, 'nc': 15862, 'it': 0, 'n': 3300}
{'sa': 10874, 'k': 0.0061579, 'nc': 16334, 'it': 0, 'n': 3400}
{'sa': 11206, 'k': 0.0061579, 'nc': 16802, 'it': 0, 'n': 3500}
{'sa': 11536, 'k': 0.0061579, 'nc': 17272, 'it': 0, 'n': 3600}
{'sa': 11836, 'k': 0.0061579, 'nc': 17772, 'it': 0, 'n': 3700}
{'sa': 12144, 'k': 0.0061579, 'nc': 18264, 'it': 0, 'n': 3800}
{'sa': 12468, 'k': 0.0061579, 'nc': 18740, 'it': 0, 'n': 3900}
{'sa': 12780, 'k': 0.0061579, 'nc': 19228, 'it': 0, 'n': 4000}
{'sa': 13114, 'k': 0.0061579, 'nc': 19694, 'it': 0, 'n': 4100}
{'sa': 13388, 'k': 0.0061579, 'nc': 20220, 'it': 0, 'n': 4200}
{'sa': 13712, 'k': 0.0061579, 'nc': 20696, 'it': 0, 'n': 4300}
{'sa': 14044, 'k': 0.0061579, 'nc': 21164, 'it': 0, 'n': 4400}
{'sa': 14352, 'k': 0.0061579, 'nc': 21656, 'it': 0, 'n': 4500}
{'sa': 14632, 'k': 0.0061579, 'nc': 22176, 'it': 0, 'n': 4600}
{'sa': 14988, 'k': 0.0061579, 'nc': 22620, 'it': 0, 'n': 4700}
{'sa': 15320, 'k': 0.0061579, 'nc': 23088, 'it': 0, 'n': 4800}
{'sa': 15592, 'k': 0.0061579, 'nc': 23616, 'it': 0, 'n': 4900}
{'sa': 15934, 'k': 0.0061579, 'nc': 24074, 'it': 0, 'n': 5000}
{'sa': 16278, 'k': 0.0061579, 'nc': 24530, 'it': 0, 'n': 5100}
{'sa': 16630, 'k': 0.0061579, 'nc': 24978, 'it': 0, 'n': 5200}
{'sa': 16930, 'k': 0.0061579, 'nc': 25478, 'it': 0, 'n': 5300}
{'sa': 17294, 'k': 0.0061579, 'nc': 25914, 'it': 0, 'n': 5400}
{'sa': 17588, 'k': 0.0061579, 'nc': 26420, 'it': 0, 'n': 5500}
{'sa': 17886, 'k': 0.0061579, 'nc': 26922, 'it': 0, 'n': 5600}
{'sa': 18206, 'k': 0.0061579, 'nc': 27402, 'it': 0, 'n': 5700}
{'sa': 18470, 'k': 0.0061579, 'nc': 27938, 'it': 0, 'n': 5800}
{'sa': 18802, 'k': 0.0061579, 'nc': 28406, 'it': 0, 'n': 5900}
{'sa': 19104, 'k': 0.0061579, 'nc': 28904, 'it': 0, 'n': 6000}
