{'sa': 368, 'k': 0.004868425, 'nc': 440, 'it': 0, 'n': 100}
{'sa': 724, 'k': 0.004868425, 'nc': 884, 'it': 0, 'n': 200}
{'sa': 1106, 'k': 0.004868425, 'nc': 1302, 'it': 0, 'n': 300}
{'sa': 1438, 'k': 0.004868425, 'nc': 1770, 'it': 0, 'n': 400}
{'sa': 1748, 'k': 0.004868425, 'nc': 2260, 'it': 0, 'n': 500}
{'sa': 2100, 'k': 0.004868425, 'nc': 2708, 'it': 0, 'n': 600}
{'sa': 2408, 'k': 0.004868425, 'nc': 3200, 'it': 0, 'n': 700}
{'sa': 2752, 'k': 0.004868425, 'nc': 3656, 'it': 0, 'n': 800}
{'sa': 3062, 'k': 0.004868425, 'nc': 4146, 'it': 0, 'n': 900}
{'sa': 3388, 'k': 0.004868425, 'nc': 4620, 'it': 0, 'n': 1000}
{'sa': 3748, 'k': 0.004868425, 'nc': 5060, 'it': 0, 'n': 1100}
{'sa': 4080, 'k': 0.004868425, 'nc': 5528, 'it': 0, 'n': 1200}
{'sa': 4368, 'k': 0.004868425, 'nc': 6040, 'it': 0, 'n': 1300}
{'sa': 4696, 'k': 0.004868425, 'nc': 6512, 'it': 0, 'n': 1400}
{'sa': 5040, 'k': 0.004868425, 'nc': 6968, 'it': 0, 'n': 1500}
{'sa': 5326, 'k': 0.004868425, 'nc': 7482, 'it': 0, 'n': 1600}
{'sa': 5626, 'k': 0.004868425, 'nc': 7982, 'it': 0, 'n': 1700}
{'sa': 5938, 'k': 0.004868425, 'nc': 8470, 'it': 0, 'n': 1800}
{'sa': 6266, 'k': 0.004868425, 'nc': 8942, 'it': 0, 'n': 1900}
{'sa': 6600, 'k': 0.004868425, 'nc': 9408, 'it': 0, 'n': 2000}
{'sa': 6894, 'k': 0.004868425, 'nc': 9914, 'it': 0, 'n': 2100}
{'sa': 7210, 'k': 0.004868425, 'nc': 10398, 'it': 0, 'n': 2200}
{'sa': 7486, 'k': 0.004868425, 'nc': 10922, 'it': 0, 'n': 2300}
{'sa': 7782, 'k': 0.004868425, 'nc': 11426, 'it': 0, 'n': 2400}
{'sa': 8078, 'k': 0.004868425, 'nc': 11930, 'it': 0, 'n': 2500}
{'sa': 8374, 'k': 0.004868425, 'nc': 12434, 'it': 0, 'n': 2600}
{'sa': 8708, 'k': 0.004868425, 'nc': 12900, 'it': 0, 'n': 2700}
{'sa': 8974, 'k': 0.004868425, 'nc': 13434, 'it': 0, 'n': 2800}
{'sa': 9304, 'k': 0.004868425, 'nc': 13904, 'it': 0, 'n': 2900}
{'sa': 9540, 'k': 0.004868425, 'nc': 14468, 'it': 0, 'n': 3000}
{'sa': 9862, 'k': 0.004868425, 'nc': 14946, 'it': 0, 'n': 3100}
{'sa': 10158, 'k': 0.004868425, 'nc': 15450, 'it': 0, 'n': 3200}
{'sa': 10500, 'k': 0.004868425, 'nc': 15908, 'it': 0, 'n': 3300}
{'sa': 10860, 'k': 0.004868425, 'nc': 16348, 'it': 0, 'n': 3400}
{'sa': 11158, 'k': 0.004868425, 'nc': 16850, 'it': 0, 'n': 3500}
{'sa': 11474, 'k': 0.004868425, 'nc': 17334, 'it': 0, 'n': 3600}
{'sa': 11784, 'k': 0.004868425, 'nc': 17824, 'it': 0, 'n': 3700}
{'sa': 12148, 'k': 0.004868425, 'nc': 18260, 'it': 0, 'n': 3800}
{'sa': 12422, 'k': 0.004868425, 'nc': 18786, 'it': 0, 'n': 3900}
{'sa': 12740, 'k': 0.004868425, 'nc': 19268, 'it': 0, 'n': 4000}
{'sa': 13044, 'k': 0.004868425, 'nc': 19764, 'it': 0, 'n': 4100}
{'sa': 13276, 'k': 0.004868425, 'nc': 20332, 'it': 0, 'n': 4200}
{'sa': 13576, 'k': 0.004868425, 'nc': 20832, 'it': 0, 'n': 4300}
{'sa': 13910, 'k': 0.004868425, 'nc': 21298, 'it': 0, 'n': 4400}
{'sa': 14250, 'k': 0.004868425, 'nc': 21758, 'it': 0, 'n': 4500}
{'sa': 14568, 'k': 0.004868425, 'nc': 22240, 'it': 0, 'n': 4600}
{'sa': 14876, 'k': 0.004868425, 'nc': 22732, 'it': 0, 'n': 4700}
{'sa': 15186, 'k': 0.004868425, 'nc': 23222, 'it': 0, 'n': 4800}
{'sa': 15494, 'k': 0.004868425, 'nc': 23714, 'it': 0, 'n': 4900}
{'sa': 15774, 'k': 0.004868425, 'nc': 24234, 'it': 0, 'n': 5000}
{'sa': 16078, 'k': 0.004868425, 'nc': 24730, 'it': 0, 'n': 5100}
{'sa': 16380, 'k': 0.004868425, 'nc': 25228, 'it': 0, 'n': 5200}
{'sa': 16676, 'k': 0.004868425, 'nc': 25732, 'it': 0, 'n': 5300}
{'sa': 16950, 'k': 0.004868425, 'nc': 26258, 'it': 0, 'n': 5400}
{'sa': 17310, 'k': 0.004868425, 'nc': 26698, 'it': 0, 'n': 5500}
{'sa': 17632, 'k': 0.004868425, 'nc': 27176, 'it': 0, 'n': 5600}
{'sa': 17906, 'k': 0.004868425, 'nc': 27702, 'it': 0, 'n': 5700}
{'sa': 18220, 'k': 0.004868425, 'nc': 28188, 'it': 0, 'n': 5800}
{'sa': 18590, 'k': 0.004868425, 'nc': 28618, 'it': 0, 'n': 5900}
{'sa': 18878, 'k': 0.004868425, 'nc': 29130, 'it': 0, 'n': 6000}
{'sa': 19184, 'k': 0.004868425, 'nc': 29624, 'it': 0, 'n': 6100}
{'sa': 19498, 'k': 0.004868425, 'nc': 30110, 'it': 0, 'n': 6200}
{'sa': 19782, 'k': 0.004868425, 'nc': 30626, 'it': 0, 'n': 6300}
{'sa': 20116, 'k': 0.004868425, 'nc': 31092, 'it': 0, 'n': 6400}
{'sa': 20472, 'k': 0.004868425, 'nc': 31536, 'it': 0, 'n': 6500}
{'sa': 20772, 'k': 0.004868425, 'nc': 32036, 'it': 0, 'n': 6600}
{'sa': 21086, 'k': 0.004868425, 'nc': 32522, 'it': 0, 'n': 6700}
{'sa': 21336, 'k': 0.004868425, 'nc': 33072, 'it': 0, 'n': 6800}
{'sa': 21618, 'k': 0.004868425, 'nc': 33590, 'it': 0, 'n': 6900}
{'sa': 21914, 'k': 0.004868425, 'nc': 34094, 'it': 0, 'n': 7000}
{'sa': 22208, 'k': 0.004868425, 'nc': 34600, 'it': 0, 'n': 7100}
{'sa': 22508, 'k': 0.004868425, 'nc': 35100, 'it': 0, 'n': 7200}
{'sa': 22824, 'k': 0.004868425, 'nc': 35584, 'it': 0, 'n': 7300}
{'sa': 23168, 'k': 0.004868425, 'nc': 36040, 'it': 0, 'n': 7400}
{'sa': 23428, 'k': 0.004868425, 'nc': 36580, 'it': 0, 'n': 7500}
{'sa': 23748, 'k': 0.004868425, 'nc': 37060, 'it': 0, 'n': 7600}
{'sa': 24068, 'k': 0.004868425, 'nc': 37540, 'it': 0, 'n': 7700}
{'sa': 24358, 'k': 0.004868425, 'nc': 38050, 'it': 0, 'n': 7800}
{'sa': 24704, 'k': 0.004868425, 'nc': 38504, 'it': 0, 'n': 7900}
{'sa': 24980, 'k': 0.004868425, 'nc': 39028, 'it': 0, 'n': 8000}
{'sa': 25352, 'k': 0.004868425, 'nc': 39456, 'it': 0, 'n': 8100}
{'sa': 25660, 'k': 0.004868425, 'nc': 39948, 'it': 0, 'n': 8200}
{'sa': 25956, 'k': 0.004868425, 'nc': 40452, 'it': 0, 'n': 8300}
{'sa': 26266, 'k': 0.004868425, 'nc': 40942, 'it': 0, 'n': 8400}
{'sa': 26538, 'k': 0.004868425, 'nc': 41470, 'it': 0, 'n': 8500}
{'sa': 26836, 'k': 0.004868425, 'nc': 41972, 'it': 0, 'n': 8600}
{'sa': 27146, 'k': 0.004868425, 'nc': 42462, 'it': 0, 'n': 8700}
{'sa': 27452, 'k': 0.004868425, 'nc': 42956, 'it': 0, 'n': 8800}
{'sa': 27732, 'k': 0.004868425, 'nc': 43476, 'it': 0, 'n': 8900}
{'sa': 28084, 'k': 0.004868425, 'nc': 43924, 'it': 0, 'n': 9000}
{'sa': 28426, 'k': 0.004868425, 'nc': 44382, 'it': 0, 'n': 9100}
{'sa': 28734, 'k': 0.004868425, 'nc': 44874, 'it': 0, 'n': 9200}
{'sa': 29044, 'k': 0.004868425, 'nc': 45364, 'it': 0, 'n': 9300}
{'sa': 29340, 'k': 0.004868425, 'nc': 45868, 'it': 0, 'n': 9400}
{'sa': 29684, 'k': 0.004868425, 'nc': 46324, 'it': 0, 'n': 9500}
{'sa': 30020, 'k': 0.004868425, 'nc': 46788, 'it': 0, 'n': 9600}
{'sa': 30320, 'k': 0.004868425, 'nc': 47288, 'it': 0, 'n': 9700}
{'sa': 30608, 'k': 0.004868425, 'nc': 47800, 'it': 0, 'n': 9800}
{'sa': 30866, 'k': 0.004868425, 'nc': 48342, 'it': 0, 'n': 9900}
{'sa': 31244, 'k': 0.004868425, 'nc': 48764, 'it': 0, 'n': 10000}
{'sa': 31556, 'k': 0.004868425, 'nc': 49252, 'it': 0, 'n': 10100}
{'sa': 31870, 'k': 0.004868425, 'nc': 49738, 'it': 0, 'n': 10200}
{'sa': 32212, 'k': 0.004868425, 'nc': 50196, 'it': 0, 'n': 10300}
{'sa': 32552, 'k': 0.004868425, 'nc': 50656, 'it': 0, 'n': 10400}
{'sa': 32910, 'k': 0.004868425, 'nc': 51098, 'it': 0, 'n': 10500}
{'sa': 33194, 'k': 0.004868425, 'nc': 51614, 'it': 0, 'n': 10600}
{'sa': 33446, 'k': 0.004868425, 'nc': 52162, 'it': 0, 'n': 10700}
{'sa': 33720, 'k': 0.004868425, 'nc': 52688, 'it': 0, 'n': 10800}
{'sa': 34046, 'k': 0.004868425, 'nc': 53162, 'it': 0, 'n': 10900}
{'sa': 34320, 'k': 0.004868425, 'nc': 53688, 'it': 0, 'n': 11000}
{'sa': 34610, 'k': 0.004868425, 'nc': 54198, 'it': 0, 'n': 11100}
{'sa': 34928, 'k': 0.004868425, 'nc': 54680, 'it': 0, 'n': 11200}
{'sa': 35220, 'k': 0.004868425, 'nc': 55188, 'it': 0, 'n': 11300}
{'sa': 35520, 'k': 0.004868425, 'nc': 55688, 'it': 0, 'n': 11400}
{'sa': 35864, 'k': 0.004868425, 'nc': 56144, 'it': 0, 'n': 11500}
{'sa': 36214, 'k': 0.004868425, 'nc': 56594, 'it': 0, 'n': 11600}
{'sa': 36550, 'k': 0.004868425, 'nc': 57058, 'it': 0, 'n': 11700}
{'sa': 36894, 'k': 0.004868425, 'nc': 57514, 'it': 0, 'n': 11800}
{'sa': 37236, 'k': 0.004868425, 'nc': 57972, 'it': 0, 'n': 11900}
{'sa': 37554, 'k': 0.004868425, 'nc': 58454, 'it': 0, 'n': 12000}
{'sa': 37862, 'k': 0.004868425, 'nc': 58946, 'it': 0, 'n': 12100}
{'sa': 38162, 'k': 0.004868425, 'nc': 59446, 'it': 0, 'n': 12200}
{'sa': 38448, 'k': 0.004868425, 'nc': 59960, 'it': 0, 'n': 12300}
{'sa': 38744, 'k': 0.004868425, 'nc': 60464, 'it': 0, 'n': 12400}
{'sa': 39054, 'k': 0.004868425, 'nc': 60954, 'it': 0, 'n': 12500}
{'sa': 39352, 'k': 0.004868425, 'nc': 61456, 'it': 0, 'n': 12600}
{'sa': 39674, 'k': 0.004868425, 'nc': 61934, 'it': 0, 'n': 12700}
{'sa': 39988, 'k': 0.004868425, 'nc': 62420, 'it': 0, 'n': 12800}
{'sa': 40268, 'k': 0.004868425, 'nc': 62940, 'it': 0, 'n': 12900}
{'sa': 40546, 'k': 0.004868425, 'nc': 63462, 'it': 0, 'n': 13000}
{'sa': 40844, 'k': 0.004868425, 'nc': 63964, 'it': 0, 'n': 13100}
{'sa': 41124, 'k': 0.004868425, 'nc': 64484, 'it': 0, 'n': 13200}
{'sa': 41410, 'k': 0.004868425, 'nc': 64998, 'it': 0, 'n': 13300}
{'sa': 41664, 'k': 0.004868425, 'nc': 65544, 'it': 0, 'n': 13400}
{'sa': 41910, 'k': 0.004868425, 'nc': 66098, 'it': 0, 'n': 13500}
{'sa': 42220, 'k': 0.004868425, 'nc': 66588, 'it': 0, 'n': 13600}
{'sa': 42540, 'k': 0.004868425, 'nc': 67068, 'it': 0, 'n': 13700}
{'sa': 42822, 'k': 0.004868425, 'nc': 67586, 'it': 0, 'n': 13800}
{'sa': 43096, 'k': 0.004868425, 'nc': 68112, 'it': 0, 'n': 13900}
{'sa': 43398, 'k': 0.004868425, 'nc': 68610, 'it': 0, 'n': 14000}
{'sa': 43678, 'k': 0.004868425, 'nc': 69130, 'it': 0, 'n': 14100}
{'sa': 43958, 'k': 0.004868425, 'nc': 69650, 'it': 0, 'n': 14200}
{'sa': 44212, 'k': 0.004868425, 'nc': 70196, 'it': 0, 'n': 14300}
{'sa': 44480, 'k': 0.004868425, 'nc': 70728, 'it': 0, 'n': 14400}
{'sa': 44802, 'k': 0.004868425, 'nc': 71206, 'it': 0, 'n': 14500}
{'sa': 45106, 'k': 0.004868425, 'nc': 71702, 'it': 0, 'n': 14600}
{'sa': 45416, 'k': 0.004868425, 'nc': 72192, 'it': 0, 'n': 14700}
{'sa': 45756, 'k': 0.004868425, 'nc': 72652, 'it': 0, 'n': 14800}
{'sa': 46048, 'k': 0.004868425, 'nc': 73160, 'it': 0, 'n': 14900}
{'sa': 46338, 'k': 0.004868425, 'nc': 73670, 'it': 0, 'n': 15000}
{'sa': 46646, 'k': 0.004868425, 'nc': 74162, 'it': 0, 'n': 15100}
{'sa': 46998, 'k': 0.004868425, 'nc': 74610, 'it': 0, 'n': 15200}
{'sa': 47286, 'k': 0.004868425, 'nc': 75122, 'it': 0, 'n': 15300}
{'sa': 47616, 'k': 0.004868425, 'nc': 75592, 'it': 0, 'n': 15400}
{'sa': 47908, 'k': 0.004868425, 'nc': 76100, 'it': 0, 'n': 15500}
{'sa': 48180, 'k': 0.004868425, 'nc': 76628, 'it': 0, 'n': 15600}
{'sa': 48462, 'k': 0.004868425, 'nc': 77146, 'it': 0, 'n': 15700}
{'sa': 48802, 'k': 0.004868425, 'nc': 77606, 'it': 0, 'n': 15800}
{'sa': 49150, 'k': 0.004868425, 'nc': 78058, 'it': 0, 'n': 15900}
{'sa': 49432, 'k': 0.004868425, 'nc': 78576, 'it': 0, 'n': 16000}
{'sa': 49764, 'k': 0.004868425, 'nc': 79044, 'it': 0, 'n': 16100}
{'sa': 50074, 'k': 0.004868425, 'nc': 79534, 'it': 0, 'n': 16200}
{'sa': 50386, 'k': 0.004868425, 'nc': 80022, 'it': 0, 'n': 16300}
{'sa': 50702, 'k': 0.004868425, 'nc': 80506, 'it': 0, 'n': 16400}
{'sa': 50986, 'k': 0.004868425, 'nc': 81022, 'it': 0, 'n': 16500}
{'sa': 51296, 'k': 0.004868425, 'nc': 81512, 'it': 0, 'n': 16600}
{'sa': 51624, 'k': 0.004868425, 'nc': 81984, 'it': 0, 'n': 16700}
{'sa': 51942, 'k': 0.004868425, 'nc': 82466, 'it': 0, 'n': 16800}
{'sa': 52250, 'k': 0.004868425, 'nc': 82958, 'it': 0, 'n': 16900}
