{'sa': 426, 'k': 0.002289475, 'nc': 382, 'it': 0, 'n': 100}
{'sa': 794, 'k': 0.002289475, 'nc': 814, 'it': 0, 'n': 200}
{'sa': 1096, 'k': 0.002289475, 'nc': 1312, 'it': 0, 'n': 300}
{'sa': 1446, 'k': 0.002289475, 'nc': 1762, 'it': 0, 'n': 400}
{'sa': 1754, 'k': 0.002289475, 'nc': 2254, 'it': 0, 'n': 500}
{'sa': 2064, 'k': 0.002289475, 'nc': 2744, 'it': 0, 'n': 600}
{'sa': 2360, 'k': 0.002289475, 'nc': 3248, 'it': 0, 'n': 700}
{'sa': 2644, 'k': 0.002289475, 'nc': 3764, 'it': 0, 'n': 800}
{'sa': 2998, 'k': 0.002289475, 'nc': 4210, 'it': 0, 'n': 900}
{'sa': 3316, 'k': 0.002289475, 'nc': 4692, 'it': 0, 'n': 1000}
{'sa': 3582, 'k': 0.002289475, 'nc': 5226, 'it': 0, 'n': 1100}
{'sa': 3916, 'k': 0.002289475, 'nc': 5692, 'it': 0, 'n': 1200}
{'sa': 4206, 'k': 0.002289475, 'nc': 6202, 'it': 0, 'n': 1300}
{'sa': 4500, 'k': 0.002289475, 'nc': 6708, 'it': 0, 'n': 1400}
{'sa': 4748, 'k': 0.002289475, 'nc': 7260, 'it': 0, 'n': 1500}
{'sa': 5078, 'k': 0.002289475, 'nc': 7730, 'it': 0, 'n': 1600}
{'sa': 5398, 'k': 0.002289475, 'nc': 8210, 'it': 0, 'n': 1700}
{'sa': 5688, 'k': 0.002289475, 'nc': 8720, 'it': 0, 'n': 1800}
{'sa': 5964, 'k': 0.002289475, 'nc': 9244, 'it': 0, 'n': 1900}
{'sa': 6304, 'k': 0.002289475, 'nc': 9704, 'it': 0, 'n': 2000}
{'sa': 6562, 'k': 0.002289475, 'nc': 10246, 'it': 0, 'n': 2100}
{'sa': 6886, 'k': 0.002289475, 'nc': 10722, 'it': 0, 'n': 2200}
{'sa': 7130, 'k': 0.002289475, 'nc': 11278, 'it': 0, 'n': 2300}
{'sa': 7410, 'k': 0.002289475, 'nc': 11798, 'it': 0, 'n': 2400}
{'sa': 7682, 'k': 0.002289475, 'nc': 12326, 'it': 0, 'n': 2500}
{'sa': 7890, 'k': 0.002289475, 'nc': 12918, 'it': 0, 'n': 2600}
{'sa': 8148, 'k': 0.002289475, 'nc': 13460, 'it': 0, 'n': 2700}
{'sa': 8396, 'k': 0.002289475, 'nc': 14012, 'it': 0, 'n': 2800}
{'sa': 8724, 'k': 0.002289475, 'nc': 14484, 'it': 0, 'n': 2900}
{'sa': 9024, 'k': 0.002289475, 'nc': 14984, 'it': 0, 'n': 3000}
{'sa': 9298, 'k': 0.002289475, 'nc': 15510, 'it': 0, 'n': 3100}
{'sa': 9650, 'k': 0.002289475, 'nc': 15958, 'it': 0, 'n': 3200}
{'sa': 9926, 'k': 0.002289475, 'nc': 16482, 'it': 0, 'n': 3300}
{'sa': 10234, 'k': 0.002289475, 'nc': 16974, 'it': 0, 'n': 3400}
{'sa': 10564, 'k': 0.002289475, 'nc': 17444, 'it': 0, 'n': 3500}
{'sa': 10864, 'k': 0.002289475, 'nc': 17944, 'it': 0, 'n': 3600}
{'sa': 11156, 'k': 0.002289475, 'nc': 18452, 'it': 0, 'n': 3700}
{'sa': 11432, 'k': 0.002289475, 'nc': 18976, 'it': 0, 'n': 3800}
{'sa': 11688, 'k': 0.002289475, 'nc': 19520, 'it': 0, 'n': 3900}
{'sa': 11962, 'k': 0.002289475, 'nc': 20046, 'it': 0, 'n': 4000}
{'sa': 12244, 'k': 0.002289475, 'nc': 20564, 'it': 0, 'n': 4100}
{'sa': 12558, 'k': 0.002289475, 'nc': 21050, 'it': 0, 'n': 4200}
{'sa': 12860, 'k': 0.002289475, 'nc': 21548, 'it': 0, 'n': 4300}
{'sa': 13186, 'k': 0.002289475, 'nc': 22022, 'it': 0, 'n': 4400}
{'sa': 13516, 'k': 0.002289475, 'nc': 22492, 'it': 0, 'n': 4500}
{'sa': 13826, 'k': 0.002289475, 'nc': 22982, 'it': 0, 'n': 4600}
{'sa': 14152, 'k': 0.002289475, 'nc': 23456, 'it': 0, 'n': 4700}
{'sa': 14462, 'k': 0.002289475, 'nc': 23946, 'it': 0, 'n': 4800}
{'sa': 14728, 'k': 0.002289475, 'nc': 24480, 'it': 0, 'n': 4900}
{'sa': 15062, 'k': 0.002289475, 'nc': 24946, 'it': 0, 'n': 5000}
{'sa': 15330, 'k': 0.002289475, 'nc': 25478, 'it': 0, 'n': 5100}
{'sa': 15634, 'k': 0.002289475, 'nc': 25974, 'it': 0, 'n': 5200}
{'sa': 15842, 'k': 0.002289475, 'nc': 26566, 'it': 0, 'n': 5300}
{'sa': 16064, 'k': 0.002289475, 'nc': 27144, 'it': 0, 'n': 5400}
{'sa': 16354, 'k': 0.002289475, 'nc': 27654, 'it': 0, 'n': 5500}
{'sa': 16608, 'k': 0.002289475, 'nc': 28200, 'it': 0, 'n': 5600}
{'sa': 16914, 'k': 0.002289475, 'nc': 28694, 'it': 0, 'n': 5700}
{'sa': 17144, 'k': 0.002289475, 'nc': 29264, 'it': 0, 'n': 5800}
{'sa': 17410, 'k': 0.002289475, 'nc': 29798, 'it': 0, 'n': 5900}
{'sa': 17684, 'k': 0.002289475, 'nc': 30324, 'it': 0, 'n': 6000}
{'sa': 17972, 'k': 0.002289475, 'nc': 30836, 'it': 0, 'n': 6100}
{'sa': 18262, 'k': 0.002289475, 'nc': 31346, 'it': 0, 'n': 6200}
{'sa': 18540, 'k': 0.002289475, 'nc': 31868, 'it': 0, 'n': 6300}
{'sa': 18804, 'k': 0.002289475, 'nc': 32404, 'it': 0, 'n': 6400}
{'sa': 18994, 'k': 0.002289475, 'nc': 33014, 'it': 0, 'n': 6500}
{'sa': 19328, 'k': 0.002289475, 'nc': 33480, 'it': 0, 'n': 6600}
{'sa': 19628, 'k': 0.002289475, 'nc': 33980, 'it': 0, 'n': 6700}
{'sa': 19912, 'k': 0.002289475, 'nc': 34496, 'it': 0, 'n': 6800}
{'sa': 20240, 'k': 0.002289475, 'nc': 34968, 'it': 0, 'n': 6900}
{'sa': 20516, 'k': 0.002289475, 'nc': 35492, 'it': 0, 'n': 7000}
{'sa': 20778, 'k': 0.002289475, 'nc': 36030, 'it': 0, 'n': 7100}
{'sa': 21060, 'k': 0.002289475, 'nc': 36548, 'it': 0, 'n': 7200}
{'sa': 21282, 'k': 0.002289475, 'nc': 37126, 'it': 0, 'n': 7300}
{'sa': 21524, 'k': 0.002289475, 'nc': 37684, 'it': 0, 'n': 7400}
{'sa': 21818, 'k': 0.002289475, 'nc': 38190, 'it': 0, 'n': 7500}
{'sa': 22120, 'k': 0.002289475, 'nc': 38688, 'it': 0, 'n': 7600}
{'sa': 22416, 'k': 0.002289475, 'nc': 39192, 'it': 0, 'n': 7700}
{'sa': 22692, 'k': 0.002289475, 'nc': 39716, 'it': 0, 'n': 7800}
{'sa': 22956, 'k': 0.002289475, 'nc': 40252, 'it': 0, 'n': 7900}
{'sa': 23204, 'k': 0.002289475, 'nc': 40804, 'it': 0, 'n': 8000}
{'sa': 23532, 'k': 0.002289475, 'nc': 41276, 'it': 0, 'n': 8100}
{'sa': 23764, 'k': 0.002289475, 'nc': 41844, 'it': 0, 'n': 8200}
{'sa': 24108, 'k': 0.002289475, 'nc': 42300, 'it': 0, 'n': 8300}
{'sa': 24384, 'k': 0.002289475, 'nc': 42824, 'it': 0, 'n': 8400}
{'sa': 24642, 'k': 0.002289475, 'nc': 43366, 'it': 0, 'n': 8500}
{'sa': 24924, 'k': 0.002289475, 'nc': 43884, 'it': 0, 'n': 8600}
{'sa': 25248, 'k': 0.002289475, 'nc': 44360, 'it': 0, 'n': 8700}
{'sa': 25538, 'k': 0.002289475, 'nc': 44870, 'it': 0, 'n': 8800}
{'sa': 25794, 'k': 0.002289475, 'nc': 45414, 'it': 0, 'n': 8900}
{'sa': 26130, 'k': 0.002289475, 'nc': 45878, 'it': 0, 'n': 9000}
{'sa': 26402, 'k': 0.002289475, 'nc': 46406, 'it': 0, 'n': 9100}
{'sa': 26768, 'k': 0.002289475, 'nc': 46840, 'it': 0, 'n': 9200}
{'sa': 27082, 'k': 0.002289475, 'nc': 47326, 'it': 0, 'n': 9300}
{'sa': 27398, 'k': 0.002289475, 'nc': 47810, 'it': 0, 'n': 9400}
{'sa': 27674, 'k': 0.002289475, 'nc': 48334, 'it': 0, 'n': 9500}
{'sa': 27972, 'k': 0.002289475, 'nc': 48836, 'it': 0, 'n': 9600}
{'sa': 28220, 'k': 0.002289475, 'nc': 49388, 'it': 0, 'n': 9700}
{'sa': 28552, 'k': 0.002289475, 'nc': 49856, 'it': 0, 'n': 9800}
{'sa': 28826, 'k': 0.002289475, 'nc': 50382, 'it': 0, 'n': 9900}
{'sa': 29134, 'k': 0.002289475, 'nc': 50874, 'it': 0, 'n': 10000}
