{'sa': 450, 'k': 0.04742108, 'nc': 358, 'it': 0, 'n': 100}
{'sa': 856, 'k': 0.04742108, 'nc': 752, 'it': 0, 'n': 200}
{'sa': 1310, 'k': 0.04742108, 'nc': 1098, 'it': 0, 'n': 300}
{'sa': 1714, 'k': 0.04742108, 'nc': 1494, 'it': 0, 'n': 400}
{'sa': 2140, 'k': 0.04742108, 'nc': 1868, 'it': 0, 'n': 500}
{'sa': 2572, 'k': 0.04742108, 'nc': 2236, 'it': 0, 'n': 600}
{'sa': 2986, 'k': 0.04742108, 'nc': 2622, 'it': 0, 'n': 700}
{'sa': 3416, 'k': 0.04742108, 'nc': 2992, 'it': 0, 'n': 800}
{'sa': 3796, 'k': 0.04742108, 'nc': 3412, 'it': 0, 'n': 900}
{'sa': 4176, 'k': 0.04742108, 'nc': 3832, 'it': 0, 'n': 1000}
{'sa': 4566, 'k': 0.04742108, 'nc': 4242, 'it': 0, 'n': 1100}
{'sa': 4988, 'k': 0.04742108, 'nc': 4620, 'it': 0, 'n': 1200}
{'sa': 5390, 'k': 0.04742108, 'nc': 5018, 'it': 0, 'n': 1300}
{'sa': 5822, 'k': 0.04742108, 'nc': 5386, 'it': 0, 'n': 1400}
{'sa': 6250, 'k': 0.04742108, 'nc': 5758, 'it': 0, 'n': 1500}
{'sa': 6676, 'k': 0.04742108, 'nc': 6132, 'it': 0, 'n': 1600}
{'sa': 7054, 'k': 0.04742108, 'nc': 6554, 'it': 0, 'n': 1700}
{'sa': 7460, 'k': 0.04742108, 'nc': 6948, 'it': 0, 'n': 1800}
{'sa': 7886, 'k': 0.04742108, 'nc': 7322, 'it': 0, 'n': 1900}
{'sa': 8286, 'k': 0.04742108, 'nc': 7722, 'it': 0, 'n': 2000}
{'sa': 8682, 'k': 0.04742108, 'nc': 8126, 'it': 0, 'n': 2100}
{'sa': 9116, 'k': 0.04742108, 'nc': 8492, 'it': 0, 'n': 2200}
{'sa': 9516, 'k': 0.04742108, 'nc': 8892, 'it': 0, 'n': 2300}
{'sa': 9906, 'k': 0.04742108, 'nc': 9302, 'it': 0, 'n': 2400}
{'sa': 10364, 'k': 0.04742108, 'nc': 9644, 'it': 0, 'n': 2500}
{'sa': 10740, 'k': 0.04742108, 'nc': 10068, 'it': 0, 'n': 2600}
{'sa': 11102, 'k': 0.04742108, 'nc': 10506, 'it': 0, 'n': 2700}
{'sa': 11518, 'k': 0.04742108, 'nc': 10890, 'it': 0, 'n': 2800}
{'sa': 11908, 'k': 0.04742108, 'nc': 11300, 'it': 0, 'n': 2900}
