{'sa': 450, 'k': 0.04484213, 'nc': 358, 'it': 0, 'n': 100}
{'sa': 864, 'k': 0.04484213, 'nc': 744, 'it': 0, 'n': 200}
{'sa': 1214, 'k': 0.04484213, 'nc': 1194, 'it': 0, 'n': 300}
{'sa': 1636, 'k': 0.04484213, 'nc': 1572, 'it': 0, 'n': 400}
{'sa': 2046, 'k': 0.04484213, 'nc': 1962, 'it': 0, 'n': 500}
{'sa': 2458, 'k': 0.04484213, 'nc': 2350, 'it': 0, 'n': 600}
{'sa': 2852, 'k': 0.04484213, 'nc': 2756, 'it': 0, 'n': 700}
{'sa': 3274, 'k': 0.04484213, 'nc': 3134, 'it': 0, 'n': 800}
{'sa': 3718, 'k': 0.04484213, 'nc': 3490, 'it': 0, 'n': 900}
{'sa': 4094, 'k': 0.04484213, 'nc': 3914, 'it': 0, 'n': 1000}
{'sa': 4556, 'k': 0.04484213, 'nc': 4252, 'it': 0, 'n': 1100}
{'sa': 5010, 'k': 0.04484213, 'nc': 4598, 'it': 0, 'n': 1200}
{'sa': 5390, 'k': 0.04484213, 'nc': 5018, 'it': 0, 'n': 1300}
{'sa': 5742, 'k': 0.04484213, 'nc': 5466, 'it': 0, 'n': 1400}
{'sa': 6180, 'k': 0.04484213, 'nc': 5828, 'it': 0, 'n': 1500}
{'sa': 6580, 'k': 0.04484213, 'nc': 6228, 'it': 0, 'n': 1600}
{'sa': 7012, 'k': 0.04484213, 'nc': 6596, 'it': 0, 'n': 1700}
{'sa': 7400, 'k': 0.04484213, 'nc': 7008, 'it': 0, 'n': 1800}
{'sa': 7806, 'k': 0.04484213, 'nc': 7402, 'it': 0, 'n': 1900}
{'sa': 8208, 'k': 0.04484213, 'nc': 7800, 'it': 0, 'n': 2000}
{'sa': 8604, 'k': 0.04484213, 'nc': 8204, 'it': 0, 'n': 2100}
{'sa': 9046, 'k': 0.04484213, 'nc': 8562, 'it': 0, 'n': 2200}
{'sa': 9458, 'k': 0.04484213, 'nc': 8950, 'it': 0, 'n': 2300}
{'sa': 9868, 'k': 0.04484213, 'nc': 9340, 'it': 0, 'n': 2400}
{'sa': 10284, 'k': 0.04484213, 'nc': 9724, 'it': 0, 'n': 2500}
{'sa': 10656, 'k': 0.04484213, 'nc': 10152, 'it': 0, 'n': 2600}
{'sa': 11030, 'k': 0.04484213, 'nc': 10578, 'it': 0, 'n': 2700}
{'sa': 11410, 'k': 0.04484213, 'nc': 10998, 'it': 0, 'n': 2800}
{'sa': 11858, 'k': 0.04484213, 'nc': 11350, 'it': 0, 'n': 2900}
{'sa': 12250, 'k': 0.04484213, 'nc': 11758, 'it': 0, 'n': 3000}
{'sa': 12662, 'k': 0.04484213, 'nc': 12146, 'it': 0, 'n': 3100}
{'sa': 13094, 'k': 0.04484213, 'nc': 12514, 'it': 0, 'n': 3200}
{'sa': 13530, 'k': 0.04484213, 'nc': 12878, 'it': 0, 'n': 3300}
{'sa': 13916, 'k': 0.04484213, 'nc': 13292, 'it': 0, 'n': 3400}
{'sa': 14300, 'k': 0.04484213, 'nc': 13708, 'it': 0, 'n': 3500}
{'sa': 14718, 'k': 0.04484213, 'nc': 14090, 'it': 0, 'n': 3600}
{'sa': 15096, 'k': 0.04484213, 'nc': 14512, 'it': 0, 'n': 3700}
{'sa': 15530, 'k': 0.04484213, 'nc': 14878, 'it': 0, 'n': 3800}
{'sa': 15928, 'k': 0.04484213, 'nc': 15280, 'it': 0, 'n': 3900}
{'sa': 16364, 'k': 0.04484213, 'nc': 15644, 'it': 0, 'n': 4000}
{'sa': 16804, 'k': 0.04484213, 'nc': 16004, 'it': 0, 'n': 4100}
{'sa': 17256, 'k': 0.04484213, 'nc': 16352, 'it': 0, 'n': 4200}
{'sa': 17686, 'k': 0.04484213, 'nc': 16722, 'it': 0, 'n': 4300}
{'sa': 18080, 'k': 0.04484213, 'nc': 17128, 'it': 0, 'n': 4400}
{'sa': 18508, 'k': 0.04484213, 'nc': 17500, 'it': 0, 'n': 4500}
{'sa': 18876, 'k': 0.04484213, 'nc': 17932, 'it': 0, 'n': 4600}
{'sa': 19276, 'k': 0.04484213, 'nc': 18332, 'it': 0, 'n': 4700}
{'sa': 19670, 'k': 0.04484213, 'nc': 18738, 'it': 0, 'n': 4800}
{'sa': 20066, 'k': 0.04484213, 'nc': 19142, 'it': 0, 'n': 4900}
{'sa': 20484, 'k': 0.04484213, 'nc': 19524, 'it': 0, 'n': 5000}
{'sa': 20902, 'k': 0.04484213, 'nc': 19906, 'it': 0, 'n': 5100}
{'sa': 21340, 'k': 0.04484213, 'nc': 20268, 'it': 0, 'n': 5200}
{'sa': 21742, 'k': 0.04484213, 'nc': 20666, 'it': 0, 'n': 5300}
{'sa': 22144, 'k': 0.04484213, 'nc': 21064, 'it': 0, 'n': 5400}
{'sa': 22512, 'k': 0.04484213, 'nc': 21496, 'it': 0, 'n': 5500}
{'sa': 22912, 'k': 0.04484213, 'nc': 21896, 'it': 0, 'n': 5600}
{'sa': 23312, 'k': 0.04484213, 'nc': 22296, 'it': 0, 'n': 5700}
{'sa': 23742, 'k': 0.04484213, 'nc': 22666, 'it': 0, 'n': 5800}
{'sa': 24160, 'k': 0.04484213, 'nc': 23048, 'it': 0, 'n': 5900}
{'sa': 24560, 'k': 0.04484213, 'nc': 23448, 'it': 0, 'n': 6000}
{'sa': 24972, 'k': 0.04484213, 'nc': 23836, 'it': 0, 'n': 6100}
