{'sa': 406, 'k': 0.022921055, 'nc': 402, 'it': 0, 'n': 100}
{'sa': 832, 'k': 0.022921055, 'nc': 776, 'it': 0, 'n': 200}
{'sa': 1232, 'k': 0.022921055, 'nc': 1176, 'it': 0, 'n': 300}
{'sa': 1618, 'k': 0.022921055, 'nc': 1590, 'it': 0, 'n': 400}
{'sa': 1932, 'k': 0.022921055, 'nc': 2076, 'it': 0, 'n': 500}
{'sa': 2308, 'k': 0.022921055, 'nc': 2500, 'it': 0, 'n': 600}
{'sa': 2614, 'k': 0.022921055, 'nc': 2994, 'it': 0, 'n': 700}
{'sa': 2994, 'k': 0.022921055, 'nc': 3414, 'it': 0, 'n': 800}
{'sa': 3382, 'k': 0.022921055, 'nc': 3826, 'it': 0, 'n': 900}
{'sa': 3742, 'k': 0.022921055, 'nc': 4266, 'it': 0, 'n': 1000}
{'sa': 4114, 'k': 0.022921055, 'nc': 4694, 'it': 0, 'n': 1100}
{'sa': 4498, 'k': 0.022921055, 'nc': 5110, 'it': 0, 'n': 1200}
{'sa': 4900, 'k': 0.022921055, 'nc': 5508, 'it': 0, 'n': 1300}
{'sa': 5304, 'k': 0.022921055, 'nc': 5904, 'it': 0, 'n': 1400}
{'sa': 5662, 'k': 0.022921055, 'nc': 6346, 'it': 0, 'n': 1500}
{'sa': 6006, 'k': 0.022921055, 'nc': 6802, 'it': 0, 'n': 1600}
{'sa': 6386, 'k': 0.022921055, 'nc': 7222, 'it': 0, 'n': 1700}
{'sa': 6738, 'k': 0.022921055, 'nc': 7670, 'it': 0, 'n': 1800}
{'sa': 7092, 'k': 0.022921055, 'nc': 8116, 'it': 0, 'n': 1900}
{'sa': 7452, 'k': 0.022921055, 'nc': 8556, 'it': 0, 'n': 2000}
{'sa': 7842, 'k': 0.022921055, 'nc': 8966, 'it': 0, 'n': 2100}
{'sa': 8228, 'k': 0.022921055, 'nc': 9380, 'it': 0, 'n': 2200}
{'sa': 8580, 'k': 0.022921055, 'nc': 9828, 'it': 0, 'n': 2300}
{'sa': 8994, 'k': 0.022921055, 'nc': 10214, 'it': 0, 'n': 2400}
{'sa': 9342, 'k': 0.022921055, 'nc': 10666, 'it': 0, 'n': 2500}
{'sa': 9722, 'k': 0.022921055, 'nc': 11086, 'it': 0, 'n': 2600}
{'sa': 10108, 'k': 0.022921055, 'nc': 11500, 'it': 0, 'n': 2700}
{'sa': 10506, 'k': 0.022921055, 'nc': 11902, 'it': 0, 'n': 2800}
{'sa': 10826, 'k': 0.022921055, 'nc': 12382, 'it': 0, 'n': 2900}
{'sa': 11202, 'k': 0.022921055, 'nc': 12806, 'it': 0, 'n': 3000}
{'sa': 11600, 'k': 0.022921055, 'nc': 13208, 'it': 0, 'n': 3100}
{'sa': 11902, 'k': 0.022921055, 'nc': 13706, 'it': 0, 'n': 3200}
{'sa': 12280, 'k': 0.022921055, 'nc': 14128, 'it': 0, 'n': 3300}
{'sa': 12636, 'k': 0.022921055, 'nc': 14572, 'it': 0, 'n': 3400}
{'sa': 12988, 'k': 0.022921055, 'nc': 15020, 'it': 0, 'n': 3500}
{'sa': 13296, 'k': 0.022921055, 'nc': 15512, 'it': 0, 'n': 3600}
{'sa': 13696, 'k': 0.022921055, 'nc': 15912, 'it': 0, 'n': 3700}
{'sa': 14108, 'k': 0.022921055, 'nc': 16300, 'it': 0, 'n': 3800}
{'sa': 14492, 'k': 0.022921055, 'nc': 16716, 'it': 0, 'n': 3900}
{'sa': 14884, 'k': 0.022921055, 'nc': 17124, 'it': 0, 'n': 4000}
{'sa': 15260, 'k': 0.022921055, 'nc': 17548, 'it': 0, 'n': 4100}
{'sa': 15650, 'k': 0.022921055, 'nc': 17958, 'it': 0, 'n': 4200}
{'sa': 16046, 'k': 0.022921055, 'nc': 18362, 'it': 0, 'n': 4300}
{'sa': 16430, 'k': 0.022921055, 'nc': 18778, 'it': 0, 'n': 4400}
{'sa': 16818, 'k': 0.022921055, 'nc': 19190, 'it': 0, 'n': 4500}
{'sa': 17210, 'k': 0.022921055, 'nc': 19598, 'it': 0, 'n': 4600}
{'sa': 17554, 'k': 0.022921055, 'nc': 20054, 'it': 0, 'n': 4700}
{'sa': 17952, 'k': 0.022921055, 'nc': 20456, 'it': 0, 'n': 4800}
{'sa': 18384, 'k': 0.022921055, 'nc': 20824, 'it': 0, 'n': 4900}
{'sa': 18756, 'k': 0.022921055, 'nc': 21252, 'it': 0, 'n': 5000}
{'sa': 19198, 'k': 0.022921055, 'nc': 21610, 'it': 0, 'n': 5100}
{'sa': 19542, 'k': 0.022921055, 'nc': 22066, 'it': 0, 'n': 5200}
{'sa': 19872, 'k': 0.022921055, 'nc': 22536, 'it': 0, 'n': 5300}
{'sa': 20206, 'k': 0.022921055, 'nc': 23002, 'it': 0, 'n': 5400}
{'sa': 20610, 'k': 0.022921055, 'nc': 23398, 'it': 0, 'n': 5500}
{'sa': 21008, 'k': 0.022921055, 'nc': 23800, 'it': 0, 'n': 5600}
{'sa': 21406, 'k': 0.022921055, 'nc': 24202, 'it': 0, 'n': 5700}
{'sa': 21758, 'k': 0.022921055, 'nc': 24650, 'it': 0, 'n': 5800}
{'sa': 22122, 'k': 0.022921055, 'nc': 25086, 'it': 0, 'n': 5900}
{'sa': 22470, 'k': 0.022921055, 'nc': 25538, 'it': 0, 'n': 6000}
{'sa': 22846, 'k': 0.022921055, 'nc': 25962, 'it': 0, 'n': 6100}
{'sa': 23288, 'k': 0.022921055, 'nc': 26320, 'it': 0, 'n': 6200}
{'sa': 23622, 'k': 0.022921055, 'nc': 26786, 'it': 0, 'n': 6300}
{'sa': 24002, 'k': 0.022921055, 'nc': 27206, 'it': 0, 'n': 6400}
{'sa': 24340, 'k': 0.022921055, 'nc': 27668, 'it': 0, 'n': 6500}
{'sa': 24726, 'k': 0.022921055, 'nc': 28082, 'it': 0, 'n': 6600}
{'sa': 25076, 'k': 0.022921055, 'nc': 28532, 'it': 0, 'n': 6700}
{'sa': 25452, 'k': 0.022921055, 'nc': 28956, 'it': 0, 'n': 6800}
{'sa': 25838, 'k': 0.022921055, 'nc': 29370, 'it': 0, 'n': 6900}
{'sa': 26186, 'k': 0.022921055, 'nc': 29822, 'it': 0, 'n': 7000}
{'sa': 26572, 'k': 0.022921055, 'nc': 30236, 'it': 0, 'n': 7100}
{'sa': 26910, 'k': 0.022921055, 'nc': 30698, 'it': 0, 'n': 7200}
{'sa': 27324, 'k': 0.022921055, 'nc': 31084, 'it': 0, 'n': 7300}
