{'sa': 450, 'k': 0.03968423, 'nc': 358, 'it': 0, 'n': 100}
{'sa': 844, 'k': 0.03968423, 'nc': 764, 'it': 0, 'n': 200}
{'sa': 1254, 'k': 0.03968423, 'nc': 1154, 'it': 0, 'n': 300}
{'sa': 1692, 'k': 0.03968423, 'nc': 1516, 'it': 0, 'n': 400}
{'sa': 2118, 'k': 0.03968423, 'nc': 1890, 'it': 0, 'n': 500}
{'sa': 2548, 'k': 0.03968423, 'nc': 2260, 'it': 0, 'n': 600}
{'sa': 2992, 'k': 0.03968423, 'nc': 2616, 'it': 0, 'n': 700}
{'sa': 3398, 'k': 0.03968423, 'nc': 3010, 'it': 0, 'n': 800}
{'sa': 3776, 'k': 0.03968423, 'nc': 3432, 'it': 0, 'n': 900}
{'sa': 4202, 'k': 0.03968423, 'nc': 3806, 'it': 0, 'n': 1000}
{'sa': 4624, 'k': 0.03968423, 'nc': 4184, 'it': 0, 'n': 1100}
{'sa': 5030, 'k': 0.03968423, 'nc': 4578, 'it': 0, 'n': 1200}
{'sa': 5444, 'k': 0.03968423, 'nc': 4964, 'it': 0, 'n': 1300}
{'sa': 5818, 'k': 0.03968423, 'nc': 5390, 'it': 0, 'n': 1400}
{'sa': 6202, 'k': 0.03968423, 'nc': 5806, 'it': 0, 'n': 1500}
{'sa': 6618, 'k': 0.03968423, 'nc': 6190, 'it': 0, 'n': 1600}
{'sa': 7016, 'k': 0.03968423, 'nc': 6592, 'it': 0, 'n': 1700}
{'sa': 7422, 'k': 0.03968423, 'nc': 6986, 'it': 0, 'n': 1800}
{'sa': 7858, 'k': 0.03968423, 'nc': 7350, 'it': 0, 'n': 1900}
{'sa': 8262, 'k': 0.03968423, 'nc': 7746, 'it': 0, 'n': 2000}
{'sa': 8674, 'k': 0.03968423, 'nc': 8134, 'it': 0, 'n': 2100}
{'sa': 9078, 'k': 0.03968423, 'nc': 8530, 'it': 0, 'n': 2200}
{'sa': 9460, 'k': 0.03968423, 'nc': 8948, 'it': 0, 'n': 2300}
{'sa': 9882, 'k': 0.03968423, 'nc': 9326, 'it': 0, 'n': 2400}
{'sa': 10288, 'k': 0.03968423, 'nc': 9720, 'it': 0, 'n': 2500}
{'sa': 10632, 'k': 0.03968423, 'nc': 10176, 'it': 0, 'n': 2600}
{'sa': 11000, 'k': 0.03968423, 'nc': 10608, 'it': 0, 'n': 2700}
{'sa': 11416, 'k': 0.03968423, 'nc': 10992, 'it': 0, 'n': 2800}
{'sa': 11782, 'k': 0.03968423, 'nc': 11426, 'it': 0, 'n': 2900}
{'sa': 12152, 'k': 0.03968423, 'nc': 11856, 'it': 0, 'n': 3000}
{'sa': 12518, 'k': 0.03968423, 'nc': 12290, 'it': 0, 'n': 3100}
{'sa': 12924, 'k': 0.03968423, 'nc': 12684, 'it': 0, 'n': 3200}
{'sa': 13298, 'k': 0.03968423, 'nc': 13110, 'it': 0, 'n': 3300}
{'sa': 13676, 'k': 0.03968423, 'nc': 13532, 'it': 0, 'n': 3400}
{'sa': 14076, 'k': 0.03968423, 'nc': 13932, 'it': 0, 'n': 3500}
{'sa': 14462, 'k': 0.03968423, 'nc': 14346, 'it': 0, 'n': 3600}
{'sa': 14834, 'k': 0.03968423, 'nc': 14774, 'it': 0, 'n': 3700}
