{'sa': 386, 'k': 0.012605275, 'nc': 422, 'it': 0, 'n': 100}
{'sa': 728, 'k': 0.012605275, 'nc': 880, 'it': 0, 'n': 200}
{'sa': 1134, 'k': 0.012605275, 'nc': 1274, 'it': 0, 'n': 300}
{'sa': 1490, 'k': 0.012605275, 'nc': 1718, 'it': 0, 'n': 400}
{'sa': 1836, 'k': 0.012605275, 'nc': 2172, 'it': 0, 'n': 500}
{'sa': 2204, 'k': 0.012605275, 'nc': 2604, 'it': 0, 'n': 600}
{'sa': 2530, 'k': 0.012605275, 'nc': 3078, 'it': 0, 'n': 700}
{'sa': 2862, 'k': 0.012605275, 'nc': 3546, 'it': 0, 'n': 800}
{'sa': 3256, 'k': 0.012605275, 'nc': 3952, 'it': 0, 'n': 900}
{'sa': 3620, 'k': 0.012605275, 'nc': 4388, 'it': 0, 'n': 1000}
{'sa': 3952, 'k': 0.012605275, 'nc': 4856, 'it': 0, 'n': 1100}
{'sa': 4354, 'k': 0.012605275, 'nc': 5254, 'it': 0, 'n': 1200}
{'sa': 4662, 'k': 0.012605275, 'nc': 5746, 'it': 0, 'n': 1300}
{'sa': 5012, 'k': 0.012605275, 'nc': 6196, 'it': 0, 'n': 1400}
{'sa': 5374, 'k': 0.012605275, 'nc': 6634, 'it': 0, 'n': 1500}
{'sa': 5686, 'k': 0.012605275, 'nc': 7122, 'it': 0, 'n': 1600}
{'sa': 6048, 'k': 0.012605275, 'nc': 7560, 'it': 0, 'n': 1700}
{'sa': 6394, 'k': 0.012605275, 'nc': 8014, 'it': 0, 'n': 1800}
{'sa': 6748, 'k': 0.012605275, 'nc': 8460, 'it': 0, 'n': 1900}
{'sa': 7100, 'k': 0.012605275, 'nc': 8908, 'it': 0, 'n': 2000}
{'sa': 7390, 'k': 0.012605275, 'nc': 9418, 'it': 0, 'n': 2100}
{'sa': 7724, 'k': 0.012605275, 'nc': 9884, 'it': 0, 'n': 2200}
{'sa': 8044, 'k': 0.012605275, 'nc': 10364, 'it': 0, 'n': 2300}
{'sa': 8400, 'k': 0.012605275, 'nc': 10808, 'it': 0, 'n': 2400}
{'sa': 8702, 'k': 0.012605275, 'nc': 11306, 'it': 0, 'n': 2500}
{'sa': 8970, 'k': 0.012605275, 'nc': 11838, 'it': 0, 'n': 2600}
