{'sa': 408, 'k': 0.001, 'nc': 400, 'it': 0, 'n': 100}
{'sa': 770, 'k': 0.001, 'nc': 838, 'it': 0, 'n': 200}
{'sa': 1126, 'k': 0.001, 'nc': 1282, 'it': 0, 'n': 300}
{'sa': 1422, 'k': 0.001, 'nc': 1786, 'it': 0, 'n': 400}
{'sa': 1772, 'k': 0.001, 'nc': 2236, 'it': 0, 'n': 500}
{'sa': 2078, 'k': 0.001, 'nc': 2730, 'it': 0, 'n': 600}
{'sa': 2342, 'k': 0.001, 'nc': 3266, 'it': 0, 'n': 700}
{'sa': 2604, 'k': 0.001, 'nc': 3804, 'it': 0, 'n': 800}
{'sa': 2906, 'k': 0.001, 'nc': 4302, 'it': 0, 'n': 900}
{'sa': 3182, 'k': 0.001, 'nc': 4826, 'it': 0, 'n': 1000}
{'sa': 3464, 'k': 0.001, 'nc': 5344, 'it': 0, 'n': 1100}
{'sa': 3788, 'k': 0.001, 'nc': 5820, 'it': 0, 'n': 1200}
{'sa': 4082, 'k': 0.001, 'nc': 6326, 'it': 0, 'n': 1300}
{'sa': 4300, 'k': 0.001, 'nc': 6908, 'it': 0, 'n': 1400}
{'sa': 4584, 'k': 0.001, 'nc': 7424, 'it': 0, 'n': 1500}
{'sa': 4876, 'k': 0.001, 'nc': 7932, 'it': 0, 'n': 1600}
{'sa': 5212, 'k': 0.001, 'nc': 8396, 'it': 0, 'n': 1700}
{'sa': 5520, 'k': 0.001, 'nc': 8888, 'it': 0, 'n': 1800}
{'sa': 5818, 'k': 0.001, 'nc': 9390, 'it': 0, 'n': 1900}
{'sa': 6084, 'k': 0.001, 'nc': 9924, 'it': 0, 'n': 2000}
{'sa': 6440, 'k': 0.001, 'nc': 10368, 'it': 0, 'n': 2100}
{'sa': 6732, 'k': 0.001, 'nc': 10876, 'it': 0, 'n': 2200}
{'sa': 6994, 'k': 0.001, 'nc': 11414, 'it': 0, 'n': 2300}
{'sa': 7280, 'k': 0.001, 'nc': 11928, 'it': 0, 'n': 2400}
{'sa': 7564, 'k': 0.001, 'nc': 12444, 'it': 0, 'n': 2500}
{'sa': 7862, 'k': 0.001, 'nc': 12946, 'it': 0, 'n': 2600}
{'sa': 8110, 'k': 0.001, 'nc': 13498, 'it': 0, 'n': 2700}
{'sa': 8404, 'k': 0.001, 'nc': 14004, 'it': 0, 'n': 2800}
{'sa': 8704, 'k': 0.001, 'nc': 14504, 'it': 0, 'n': 2900}
{'sa': 9018, 'k': 0.001, 'nc': 14990, 'it': 0, 'n': 3000}
{'sa': 9360, 'k': 0.001, 'nc': 15448, 'it': 0, 'n': 3100}
{'sa': 9678, 'k': 0.001, 'nc': 15930, 'it': 0, 'n': 3200}
{'sa': 9950, 'k': 0.001, 'nc': 16458, 'it': 0, 'n': 3300}
{'sa': 10230, 'k': 0.001, 'nc': 16978, 'it': 0, 'n': 3400}
{'sa': 10472, 'k': 0.001, 'nc': 17536, 'it': 0, 'n': 3500}
{'sa': 10768, 'k': 0.001, 'nc': 18040, 'it': 0, 'n': 3600}
{'sa': 11068, 'k': 0.001, 'nc': 18540, 'it': 0, 'n': 3700}
{'sa': 11338, 'k': 0.001, 'nc': 19070, 'it': 0, 'n': 3800}
{'sa': 11620, 'k': 0.001, 'nc': 19588, 'it': 0, 'n': 3900}
{'sa': 11924, 'k': 0.001, 'nc': 20084, 'it': 0, 'n': 4000}
{'sa': 12230, 'k': 0.001, 'nc': 20578, 'it': 0, 'n': 4100}
{'sa': 12550, 'k': 0.001, 'nc': 21058, 'it': 0, 'n': 4200}
{'sa': 12828, 'k': 0.001, 'nc': 21580, 'it': 0, 'n': 4300}
{'sa': 13146, 'k': 0.001, 'nc': 22062, 'it': 0, 'n': 4400}
{'sa': 13442, 'k': 0.001, 'nc': 22566, 'it': 0, 'n': 4500}
{'sa': 13764, 'k': 0.001, 'nc': 23044, 'it': 0, 'n': 4600}
{'sa': 14054, 'k': 0.001, 'nc': 23554, 'it': 0, 'n': 4700}
{'sa': 14302, 'k': 0.001, 'nc': 24106, 'it': 0, 'n': 4800}
{'sa': 14542, 'k': 0.001, 'nc': 24666, 'it': 0, 'n': 4900}
{'sa': 14776, 'k': 0.001, 'nc': 25232, 'it': 0, 'n': 5000}
{'sa': 15056, 'k': 0.001, 'nc': 25752, 'it': 0, 'n': 5100}
{'sa': 15342, 'k': 0.001, 'nc': 26266, 'it': 0, 'n': 5200}
{'sa': 15654, 'k': 0.001, 'nc': 26754, 'it': 0, 'n': 5300}
{'sa': 15930, 'k': 0.001, 'nc': 27278, 'it': 0, 'n': 5400}
{'sa': 16176, 'k': 0.001, 'nc': 27832, 'it': 0, 'n': 5500}
{'sa': 16452, 'k': 0.001, 'nc': 28356, 'it': 0, 'n': 5600}
{'sa': 16746, 'k': 0.001, 'nc': 28862, 'it': 0, 'n': 5700}
{'sa': 17062, 'k': 0.001, 'nc': 29346, 'it': 0, 'n': 5800}
{'sa': 17324, 'k': 0.001, 'nc': 29884, 'it': 0, 'n': 5900}
{'sa': 17540, 'k': 0.001, 'nc': 30468, 'it': 0, 'n': 6000}
{'sa': 17854, 'k': 0.001, 'nc': 30954, 'it': 0, 'n': 6100}
{'sa': 18158, 'k': 0.001, 'nc': 31450, 'it': 0, 'n': 6200}
{'sa': 18450, 'k': 0.001, 'nc': 31958, 'it': 0, 'n': 6300}
{'sa': 18706, 'k': 0.001, 'nc': 32502, 'it': 0, 'n': 6400}
{'sa': 19016, 'k': 0.001, 'nc': 32992, 'it': 0, 'n': 6500}
{'sa': 19310, 'k': 0.001, 'nc': 33498, 'it': 0, 'n': 6600}
{'sa': 19502, 'k': 0.001, 'nc': 34106, 'it': 0, 'n': 6700}
{'sa': 19736, 'k': 0.001, 'nc': 34672, 'it': 0, 'n': 6800}
{'sa': 19976, 'k': 0.001, 'nc': 35232, 'it': 0, 'n': 6900}
{'sa': 20234, 'k': 0.001, 'nc': 35774, 'it': 0, 'n': 7000}
{'sa': 20480, 'k': 0.001, 'nc': 36328, 'it': 0, 'n': 7100}
{'sa': 20800, 'k': 0.001, 'nc': 36808, 'it': 0, 'n': 7200}
{'sa': 21086, 'k': 0.001, 'nc': 37322, 'it': 0, 'n': 7300}
{'sa': 21354, 'k': 0.001, 'nc': 37854, 'it': 0, 'n': 7400}
{'sa': 21650, 'k': 0.001, 'nc': 38358, 'it': 0, 'n': 7500}
{'sa': 21938, 'k': 0.001, 'nc': 38870, 'it': 0, 'n': 7600}
{'sa': 22230, 'k': 0.001, 'nc': 39378, 'it': 0, 'n': 7700}
{'sa': 22554, 'k': 0.001, 'nc': 39854, 'it': 0, 'n': 7800}
{'sa': 22842, 'k': 0.001, 'nc': 40366, 'it': 0, 'n': 7900}
{'sa': 23118, 'k': 0.001, 'nc': 40890, 'it': 0, 'n': 8000}
{'sa': 23388, 'k': 0.001, 'nc': 41420, 'it': 0, 'n': 8100}
{'sa': 23676, 'k': 0.001, 'nc': 41932, 'it': 0, 'n': 8200}
{'sa': 23954, 'k': 0.001, 'nc': 42454, 'it': 0, 'n': 8300}
{'sa': 24218, 'k': 0.001, 'nc': 42990, 'it': 0, 'n': 8400}
{'sa': 24538, 'k': 0.001, 'nc': 43470, 'it': 0, 'n': 8500}
