{'sa': 384, 'k': 0.010026325, 'nc': 424, 'it': 0, 'n': 100}
{'sa': 762, 'k': 0.010026325, 'nc': 846, 'it': 0, 'n': 200}
{'sa': 1136, 'k': 0.010026325, 'nc': 1272, 'it': 0, 'n': 300}
{'sa': 1474, 'k': 0.010026325, 'nc': 1734, 'it': 0, 'n': 400}
{'sa': 1842, 'k': 0.010026325, 'nc': 2166, 'it': 0, 'n': 500}
{'sa': 2120, 'k': 0.010026325, 'nc': 2688, 'it': 0, 'n': 600}
{'sa': 2458, 'k': 0.010026325, 'nc': 3150, 'it': 0, 'n': 700}
{'sa': 2890, 'k': 0.010026325, 'nc': 3518, 'it': 0, 'n': 800}
{'sa': 3222, 'k': 0.010026325, 'nc': 3986, 'it': 0, 'n': 900}
{'sa': 3584, 'k': 0.010026325, 'nc': 4424, 'it': 0, 'n': 1000}
{'sa': 3950, 'k': 0.010026325, 'nc': 4858, 'it': 0, 'n': 1100}
{'sa': 4296, 'k': 0.010026325, 'nc': 5312, 'it': 0, 'n': 1200}
{'sa': 4618, 'k': 0.010026325, 'nc': 5790, 'it': 0, 'n': 1300}
{'sa': 4984, 'k': 0.010026325, 'nc': 6224, 'it': 0, 'n': 1400}
{'sa': 5324, 'k': 0.010026325, 'nc': 6684, 'it': 0, 'n': 1500}
{'sa': 5664, 'k': 0.010026325, 'nc': 7144, 'it': 0, 'n': 1600}
{'sa': 6010, 'k': 0.010026325, 'nc': 7598, 'it': 0, 'n': 1700}
{'sa': 6354, 'k': 0.010026325, 'nc': 8054, 'it': 0, 'n': 1800}
{'sa': 6698, 'k': 0.010026325, 'nc': 8510, 'it': 0, 'n': 1900}
{'sa': 7034, 'k': 0.010026325, 'nc': 8974, 'it': 0, 'n': 2000}
{'sa': 7360, 'k': 0.010026325, 'nc': 9448, 'it': 0, 'n': 2100}
{'sa': 7680, 'k': 0.010026325, 'nc': 9928, 'it': 0, 'n': 2200}
{'sa': 7978, 'k': 0.010026325, 'nc': 10430, 'it': 0, 'n': 2300}
{'sa': 8352, 'k': 0.010026325, 'nc': 10856, 'it': 0, 'n': 2400}
{'sa': 8678, 'k': 0.010026325, 'nc': 11330, 'it': 0, 'n': 2500}
{'sa': 9020, 'k': 0.010026325, 'nc': 11788, 'it': 0, 'n': 2600}
{'sa': 9326, 'k': 0.010026325, 'nc': 12282, 'it': 0, 'n': 2700}
{'sa': 9622, 'k': 0.010026325, 'nc': 12786, 'it': 0, 'n': 2800}
{'sa': 9968, 'k': 0.010026325, 'nc': 13240, 'it': 0, 'n': 2900}
{'sa': 10328, 'k': 0.010026325, 'nc': 13680, 'it': 0, 'n': 3000}
{'sa': 10648, 'k': 0.010026325, 'nc': 14160, 'it': 0, 'n': 3100}
{'sa': 10998, 'k': 0.010026325, 'nc': 14610, 'it': 0, 'n': 3200}
{'sa': 11332, 'k': 0.010026325, 'nc': 15076, 'it': 0, 'n': 3300}
{'sa': 11690, 'k': 0.010026325, 'nc': 15518, 'it': 0, 'n': 3400}
{'sa': 12044, 'k': 0.010026325, 'nc': 15964, 'it': 0, 'n': 3500}
{'sa': 12376, 'k': 0.010026325, 'nc': 16432, 'it': 0, 'n': 3600}
{'sa': 12764, 'k': 0.010026325, 'nc': 16844, 'it': 0, 'n': 3700}
{'sa': 13080, 'k': 0.010026325, 'nc': 17328, 'it': 0, 'n': 3800}
{'sa': 13362, 'k': 0.010026325, 'nc': 17846, 'it': 0, 'n': 3900}
{'sa': 13670, 'k': 0.010026325, 'nc': 18338, 'it': 0, 'n': 4000}
{'sa': 14030, 'k': 0.010026325, 'nc': 18778, 'it': 0, 'n': 4100}
{'sa': 14388, 'k': 0.010026325, 'nc': 19220, 'it': 0, 'n': 4200}
{'sa': 14698, 'k': 0.010026325, 'nc': 19710, 'it': 0, 'n': 4300}
{'sa': 14982, 'k': 0.010026325, 'nc': 20226, 'it': 0, 'n': 4400}
{'sa': 15302, 'k': 0.010026325, 'nc': 20706, 'it': 0, 'n': 4500}
{'sa': 15624, 'k': 0.010026325, 'nc': 21184, 'it': 0, 'n': 4600}
{'sa': 15998, 'k': 0.010026325, 'nc': 21610, 'it': 0, 'n': 4700}
{'sa': 16314, 'k': 0.010026325, 'nc': 22094, 'it': 0, 'n': 4800}
{'sa': 16614, 'k': 0.010026325, 'nc': 22594, 'it': 0, 'n': 4900}
{'sa': 16892, 'k': 0.010026325, 'nc': 23116, 'it': 0, 'n': 5000}
{'sa': 17206, 'k': 0.010026325, 'nc': 23602, 'it': 0, 'n': 5100}
{'sa': 17558, 'k': 0.010026325, 'nc': 24050, 'it': 0, 'n': 5200}
{'sa': 17868, 'k': 0.010026325, 'nc': 24540, 'it': 0, 'n': 5300}
{'sa': 18166, 'k': 0.010026325, 'nc': 25042, 'it': 0, 'n': 5400}
{'sa': 18488, 'k': 0.010026325, 'nc': 25520, 'it': 0, 'n': 5500}
{'sa': 18824, 'k': 0.010026325, 'nc': 25984, 'it': 0, 'n': 5600}
{'sa': 19116, 'k': 0.010026325, 'nc': 26492, 'it': 0, 'n': 5700}
{'sa': 19426, 'k': 0.010026325, 'nc': 26982, 'it': 0, 'n': 5800}
{'sa': 19786, 'k': 0.010026325, 'nc': 27422, 'it': 0, 'n': 5900}
{'sa': 20102, 'k': 0.010026325, 'nc': 27906, 'it': 0, 'n': 6000}
{'sa': 20452, 'k': 0.010026325, 'nc': 28356, 'it': 0, 'n': 6100}
{'sa': 20778, 'k': 0.010026325, 'nc': 28830, 'it': 0, 'n': 6200}
{'sa': 21146, 'k': 0.010026325, 'nc': 29262, 'it': 0, 'n': 6300}
{'sa': 21430, 'k': 0.010026325, 'nc': 29778, 'it': 0, 'n': 6400}
{'sa': 21764, 'k': 0.010026325, 'nc': 30244, 'it': 0, 'n': 6500}
{'sa': 22086, 'k': 0.010026325, 'nc': 30722, 'it': 0, 'n': 6600}
{'sa': 22392, 'k': 0.010026325, 'nc': 31216, 'it': 0, 'n': 6700}
{'sa': 22688, 'k': 0.010026325, 'nc': 31720, 'it': 0, 'n': 6800}
{'sa': 22980, 'k': 0.010026325, 'nc': 32228, 'it': 0, 'n': 6900}
{'sa': 23356, 'k': 0.010026325, 'nc': 32652, 'it': 0, 'n': 7000}
{'sa': 23716, 'k': 0.010026325, 'nc': 33092, 'it': 0, 'n': 7100}
{'sa': 24060, 'k': 0.010026325, 'nc': 33548, 'it': 0, 'n': 7200}
{'sa': 24390, 'k': 0.010026325, 'nc': 34018, 'it': 0, 'n': 7300}
{'sa': 24676, 'k': 0.010026325, 'nc': 34532, 'it': 0, 'n': 7400}
{'sa': 25042, 'k': 0.010026325, 'nc': 34966, 'it': 0, 'n': 7500}
{'sa': 25386, 'k': 0.010026325, 'nc': 35422, 'it': 0, 'n': 7600}
{'sa': 25704, 'k': 0.010026325, 'nc': 35904, 'it': 0, 'n': 7700}
{'sa': 26016, 'k': 0.010026325, 'nc': 36392, 'it': 0, 'n': 7800}
{'sa': 26336, 'k': 0.010026325, 'nc': 36872, 'it': 0, 'n': 7900}
{'sa': 26672, 'k': 0.010026325, 'nc': 37336, 'it': 0, 'n': 8000}
{'sa': 26988, 'k': 0.010026325, 'nc': 37820, 'it': 0, 'n': 8100}
{'sa': 27376, 'k': 0.010026325, 'nc': 38232, 'it': 0, 'n': 8200}
{'sa': 27678, 'k': 0.010026325, 'nc': 38730, 'it': 0, 'n': 8300}
{'sa': 27964, 'k': 0.010026325, 'nc': 39244, 'it': 0, 'n': 8400}
{'sa': 28302, 'k': 0.010026325, 'nc': 39706, 'it': 0, 'n': 8500}
{'sa': 28618, 'k': 0.010026325, 'nc': 40190, 'it': 0, 'n': 8600}
{'sa': 28962, 'k': 0.010026325, 'nc': 40646, 'it': 0, 'n': 8700}
{'sa': 29316, 'k': 0.010026325, 'nc': 41092, 'it': 0, 'n': 8800}
{'sa': 29680, 'k': 0.010026325, 'nc': 41528, 'it': 0, 'n': 8900}
{'sa': 30062, 'k': 0.010026325, 'nc': 41946, 'it': 0, 'n': 9000}
{'sa': 30404, 'k': 0.010026325, 'nc': 42404, 'it': 0, 'n': 9100}
{'sa': 30784, 'k': 0.010026325, 'nc': 42824, 'it': 0, 'n': 9200}
{'sa': 31158, 'k': 0.010026325, 'nc': 43250, 'it': 0, 'n': 9300}
{'sa': 31478, 'k': 0.010026325, 'nc': 43730, 'it': 0, 'n': 9400}
{'sa': 31788, 'k': 0.010026325, 'nc': 44220, 'it': 0, 'n': 9500}
{'sa': 32106, 'k': 0.010026325, 'nc': 44702, 'it': 0, 'n': 9600}
{'sa': 32412, 'k': 0.010026325, 'nc': 45196, 'it': 0, 'n': 9700}
{'sa': 32708, 'k': 0.010026325, 'nc': 45700, 'it': 0, 'n': 9800}
{'sa': 33008, 'k': 0.010026325, 'nc': 46200, 'it': 0, 'n': 9900}
{'sa': 33312, 'k': 0.010026325, 'nc': 46696, 'it': 0, 'n': 10000}
{'sa': 33588, 'k': 0.010026325, 'nc': 47220, 'it': 0, 'n': 10100}
{'sa': 33896, 'k': 0.010026325, 'nc': 47712, 'it': 0, 'n': 10200}
{'sa': 34170, 'k': 0.010026325, 'nc': 48238, 'it': 0, 'n': 10300}
{'sa': 34528, 'k': 0.010026325, 'nc': 48680, 'it': 0, 'n': 10400}
{'sa': 34900, 'k': 0.010026325, 'nc': 49108, 'it': 0, 'n': 10500}
{'sa': 35266, 'k': 0.010026325, 'nc': 49542, 'it': 0, 'n': 10600}
{'sa': 35590, 'k': 0.010026325, 'nc': 50018, 'it': 0, 'n': 10700}
{'sa': 36006, 'k': 0.010026325, 'nc': 50402, 'it': 0, 'n': 10800}
{'sa': 36330, 'k': 0.010026325, 'nc': 50878, 'it': 0, 'n': 10900}
{'sa': 36630, 'k': 0.010026325, 'nc': 51378, 'it': 0, 'n': 11000}
{'sa': 36902, 'k': 0.010026325, 'nc': 51906, 'it': 0, 'n': 11100}
{'sa': 37218, 'k': 0.010026325, 'nc': 52390, 'it': 0, 'n': 11200}
{'sa': 37572, 'k': 0.010026325, 'nc': 52836, 'it': 0, 'n': 11300}
{'sa': 37870, 'k': 0.010026325, 'nc': 53338, 'it': 0, 'n': 11400}
{'sa': 38168, 'k': 0.010026325, 'nc': 53840, 'it': 0, 'n': 11500}
{'sa': 38462, 'k': 0.010026325, 'nc': 54346, 'it': 0, 'n': 11600}
{'sa': 38816, 'k': 0.010026325, 'nc': 54792, 'it': 0, 'n': 11700}
{'sa': 39140, 'k': 0.010026325, 'nc': 55268, 'it': 0, 'n': 11800}
{'sa': 39386, 'k': 0.010026325, 'nc': 55822, 'it': 0, 'n': 11900}
{'sa': 39730, 'k': 0.010026325, 'nc': 56278, 'it': 0, 'n': 12000}
{'sa': 40052, 'k': 0.010026325, 'nc': 56756, 'it': 0, 'n': 12100}
{'sa': 40378, 'k': 0.010026325, 'nc': 57230, 'it': 0, 'n': 12200}
{'sa': 40680, 'k': 0.010026325, 'nc': 57728, 'it': 0, 'n': 12300}
{'sa': 40996, 'k': 0.010026325, 'nc': 58212, 'it': 0, 'n': 12400}
{'sa': 41342, 'k': 0.010026325, 'nc': 58666, 'it': 0, 'n': 12500}
{'sa': 41684, 'k': 0.010026325, 'nc': 59124, 'it': 0, 'n': 12600}
{'sa': 42010, 'k': 0.010026325, 'nc': 59598, 'it': 0, 'n': 12700}
{'sa': 42384, 'k': 0.010026325, 'nc': 60024, 'it': 0, 'n': 12800}
{'sa': 42704, 'k': 0.010026325, 'nc': 60504, 'it': 0, 'n': 12900}
{'sa': 43052, 'k': 0.010026325, 'nc': 60956, 'it': 0, 'n': 13000}
{'sa': 43426, 'k': 0.010026325, 'nc': 61382, 'it': 0, 'n': 13100}
{'sa': 43704, 'k': 0.010026325, 'nc': 61904, 'it': 0, 'n': 13200}
{'sa': 44004, 'k': 0.010026325, 'nc': 62404, 'it': 0, 'n': 13300}
{'sa': 44312, 'k': 0.010026325, 'nc': 62896, 'it': 0, 'n': 13400}
{'sa': 44676, 'k': 0.010026325, 'nc': 63332, 'it': 0, 'n': 13500}
{'sa': 45062, 'k': 0.010026325, 'nc': 63746, 'it': 0, 'n': 13600}
{'sa': 45390, 'k': 0.010026325, 'nc': 64218, 'it': 0, 'n': 13700}
{'sa': 45728, 'k': 0.010026325, 'nc': 64680, 'it': 0, 'n': 13800}
{'sa': 46054, 'k': 0.010026325, 'nc': 65154, 'it': 0, 'n': 13900}
{'sa': 46410, 'k': 0.010026325, 'nc': 65598, 'it': 0, 'n': 14000}
{'sa': 46778, 'k': 0.010026325, 'nc': 66030, 'it': 0, 'n': 14100}
{'sa': 47088, 'k': 0.010026325, 'nc': 66520, 'it': 0, 'n': 14200}
{'sa': 47360, 'k': 0.010026325, 'nc': 67048, 'it': 0, 'n': 14300}
{'sa': 47664, 'k': 0.010026325, 'nc': 67544, 'it': 0, 'n': 14400}
{'sa': 47990, 'k': 0.010026325, 'nc': 68018, 'it': 0, 'n': 14500}
{'sa': 48292, 'k': 0.010026325, 'nc': 68516, 'it': 0, 'n': 14600}
{'sa': 48626, 'k': 0.010026325, 'nc': 68982, 'it': 0, 'n': 14700}
{'sa': 48948, 'k': 0.010026325, 'nc': 69460, 'it': 0, 'n': 14800}
{'sa': 49300, 'k': 0.010026325, 'nc': 69908, 'it': 0, 'n': 14900}
{'sa': 49574, 'k': 0.010026325, 'nc': 70434, 'it': 0, 'n': 15000}
{'sa': 49908, 'k': 0.010026325, 'nc': 70900, 'it': 0, 'n': 15100}
{'sa': 50198, 'k': 0.010026325, 'nc': 71410, 'it': 0, 'n': 15200}
{'sa': 50528, 'k': 0.010026325, 'nc': 71880, 'it': 0, 'n': 15300}
{'sa': 50852, 'k': 0.010026325, 'nc': 72356, 'it': 0, 'n': 15400}
{'sa': 51150, 'k': 0.010026325, 'nc': 72858, 'it': 0, 'n': 15500}
{'sa': 51506, 'k': 0.010026325, 'nc': 73302, 'it': 0, 'n': 15600}
{'sa': 51860, 'k': 0.010026325, 'nc': 73748, 'it': 0, 'n': 15700}
{'sa': 52140, 'k': 0.010026325, 'nc': 74268, 'it': 0, 'n': 15800}
