{'sa': 422, 'k': 0.01905265, 'nc': 386, 'it': 0, 'n': 100}
{'sa': 812, 'k': 0.01905265, 'nc': 796, 'it': 0, 'n': 200}
{'sa': 1178, 'k': 0.01905265, 'nc': 1230, 'it': 0, 'n': 300}
{'sa': 1516, 'k': 0.01905265, 'nc': 1692, 'it': 0, 'n': 400}
{'sa': 1884, 'k': 0.01905265, 'nc': 2124, 'it': 0, 'n': 500}
{'sa': 2232, 'k': 0.01905265, 'nc': 2576, 'it': 0, 'n': 600}
{'sa': 2594, 'k': 0.01905265, 'nc': 3014, 'it': 0, 'n': 700}
{'sa': 2972, 'k': 0.01905265, 'nc': 3436, 'it': 0, 'n': 800}
{'sa': 3318, 'k': 0.01905265, 'nc': 3890, 'it': 0, 'n': 900}
{'sa': 3636, 'k': 0.01905265, 'nc': 4372, 'it': 0, 'n': 1000}
{'sa': 3988, 'k': 0.01905265, 'nc': 4820, 'it': 0, 'n': 1100}
{'sa': 4370, 'k': 0.01905265, 'nc': 5238, 'it': 0, 'n': 1200}
{'sa': 4744, 'k': 0.01905265, 'nc': 5664, 'it': 0, 'n': 1300}
{'sa': 5116, 'k': 0.01905265, 'nc': 6092, 'it': 0, 'n': 1400}
{'sa': 5530, 'k': 0.01905265, 'nc': 6478, 'it': 0, 'n': 1500}
{'sa': 5886, 'k': 0.01905265, 'nc': 6922, 'it': 0, 'n': 1600}
{'sa': 6280, 'k': 0.01905265, 'nc': 7328, 'it': 0, 'n': 1700}
{'sa': 6630, 'k': 0.01905265, 'nc': 7778, 'it': 0, 'n': 1800}
{'sa': 7026, 'k': 0.01905265, 'nc': 8182, 'it': 0, 'n': 1900}
{'sa': 7410, 'k': 0.01905265, 'nc': 8598, 'it': 0, 'n': 2000}
{'sa': 7780, 'k': 0.01905265, 'nc': 9028, 'it': 0, 'n': 2100}
{'sa': 8120, 'k': 0.01905265, 'nc': 9488, 'it': 0, 'n': 2200}
{'sa': 8486, 'k': 0.01905265, 'nc': 9922, 'it': 0, 'n': 2300}
{'sa': 8792, 'k': 0.01905265, 'nc': 10416, 'it': 0, 'n': 2400}
{'sa': 9174, 'k': 0.01905265, 'nc': 10834, 'it': 0, 'n': 2500}
{'sa': 9550, 'k': 0.01905265, 'nc': 11258, 'it': 0, 'n': 2600}
{'sa': 9946, 'k': 0.01905265, 'nc': 11662, 'it': 0, 'n': 2700}
{'sa': 10240, 'k': 0.01905265, 'nc': 12168, 'it': 0, 'n': 2800}
{'sa': 10578, 'k': 0.01905265, 'nc': 12630, 'it': 0, 'n': 2900}
{'sa': 10932, 'k': 0.01905265, 'nc': 13076, 'it': 0, 'n': 3000}
{'sa': 11308, 'k': 0.01905265, 'nc': 13500, 'it': 0, 'n': 3100}
{'sa': 11666, 'k': 0.01905265, 'nc': 13942, 'it': 0, 'n': 3200}
