{'sa': 448, 'k': 0.033236855, 'nc': 360, 'it': 0, 'n': 100}
{'sa': 830, 'k': 0.033236855, 'nc': 778, 'it': 0, 'n': 200}
{'sa': 1258, 'k': 0.033236855, 'nc': 1150, 'it': 0, 'n': 300}
{'sa': 1640, 'k': 0.033236855, 'nc': 1568, 'it': 0, 'n': 400}
{'sa': 2088, 'k': 0.033236855, 'nc': 1920, 'it': 0, 'n': 500}
{'sa': 2468, 'k': 0.033236855, 'nc': 2340, 'it': 0, 'n': 600}
{'sa': 2864, 'k': 0.033236855, 'nc': 2744, 'it': 0, 'n': 700}
{'sa': 3270, 'k': 0.033236855, 'nc': 3138, 'it': 0, 'n': 800}
{'sa': 3630, 'k': 0.033236855, 'nc': 3578, 'it': 0, 'n': 900}
{'sa': 3974, 'k': 0.033236855, 'nc': 4034, 'it': 0, 'n': 1000}
{'sa': 4348, 'k': 0.033236855, 'nc': 4460, 'it': 0, 'n': 1100}
{'sa': 4738, 'k': 0.033236855, 'nc': 4870, 'it': 0, 'n': 1200}
{'sa': 5110, 'k': 0.033236855, 'nc': 5298, 'it': 0, 'n': 1300}
{'sa': 5482, 'k': 0.033236855, 'nc': 5726, 'it': 0, 'n': 1400}
{'sa': 5856, 'k': 0.033236855, 'nc': 6152, 'it': 0, 'n': 1500}
{'sa': 6204, 'k': 0.033236855, 'nc': 6604, 'it': 0, 'n': 1600}
{'sa': 6590, 'k': 0.033236855, 'nc': 7018, 'it': 0, 'n': 1700}
{'sa': 6974, 'k': 0.033236855, 'nc': 7434, 'it': 0, 'n': 1800}
{'sa': 7344, 'k': 0.033236855, 'nc': 7864, 'it': 0, 'n': 1900}
{'sa': 7772, 'k': 0.033236855, 'nc': 8236, 'it': 0, 'n': 2000}
{'sa': 8144, 'k': 0.033236855, 'nc': 8664, 'it': 0, 'n': 2100}
{'sa': 8518, 'k': 0.033236855, 'nc': 9090, 'it': 0, 'n': 2200}
{'sa': 8872, 'k': 0.033236855, 'nc': 9536, 'it': 0, 'n': 2300}
{'sa': 9250, 'k': 0.033236855, 'nc': 9958, 'it': 0, 'n': 2400}
{'sa': 9678, 'k': 0.033236855, 'nc': 10330, 'it': 0, 'n': 2500}
{'sa': 10104, 'k': 0.033236855, 'nc': 10704, 'it': 0, 'n': 2600}
{'sa': 10486, 'k': 0.033236855, 'nc': 11122, 'it': 0, 'n': 2700}
{'sa': 10864, 'k': 0.033236855, 'nc': 11544, 'it': 0, 'n': 2800}
{'sa': 11288, 'k': 0.033236855, 'nc': 11920, 'it': 0, 'n': 2900}
{'sa': 11726, 'k': 0.033236855, 'nc': 12282, 'it': 0, 'n': 3000}
{'sa': 12106, 'k': 0.033236855, 'nc': 12702, 'it': 0, 'n': 3100}
{'sa': 12496, 'k': 0.033236855, 'nc': 13112, 'it': 0, 'n': 3200}
{'sa': 12910, 'k': 0.033236855, 'nc': 13498, 'it': 0, 'n': 3300}
{'sa': 13314, 'k': 0.033236855, 'nc': 13894, 'it': 0, 'n': 3400}
{'sa': 13676, 'k': 0.033236855, 'nc': 14332, 'it': 0, 'n': 3500}
{'sa': 14010, 'k': 0.033236855, 'nc': 14798, 'it': 0, 'n': 3600}
{'sa': 14408, 'k': 0.033236855, 'nc': 15200, 'it': 0, 'n': 3700}
{'sa': 14804, 'k': 0.033236855, 'nc': 15604, 'it': 0, 'n': 3800}
{'sa': 15252, 'k': 0.033236855, 'nc': 15956, 'it': 0, 'n': 3900}
{'sa': 15654, 'k': 0.033236855, 'nc': 16354, 'it': 0, 'n': 4000}
{'sa': 16046, 'k': 0.033236855, 'nc': 16762, 'it': 0, 'n': 4100}
{'sa': 16432, 'k': 0.033236855, 'nc': 17176, 'it': 0, 'n': 4200}
{'sa': 16822, 'k': 0.033236855, 'nc': 17586, 'it': 0, 'n': 4300}
{'sa': 17224, 'k': 0.033236855, 'nc': 17984, 'it': 0, 'n': 4400}
{'sa': 17638, 'k': 0.033236855, 'nc': 18370, 'it': 0, 'n': 4500}
{'sa': 18032, 'k': 0.033236855, 'nc': 18776, 'it': 0, 'n': 4600}
{'sa': 18476, 'k': 0.033236855, 'nc': 19132, 'it': 0, 'n': 4700}
{'sa': 18916, 'k': 0.033236855, 'nc': 19492, 'it': 0, 'n': 4800}
{'sa': 19356, 'k': 0.033236855, 'nc': 19852, 'it': 0, 'n': 4900}
{'sa': 19784, 'k': 0.033236855, 'nc': 20224, 'it': 0, 'n': 5000}
{'sa': 20234, 'k': 0.033236855, 'nc': 20574, 'it': 0, 'n': 5100}
{'sa': 20652, 'k': 0.033236855, 'nc': 20956, 'it': 0, 'n': 5200}
{'sa': 21026, 'k': 0.033236855, 'nc': 21382, 'it': 0, 'n': 5300}
{'sa': 21418, 'k': 0.033236855, 'nc': 21790, 'it': 0, 'n': 5400}
{'sa': 21836, 'k': 0.033236855, 'nc': 22172, 'it': 0, 'n': 5500}
{'sa': 22222, 'k': 0.033236855, 'nc': 22586, 'it': 0, 'n': 5600}
{'sa': 22624, 'k': 0.033236855, 'nc': 22984, 'it': 0, 'n': 5700}
{'sa': 23038, 'k': 0.033236855, 'nc': 23370, 'it': 0, 'n': 5800}
{'sa': 23426, 'k': 0.033236855, 'nc': 23782, 'it': 0, 'n': 5900}
{'sa': 23804, 'k': 0.033236855, 'nc': 24204, 'it': 0, 'n': 6000}
{'sa': 24194, 'k': 0.033236855, 'nc': 24614, 'it': 0, 'n': 6100}
{'sa': 24582, 'k': 0.033236855, 'nc': 25026, 'it': 0, 'n': 6200}
{'sa': 24930, 'k': 0.033236855, 'nc': 25478, 'it': 0, 'n': 6300}
{'sa': 25326, 'k': 0.033236855, 'nc': 25882, 'it': 0, 'n': 6400}
{'sa': 25688, 'k': 0.033236855, 'nc': 26320, 'it': 0, 'n': 6500}
{'sa': 26054, 'k': 0.033236855, 'nc': 26754, 'it': 0, 'n': 6600}
{'sa': 26430, 'k': 0.033236855, 'nc': 27178, 'it': 0, 'n': 6700}
{'sa': 26776, 'k': 0.033236855, 'nc': 27632, 'it': 0, 'n': 6800}
{'sa': 27126, 'k': 0.033236855, 'nc': 28082, 'it': 0, 'n': 6900}
{'sa': 27528, 'k': 0.033236855, 'nc': 28480, 'it': 0, 'n': 7000}
{'sa': 27956, 'k': 0.033236855, 'nc': 28852, 'it': 0, 'n': 7100}
{'sa': 28368, 'k': 0.033236855, 'nc': 29240, 'it': 0, 'n': 7200}
{'sa': 28728, 'k': 0.033236855, 'nc': 29680, 'it': 0, 'n': 7300}
{'sa': 29094, 'k': 0.033236855, 'nc': 30114, 'it': 0, 'n': 7400}
{'sa': 29528, 'k': 0.033236855, 'nc': 30480, 'it': 0, 'n': 7500}
{'sa': 29902, 'k': 0.033236855, 'nc': 30906, 'it': 0, 'n': 7600}
{'sa': 30300, 'k': 0.033236855, 'nc': 31308, 'it': 0, 'n': 7700}
{'sa': 30696, 'k': 0.033236855, 'nc': 31712, 'it': 0, 'n': 7800}
{'sa': 31080, 'k': 0.033236855, 'nc': 32128, 'it': 0, 'n': 7900}
{'sa': 31432, 'k': 0.033236855, 'nc': 32576, 'it': 0, 'n': 8000}
{'sa': 31822, 'k': 0.033236855, 'nc': 32986, 'it': 0, 'n': 8100}
{'sa': 32212, 'k': 0.033236855, 'nc': 33396, 'it': 0, 'n': 8200}
{'sa': 32616, 'k': 0.033236855, 'nc': 33792, 'it': 0, 'n': 8300}
{'sa': 32994, 'k': 0.033236855, 'nc': 34214, 'it': 0, 'n': 8400}
{'sa': 33356, 'k': 0.033236855, 'nc': 34652, 'it': 0, 'n': 8500}
{'sa': 33778, 'k': 0.033236855, 'nc': 35030, 'it': 0, 'n': 8600}
{'sa': 34166, 'k': 0.033236855, 'nc': 35442, 'it': 0, 'n': 8700}
{'sa': 34562, 'k': 0.033236855, 'nc': 35846, 'it': 0, 'n': 8800}
{'sa': 34930, 'k': 0.033236855, 'nc': 36278, 'it': 0, 'n': 8900}
{'sa': 35356, 'k': 0.033236855, 'nc': 36652, 'it': 0, 'n': 9000}
{'sa': 35736, 'k': 0.033236855, 'nc': 37072, 'it': 0, 'n': 9100}
{'sa': 36112, 'k': 0.033236855, 'nc': 37496, 'it': 0, 'n': 9200}
{'sa': 36546, 'k': 0.033236855, 'nc': 37862, 'it': 0, 'n': 9300}
{'sa': 36958, 'k': 0.033236855, 'nc': 38250, 'it': 0, 'n': 9400}
{'sa': 37362, 'k': 0.033236855, 'nc': 38646, 'it': 0, 'n': 9500}
{'sa': 37810, 'k': 0.033236855, 'nc': 38998, 'it': 0, 'n': 9600}
{'sa': 38208, 'k': 0.033236855, 'nc': 39400, 'it': 0, 'n': 9700}
{'sa': 38582, 'k': 0.033236855, 'nc': 39826, 'it': 0, 'n': 9800}
{'sa': 38962, 'k': 0.033236855, 'nc': 40246, 'it': 0, 'n': 9900}
{'sa': 39336, 'k': 0.033236855, 'nc': 40672, 'it': 0, 'n': 10000}
{'sa': 39726, 'k': 0.033236855, 'nc': 41082, 'it': 0, 'n': 10100}
{'sa': 40122, 'k': 0.033236855, 'nc': 41486, 'it': 0, 'n': 10200}
{'sa': 40528, 'k': 0.033236855, 'nc': 41880, 'it': 0, 'n': 10300}
{'sa': 40942, 'k': 0.033236855, 'nc': 42266, 'it': 0, 'n': 10400}
{'sa': 41272, 'k': 0.033236855, 'nc': 42736, 'it': 0, 'n': 10500}
{'sa': 41662, 'k': 0.033236855, 'nc': 43146, 'it': 0, 'n': 10600}
{'sa': 42060, 'k': 0.033236855, 'nc': 43548, 'it': 0, 'n': 10700}
{'sa': 42414, 'k': 0.033236855, 'nc': 43994, 'it': 0, 'n': 10800}
{'sa': 42820, 'k': 0.033236855, 'nc': 44388, 'it': 0, 'n': 10900}
{'sa': 43244, 'k': 0.033236855, 'nc': 44764, 'it': 0, 'n': 11000}
{'sa': 43620, 'k': 0.033236855, 'nc': 45188, 'it': 0, 'n': 11100}
{'sa': 44044, 'k': 0.033236855, 'nc': 45564, 'it': 0, 'n': 11200}
{'sa': 44450, 'k': 0.033236855, 'nc': 45958, 'it': 0, 'n': 11300}
{'sa': 44818, 'k': 0.033236855, 'nc': 46390, 'it': 0, 'n': 11400}
{'sa': 45172, 'k': 0.033236855, 'nc': 46836, 'it': 0, 'n': 11500}
{'sa': 45540, 'k': 0.033236855, 'nc': 47268, 'it': 0, 'n': 11600}
{'sa': 45960, 'k': 0.033236855, 'nc': 47648, 'it': 0, 'n': 11700}
{'sa': 46350, 'k': 0.033236855, 'nc': 48058, 'it': 0, 'n': 11800}
{'sa': 46684, 'k': 0.033236855, 'nc': 48524, 'it': 0, 'n': 11900}
{'sa': 47080, 'k': 0.033236855, 'nc': 48928, 'it': 0, 'n': 12000}
{'sa': 47410, 'k': 0.033236855, 'nc': 49398, 'it': 0, 'n': 12100}
{'sa': 47750, 'k': 0.033236855, 'nc': 49858, 'it': 0, 'n': 12200}
{'sa': 48166, 'k': 0.033236855, 'nc': 50242, 'it': 0, 'n': 12300}
{'sa': 48548, 'k': 0.033236855, 'nc': 50660, 'it': 0, 'n': 12400}
{'sa': 48942, 'k': 0.033236855, 'nc': 51066, 'it': 0, 'n': 12500}
{'sa': 49326, 'k': 0.033236855, 'nc': 51482, 'it': 0, 'n': 12600}
{'sa': 49704, 'k': 0.033236855, 'nc': 51904, 'it': 0, 'n': 12700}
{'sa': 50072, 'k': 0.033236855, 'nc': 52336, 'it': 0, 'n': 12800}
{'sa': 50482, 'k': 0.033236855, 'nc': 52726, 'it': 0, 'n': 12900}
{'sa': 50890, 'k': 0.033236855, 'nc': 53118, 'it': 0, 'n': 13000}
{'sa': 51268, 'k': 0.033236855, 'nc': 53540, 'it': 0, 'n': 13100}
{'sa': 51676, 'k': 0.033236855, 'nc': 53932, 'it': 0, 'n': 13200}
{'sa': 52062, 'k': 0.033236855, 'nc': 54346, 'it': 0, 'n': 13300}
{'sa': 52456, 'k': 0.033236855, 'nc': 54752, 'it': 0, 'n': 13400}
{'sa': 52884, 'k': 0.033236855, 'nc': 55124, 'it': 0, 'n': 13500}
{'sa': 53252, 'k': 0.033236855, 'nc': 55556, 'it': 0, 'n': 13600}
{'sa': 53640, 'k': 0.033236855, 'nc': 55968, 'it': 0, 'n': 13700}
{'sa': 54022, 'k': 0.033236855, 'nc': 56386, 'it': 0, 'n': 13800}
{'sa': 54374, 'k': 0.033236855, 'nc': 56834, 'it': 0, 'n': 13900}
{'sa': 54764, 'k': 0.033236855, 'nc': 57244, 'it': 0, 'n': 14000}
{'sa': 55094, 'k': 0.033236855, 'nc': 57714, 'it': 0, 'n': 14100}
{'sa': 55504, 'k': 0.033236855, 'nc': 58104, 'it': 0, 'n': 14200}
{'sa': 55966, 'k': 0.033236855, 'nc': 58442, 'it': 0, 'n': 14300}
{'sa': 56346, 'k': 0.033236855, 'nc': 58862, 'it': 0, 'n': 14400}
{'sa': 56748, 'k': 0.033236855, 'nc': 59260, 'it': 0, 'n': 14500}
{'sa': 57156, 'k': 0.033236855, 'nc': 59652, 'it': 0, 'n': 14600}
{'sa': 57584, 'k': 0.033236855, 'nc': 60024, 'it': 0, 'n': 14700}
{'sa': 57988, 'k': 0.033236855, 'nc': 60420, 'it': 0, 'n': 14800}
{'sa': 58406, 'k': 0.033236855, 'nc': 60802, 'it': 0, 'n': 14900}
{'sa': 58854, 'k': 0.033236855, 'nc': 61154, 'it': 0, 'n': 15000}
