{'sa': 434, 'k': 0.043552655, 'nc': 374, 'it': 0, 'n': 100}
{'sa': 852, 'k': 0.043552655, 'nc': 756, 'it': 0, 'n': 200}
{'sa': 1248, 'k': 0.043552655, 'nc': 1160, 'it': 0, 'n': 300}
{'sa': 1668, 'k': 0.043552655, 'nc': 1540, 'it': 0, 'n': 400}
{'sa': 2082, 'k': 0.043552655, 'nc': 1926, 'it': 0, 'n': 500}
{'sa': 2452, 'k': 0.043552655, 'nc': 2356, 'it': 0, 'n': 600}
{'sa': 2812, 'k': 0.043552655, 'nc': 2796, 'it': 0, 'n': 700}
{'sa': 3182, 'k': 0.043552655, 'nc': 3226, 'it': 0, 'n': 800}
{'sa': 3608, 'k': 0.043552655, 'nc': 3600, 'it': 0, 'n': 900}
{'sa': 4018, 'k': 0.043552655, 'nc': 3990, 'it': 0, 'n': 1000}
{'sa': 4416, 'k': 0.043552655, 'nc': 4392, 'it': 0, 'n': 1100}
{'sa': 4778, 'k': 0.043552655, 'nc': 4830, 'it': 0, 'n': 1200}
{'sa': 5156, 'k': 0.043552655, 'nc': 5252, 'it': 0, 'n': 1300}
{'sa': 5562, 'k': 0.043552655, 'nc': 5646, 'it': 0, 'n': 1400}
{'sa': 5966, 'k': 0.043552655, 'nc': 6042, 'it': 0, 'n': 1500}
{'sa': 6380, 'k': 0.043552655, 'nc': 6428, 'it': 0, 'n': 1600}
{'sa': 6810, 'k': 0.043552655, 'nc': 6798, 'it': 0, 'n': 1700}
{'sa': 7232, 'k': 0.043552655, 'nc': 7176, 'it': 0, 'n': 1800}
{'sa': 7644, 'k': 0.043552655, 'nc': 7564, 'it': 0, 'n': 1900}
{'sa': 8008, 'k': 0.043552655, 'nc': 8000, 'it': 0, 'n': 2000}
{'sa': 8384, 'k': 0.043552655, 'nc': 8424, 'it': 0, 'n': 2100}
{'sa': 8806, 'k': 0.043552655, 'nc': 8802, 'it': 0, 'n': 2200}
{'sa': 9240, 'k': 0.043552655, 'nc': 9168, 'it': 0, 'n': 2300}
{'sa': 9654, 'k': 0.043552655, 'nc': 9554, 'it': 0, 'n': 2400}
{'sa': 10036, 'k': 0.043552655, 'nc': 9972, 'it': 0, 'n': 2500}
{'sa': 10454, 'k': 0.043552655, 'nc': 10354, 'it': 0, 'n': 2600}
{'sa': 10812, 'k': 0.043552655, 'nc': 10796, 'it': 0, 'n': 2700}
{'sa': 11268, 'k': 0.043552655, 'nc': 11140, 'it': 0, 'n': 2800}
{'sa': 11666, 'k': 0.043552655, 'nc': 11542, 'it': 0, 'n': 2900}
{'sa': 12040, 'k': 0.043552655, 'nc': 11968, 'it': 0, 'n': 3000}
{'sa': 12398, 'k': 0.043552655, 'nc': 12410, 'it': 0, 'n': 3100}
{'sa': 12772, 'k': 0.043552655, 'nc': 12836, 'it': 0, 'n': 3200}
{'sa': 13186, 'k': 0.043552655, 'nc': 13222, 'it': 0, 'n': 3300}
{'sa': 13614, 'k': 0.043552655, 'nc': 13594, 'it': 0, 'n': 3400}
{'sa': 14006, 'k': 0.043552655, 'nc': 14002, 'it': 0, 'n': 3500}
{'sa': 14374, 'k': 0.043552655, 'nc': 14434, 'it': 0, 'n': 3600}
{'sa': 14790, 'k': 0.043552655, 'nc': 14818, 'it': 0, 'n': 3700}
{'sa': 15170, 'k': 0.043552655, 'nc': 15238, 'it': 0, 'n': 3800}
{'sa': 15544, 'k': 0.043552655, 'nc': 15664, 'it': 0, 'n': 3900}
{'sa': 15936, 'k': 0.043552655, 'nc': 16072, 'it': 0, 'n': 4000}
{'sa': 16368, 'k': 0.043552655, 'nc': 16440, 'it': 0, 'n': 4100}
{'sa': 16770, 'k': 0.043552655, 'nc': 16838, 'it': 0, 'n': 4200}
{'sa': 17182, 'k': 0.043552655, 'nc': 17226, 'it': 0, 'n': 4300}
{'sa': 17568, 'k': 0.043552655, 'nc': 17640, 'it': 0, 'n': 4400}
{'sa': 17960, 'k': 0.043552655, 'nc': 18048, 'it': 0, 'n': 4500}
{'sa': 18388, 'k': 0.043552655, 'nc': 18420, 'it': 0, 'n': 4600}
{'sa': 18826, 'k': 0.043552655, 'nc': 18782, 'it': 0, 'n': 4700}
{'sa': 19228, 'k': 0.043552655, 'nc': 19180, 'it': 0, 'n': 4800}
{'sa': 19654, 'k': 0.043552655, 'nc': 19554, 'it': 0, 'n': 4900}
{'sa': 20066, 'k': 0.043552655, 'nc': 19942, 'it': 0, 'n': 5000}
{'sa': 20472, 'k': 0.043552655, 'nc': 20336, 'it': 0, 'n': 5100}
{'sa': 20860, 'k': 0.043552655, 'nc': 20748, 'it': 0, 'n': 5200}
{'sa': 21272, 'k': 0.043552655, 'nc': 21136, 'it': 0, 'n': 5300}
{'sa': 21724, 'k': 0.043552655, 'nc': 21484, 'it': 0, 'n': 5400}
{'sa': 22138, 'k': 0.043552655, 'nc': 21870, 'it': 0, 'n': 5500}
{'sa': 22560, 'k': 0.043552655, 'nc': 22248, 'it': 0, 'n': 5600}
{'sa': 22976, 'k': 0.043552655, 'nc': 22632, 'it': 0, 'n': 5700}
{'sa': 23390, 'k': 0.043552655, 'nc': 23018, 'it': 0, 'n': 5800}
{'sa': 23764, 'k': 0.043552655, 'nc': 23444, 'it': 0, 'n': 5900}
{'sa': 24196, 'k': 0.043552655, 'nc': 23812, 'it': 0, 'n': 6000}
{'sa': 24614, 'k': 0.043552655, 'nc': 24194, 'it': 0, 'n': 6100}
{'sa': 25038, 'k': 0.043552655, 'nc': 24570, 'it': 0, 'n': 6200}
{'sa': 25466, 'k': 0.043552655, 'nc': 24942, 'it': 0, 'n': 6300}
{'sa': 25874, 'k': 0.043552655, 'nc': 25334, 'it': 0, 'n': 6400}
{'sa': 26326, 'k': 0.043552655, 'nc': 25682, 'it': 0, 'n': 6500}
{'sa': 26738, 'k': 0.043552655, 'nc': 26070, 'it': 0, 'n': 6600}
{'sa': 27110, 'k': 0.043552655, 'nc': 26498, 'it': 0, 'n': 6700}
{'sa': 27448, 'k': 0.043552655, 'nc': 26960, 'it': 0, 'n': 6800}
{'sa': 27818, 'k': 0.043552655, 'nc': 27390, 'it': 0, 'n': 6900}
{'sa': 28212, 'k': 0.043552655, 'nc': 27796, 'it': 0, 'n': 7000}
{'sa': 28644, 'k': 0.043552655, 'nc': 28164, 'it': 0, 'n': 7100}
{'sa': 29012, 'k': 0.043552655, 'nc': 28596, 'it': 0, 'n': 7200}
{'sa': 29454, 'k': 0.043552655, 'nc': 28954, 'it': 0, 'n': 7300}
{'sa': 29880, 'k': 0.043552655, 'nc': 29328, 'it': 0, 'n': 7400}
{'sa': 30280, 'k': 0.043552655, 'nc': 29728, 'it': 0, 'n': 7500}
{'sa': 30718, 'k': 0.043552655, 'nc': 30090, 'it': 0, 'n': 7600}
{'sa': 31158, 'k': 0.043552655, 'nc': 30450, 'it': 0, 'n': 7700}
{'sa': 31588, 'k': 0.043552655, 'nc': 30820, 'it': 0, 'n': 7800}
{'sa': 31994, 'k': 0.043552655, 'nc': 31214, 'it': 0, 'n': 7900}
{'sa': 32422, 'k': 0.043552655, 'nc': 31586, 'it': 0, 'n': 8000}
{'sa': 32856, 'k': 0.043552655, 'nc': 31952, 'it': 0, 'n': 8100}
{'sa': 33266, 'k': 0.043552655, 'nc': 32342, 'it': 0, 'n': 8200}
{'sa': 33668, 'k': 0.043552655, 'nc': 32740, 'it': 0, 'n': 8300}
{'sa': 34092, 'k': 0.043552655, 'nc': 33116, 'it': 0, 'n': 8400}
{'sa': 34500, 'k': 0.043552655, 'nc': 33508, 'it': 0, 'n': 8500}
{'sa': 34912, 'k': 0.043552655, 'nc': 33896, 'it': 0, 'n': 8600}
{'sa': 35306, 'k': 0.043552655, 'nc': 34302, 'it': 0, 'n': 8700}
{'sa': 35736, 'k': 0.043552655, 'nc': 34672, 'it': 0, 'n': 8800}
{'sa': 36142, 'k': 0.043552655, 'nc': 35066, 'it': 0, 'n': 8900}
{'sa': 36564, 'k': 0.043552655, 'nc': 35444, 'it': 0, 'n': 9000}
