{'sa': 420, 'k': 0.01389475, 'nc': 388, 'it': 0, 'n': 100}
{'sa': 772, 'k': 0.01389475, 'nc': 836, 'it': 0, 'n': 200}
{'sa': 1108, 'k': 0.01389475, 'nc': 1300, 'it': 0, 'n': 300}
{'sa': 1430, 'k': 0.01389475, 'nc': 1778, 'it': 0, 'n': 400}
{'sa': 1812, 'k': 0.01389475, 'nc': 2196, 'it': 0, 'n': 500}
{'sa': 2126, 'k': 0.01389475, 'nc': 2682, 'it': 0, 'n': 600}
{'sa': 2486, 'k': 0.01389475, 'nc': 3122, 'it': 0, 'n': 700}
{'sa': 2864, 'k': 0.01389475, 'nc': 3544, 'it': 0, 'n': 800}
{'sa': 3192, 'k': 0.01389475, 'nc': 4016, 'it': 0, 'n': 900}
{'sa': 3522, 'k': 0.01389475, 'nc': 4486, 'it': 0, 'n': 1000}
{'sa': 3858, 'k': 0.01389475, 'nc': 4950, 'it': 0, 'n': 1100}
{'sa': 4212, 'k': 0.01389475, 'nc': 5396, 'it': 0, 'n': 1200}
{'sa': 4554, 'k': 0.01389475, 'nc': 5854, 'it': 0, 'n': 1300}
{'sa': 4928, 'k': 0.01389475, 'nc': 6280, 'it': 0, 'n': 1400}
{'sa': 5266, 'k': 0.01389475, 'nc': 6742, 'it': 0, 'n': 1500}
{'sa': 5590, 'k': 0.01389475, 'nc': 7218, 'it': 0, 'n': 1600}
{'sa': 5980, 'k': 0.01389475, 'nc': 7628, 'it': 0, 'n': 1700}
{'sa': 6302, 'k': 0.01389475, 'nc': 8106, 'it': 0, 'n': 1800}
{'sa': 6632, 'k': 0.01389475, 'nc': 8576, 'it': 0, 'n': 1900}
{'sa': 6942, 'k': 0.01389475, 'nc': 9066, 'it': 0, 'n': 2000}
{'sa': 7308, 'k': 0.01389475, 'nc': 9500, 'it': 0, 'n': 2100}
{'sa': 7682, 'k': 0.01389475, 'nc': 9926, 'it': 0, 'n': 2200}
{'sa': 8022, 'k': 0.01389475, 'nc': 10386, 'it': 0, 'n': 2300}
{'sa': 8348, 'k': 0.01389475, 'nc': 10860, 'it': 0, 'n': 2400}
{'sa': 8752, 'k': 0.01389475, 'nc': 11256, 'it': 0, 'n': 2500}
{'sa': 9080, 'k': 0.01389475, 'nc': 11728, 'it': 0, 'n': 2600}
{'sa': 9406, 'k': 0.01389475, 'nc': 12202, 'it': 0, 'n': 2700}
{'sa': 9706, 'k': 0.01389475, 'nc': 12702, 'it': 0, 'n': 2800}
{'sa': 10016, 'k': 0.01389475, 'nc': 13192, 'it': 0, 'n': 2900}
{'sa': 10352, 'k': 0.01389475, 'nc': 13656, 'it': 0, 'n': 3000}
{'sa': 10716, 'k': 0.01389475, 'nc': 14092, 'it': 0, 'n': 3100}
{'sa': 11100, 'k': 0.01389475, 'nc': 14508, 'it': 0, 'n': 3200}
{'sa': 11420, 'k': 0.01389475, 'nc': 14988, 'it': 0, 'n': 3300}
{'sa': 11754, 'k': 0.01389475, 'nc': 15454, 'it': 0, 'n': 3400}
{'sa': 12052, 'k': 0.01389475, 'nc': 15956, 'it': 0, 'n': 3500}
{'sa': 12426, 'k': 0.01389475, 'nc': 16382, 'it': 0, 'n': 3600}
{'sa': 12756, 'k': 0.01389475, 'nc': 16852, 'it': 0, 'n': 3700}
{'sa': 13098, 'k': 0.01389475, 'nc': 17310, 'it': 0, 'n': 3800}
{'sa': 13420, 'k': 0.01389475, 'nc': 17788, 'it': 0, 'n': 3900}
{'sa': 13732, 'k': 0.01389475, 'nc': 18276, 'it': 0, 'n': 4000}
{'sa': 14074, 'k': 0.01389475, 'nc': 18734, 'it': 0, 'n': 4100}
{'sa': 14408, 'k': 0.01389475, 'nc': 19200, 'it': 0, 'n': 4200}
{'sa': 14748, 'k': 0.01389475, 'nc': 19660, 'it': 0, 'n': 4300}
{'sa': 15072, 'k': 0.01389475, 'nc': 20136, 'it': 0, 'n': 4400}
{'sa': 15356, 'k': 0.01389475, 'nc': 20652, 'it': 0, 'n': 4500}
{'sa': 15710, 'k': 0.01389475, 'nc': 21098, 'it': 0, 'n': 4600}
{'sa': 16068, 'k': 0.01389475, 'nc': 21540, 'it': 0, 'n': 4700}
{'sa': 16432, 'k': 0.01389475, 'nc': 21976, 'it': 0, 'n': 4800}
{'sa': 16806, 'k': 0.01389475, 'nc': 22402, 'it': 0, 'n': 4900}
{'sa': 17130, 'k': 0.01389475, 'nc': 22878, 'it': 0, 'n': 5000}
{'sa': 17482, 'k': 0.01389475, 'nc': 23326, 'it': 0, 'n': 5100}
{'sa': 17840, 'k': 0.01389475, 'nc': 23768, 'it': 0, 'n': 5200}
{'sa': 18234, 'k': 0.01389475, 'nc': 24174, 'it': 0, 'n': 5300}
{'sa': 18554, 'k': 0.01389475, 'nc': 24654, 'it': 0, 'n': 5400}
{'sa': 18918, 'k': 0.01389475, 'nc': 25090, 'it': 0, 'n': 5500}
{'sa': 19266, 'k': 0.01389475, 'nc': 25542, 'it': 0, 'n': 5600}
{'sa': 19556, 'k': 0.01389475, 'nc': 26052, 'it': 0, 'n': 5700}
{'sa': 19874, 'k': 0.01389475, 'nc': 26534, 'it': 0, 'n': 5800}
{'sa': 20244, 'k': 0.01389475, 'nc': 26964, 'it': 0, 'n': 5900}
{'sa': 20610, 'k': 0.01389475, 'nc': 27398, 'it': 0, 'n': 6000}
{'sa': 20958, 'k': 0.01389475, 'nc': 27850, 'it': 0, 'n': 6100}
{'sa': 21280, 'k': 0.01389475, 'nc': 28328, 'it': 0, 'n': 6200}
{'sa': 21666, 'k': 0.01389475, 'nc': 28742, 'it': 0, 'n': 6300}
{'sa': 21978, 'k': 0.01389475, 'nc': 29230, 'it': 0, 'n': 6400}
{'sa': 22284, 'k': 0.01389475, 'nc': 29724, 'it': 0, 'n': 6500}
{'sa': 22602, 'k': 0.01389475, 'nc': 30206, 'it': 0, 'n': 6600}
{'sa': 22962, 'k': 0.01389475, 'nc': 30646, 'it': 0, 'n': 6700}
{'sa': 23294, 'k': 0.01389475, 'nc': 31114, 'it': 0, 'n': 6800}
{'sa': 23630, 'k': 0.01389475, 'nc': 31578, 'it': 0, 'n': 6900}
{'sa': 23988, 'k': 0.01389475, 'nc': 32020, 'it': 0, 'n': 7000}
{'sa': 24346, 'k': 0.01389475, 'nc': 32462, 'it': 0, 'n': 7100}
{'sa': 24648, 'k': 0.01389475, 'nc': 32960, 'it': 0, 'n': 7200}
{'sa': 25034, 'k': 0.01389475, 'nc': 33374, 'it': 0, 'n': 7300}
{'sa': 25406, 'k': 0.01389475, 'nc': 33802, 'it': 0, 'n': 7400}
{'sa': 25742, 'k': 0.01389475, 'nc': 34266, 'it': 0, 'n': 7500}
{'sa': 26078, 'k': 0.01389475, 'nc': 34730, 'it': 0, 'n': 7600}
{'sa': 26446, 'k': 0.01389475, 'nc': 35162, 'it': 0, 'n': 7700}
{'sa': 26822, 'k': 0.01389475, 'nc': 35586, 'it': 0, 'n': 7800}
{'sa': 27208, 'k': 0.01389475, 'nc': 36000, 'it': 0, 'n': 7900}
{'sa': 27502, 'k': 0.01389475, 'nc': 36506, 'it': 0, 'n': 8000}
{'sa': 27850, 'k': 0.01389475, 'nc': 36958, 'it': 0, 'n': 8100}
{'sa': 28198, 'k': 0.01389475, 'nc': 37410, 'it': 0, 'n': 8200}
{'sa': 28514, 'k': 0.01389475, 'nc': 37894, 'it': 0, 'n': 8300}
{'sa': 28818, 'k': 0.01389475, 'nc': 38390, 'it': 0, 'n': 8400}
{'sa': 29134, 'k': 0.01389475, 'nc': 38874, 'it': 0, 'n': 8500}
{'sa': 29490, 'k': 0.01389475, 'nc': 39318, 'it': 0, 'n': 8600}
{'sa': 29840, 'k': 0.01389475, 'nc': 39768, 'it': 0, 'n': 8700}
{'sa': 30232, 'k': 0.01389475, 'nc': 40176, 'it': 0, 'n': 8800}
{'sa': 30602, 'k': 0.01389475, 'nc': 40606, 'it': 0, 'n': 8900}
{'sa': 30928, 'k': 0.01389475, 'nc': 41080, 'it': 0, 'n': 9000}
{'sa': 31290, 'k': 0.01389475, 'nc': 41518, 'it': 0, 'n': 9100}
{'sa': 31652, 'k': 0.01389475, 'nc': 41956, 'it': 0, 'n': 9200}
{'sa': 31994, 'k': 0.01389475, 'nc': 42414, 'it': 0, 'n': 9300}
{'sa': 32320, 'k': 0.01389475, 'nc': 42888, 'it': 0, 'n': 9400}
{'sa': 32690, 'k': 0.01389475, 'nc': 43318, 'it': 0, 'n': 9500}
{'sa': 33030, 'k': 0.01389475, 'nc': 43778, 'it': 0, 'n': 9600}
{'sa': 33396, 'k': 0.01389475, 'nc': 44212, 'it': 0, 'n': 9700}
{'sa': 33730, 'k': 0.01389475, 'nc': 44678, 'it': 0, 'n': 9800}
{'sa': 34066, 'k': 0.01389475, 'nc': 45142, 'it': 0, 'n': 9900}
{'sa': 34418, 'k': 0.01389475, 'nc': 45590, 'it': 0, 'n': 10000}
{'sa': 34750, 'k': 0.01389475, 'nc': 46058, 'it': 0, 'n': 10100}
{'sa': 35066, 'k': 0.01389475, 'nc': 46542, 'it': 0, 'n': 10200}
{'sa': 35414, 'k': 0.01389475, 'nc': 46994, 'it': 0, 'n': 10300}
{'sa': 35710, 'k': 0.01389475, 'nc': 47498, 'it': 0, 'n': 10400}
{'sa': 36028, 'k': 0.01389475, 'nc': 47980, 'it': 0, 'n': 10500}
{'sa': 36366, 'k': 0.01389475, 'nc': 48442, 'it': 0, 'n': 10600}
{'sa': 36764, 'k': 0.01389475, 'nc': 48844, 'it': 0, 'n': 10700}
{'sa': 37092, 'k': 0.01389475, 'nc': 49316, 'it': 0, 'n': 10800}
{'sa': 37416, 'k': 0.01389475, 'nc': 49792, 'it': 0, 'n': 10900}
{'sa': 37790, 'k': 0.01389475, 'nc': 50218, 'it': 0, 'n': 11000}
{'sa': 38176, 'k': 0.01389475, 'nc': 50632, 'it': 0, 'n': 11100}
{'sa': 38542, 'k': 0.01389475, 'nc': 51066, 'it': 0, 'n': 11200}
{'sa': 38892, 'k': 0.01389475, 'nc': 51516, 'it': 0, 'n': 11300}
{'sa': 39272, 'k': 0.01389475, 'nc': 51936, 'it': 0, 'n': 11400}
{'sa': 39614, 'k': 0.01389475, 'nc': 52394, 'it': 0, 'n': 11500}
{'sa': 39990, 'k': 0.01389475, 'nc': 52818, 'it': 0, 'n': 11600}
{'sa': 40352, 'k': 0.01389475, 'nc': 53256, 'it': 0, 'n': 11700}
{'sa': 40706, 'k': 0.01389475, 'nc': 53702, 'it': 0, 'n': 11800}
{'sa': 41048, 'k': 0.01389475, 'nc': 54160, 'it': 0, 'n': 11900}
{'sa': 41364, 'k': 0.01389475, 'nc': 54644, 'it': 0, 'n': 12000}
