{'sa': 440, 'k': 0.046131605, 'nc': 368, 'it': 0, 'n': 100}
{'sa': 878, 'k': 0.046131605, 'nc': 730, 'it': 0, 'n': 200}
{'sa': 1212, 'k': 0.046131605, 'nc': 1196, 'it': 0, 'n': 300}
{'sa': 1628, 'k': 0.046131605, 'nc': 1580, 'it': 0, 'n': 400}
{'sa': 2040, 'k': 0.046131605, 'nc': 1968, 'it': 0, 'n': 500}
{'sa': 2412, 'k': 0.046131605, 'nc': 2396, 'it': 0, 'n': 600}
{'sa': 2818, 'k': 0.046131605, 'nc': 2790, 'it': 0, 'n': 700}
{'sa': 3222, 'k': 0.046131605, 'nc': 3186, 'it': 0, 'n': 800}
{'sa': 3656, 'k': 0.046131605, 'nc': 3552, 'it': 0, 'n': 900}
{'sa': 4072, 'k': 0.046131605, 'nc': 3936, 'it': 0, 'n': 1000}
{'sa': 4468, 'k': 0.046131605, 'nc': 4340, 'it': 0, 'n': 1100}
{'sa': 4892, 'k': 0.046131605, 'nc': 4716, 'it': 0, 'n': 1200}
{'sa': 5278, 'k': 0.046131605, 'nc': 5130, 'it': 0, 'n': 1300}
{'sa': 5678, 'k': 0.046131605, 'nc': 5530, 'it': 0, 'n': 1400}
{'sa': 6090, 'k': 0.046131605, 'nc': 5918, 'it': 0, 'n': 1500}
{'sa': 6496, 'k': 0.046131605, 'nc': 6312, 'it': 0, 'n': 1600}
{'sa': 6958, 'k': 0.046131605, 'nc': 6650, 'it': 0, 'n': 1700}
{'sa': 7364, 'k': 0.046131605, 'nc': 7044, 'it': 0, 'n': 1800}
{'sa': 7778, 'k': 0.046131605, 'nc': 7430, 'it': 0, 'n': 1900}
{'sa': 8182, 'k': 0.046131605, 'nc': 7826, 'it': 0, 'n': 2000}
{'sa': 8610, 'k': 0.046131605, 'nc': 8198, 'it': 0, 'n': 2100}
{'sa': 9004, 'k': 0.046131605, 'nc': 8604, 'it': 0, 'n': 2200}
{'sa': 9422, 'k': 0.046131605, 'nc': 8986, 'it': 0, 'n': 2300}
{'sa': 9864, 'k': 0.046131605, 'nc': 9344, 'it': 0, 'n': 2400}
