{'sa': 470, 'k': 0.04484213, 'nc': 338, 'it': 0, 'n': 100}
{'sa': 43458, 'k': 0.04484213, 'nc': 41350, 'it': 0, 'n': 10600}
{'sa': 43818, 'k': 0.04484213, 'nc': 41790, 'it': 0, 'n': 10700}
{'sa': 44226, 'k': 0.04484213, 'nc': 42182, 'it': 0, 'n': 10800}
{'sa': 44576, 'k': 0.04484213, 'nc': 42632, 'it': 0, 'n': 10900}
{'sa': 44974, 'k': 0.04484213, 'nc': 43034, 'it': 0, 'n': 11000}
{'sa': 45378, 'k': 0.04484213, 'nc': 43430, 'it': 0, 'n': 11100}
{'sa': 45792, 'k': 0.04484213, 'nc': 43816, 'it': 0, 'n': 11200}
{'sa': 450, 'k': 0.04484213, 'nc': 358, 'it': 0, 'n': 100}
{'sa': 832, 'k': 0.04484213, 'nc': 776, 'it': 0, 'n': 200}
{'sa': 1196, 'k': 0.04484213, 'nc': 1212, 'it': 0, 'n': 300}
{'sa': 1610, 'k': 0.04484213, 'nc': 1598, 'it': 0, 'n': 400}
{'sa': 2020, 'k': 0.04484213, 'nc': 1988, 'it': 0, 'n': 500}
{'sa': 2444, 'k': 0.04484213, 'nc': 2364, 'it': 0, 'n': 600}
{'sa': 2896, 'k': 0.04484213, 'nc': 2712, 'it': 0, 'n': 700}
{'sa': 3290, 'k': 0.04484213, 'nc': 3118, 'it': 0, 'n': 800}
{'sa': 3722, 'k': 0.04484213, 'nc': 3486, 'it': 0, 'n': 900}
{'sa': 4102, 'k': 0.04484213, 'nc': 3906, 'it': 0, 'n': 1000}
{'sa': 4528, 'k': 0.04484213, 'nc': 4280, 'it': 0, 'n': 1100}
{'sa': 4948, 'k': 0.04484213, 'nc': 4660, 'it': 0, 'n': 1200}
{'sa': 5378, 'k': 0.04484213, 'nc': 5030, 'it': 0, 'n': 1300}
{'sa': 5792, 'k': 0.04484213, 'nc': 5416, 'it': 0, 'n': 1400}
{'sa': 6264, 'k': 0.04484213, 'nc': 5744, 'it': 0, 'n': 1500}
{'sa': 6714, 'k': 0.04484213, 'nc': 6094, 'it': 0, 'n': 1600}
{'sa': 7102, 'k': 0.04484213, 'nc': 6506, 'it': 0, 'n': 1700}
{'sa': 7506, 'k': 0.04484213, 'nc': 6902, 'it': 0, 'n': 1800}
{'sa': 7926, 'k': 0.04484213, 'nc': 7282, 'it': 0, 'n': 1900}
{'sa': 8322, 'k': 0.04484213, 'nc': 7686, 'it': 0, 'n': 2000}
{'sa': 8766, 'k': 0.04484213, 'nc': 8042, 'it': 0, 'n': 2100}
{'sa': 9136, 'k': 0.04484213, 'nc': 8472, 'it': 0, 'n': 2200}
{'sa': 9552, 'k': 0.04484213, 'nc': 8856, 'it': 0, 'n': 2300}
{'sa': 9948, 'k': 0.04484213, 'nc': 9260, 'it': 0, 'n': 2400}
{'sa': 10378, 'k': 0.04484213, 'nc': 9630, 'it': 0, 'n': 2500}
{'sa': 10806, 'k': 0.04484213, 'nc': 10002, 'it': 0, 'n': 2600}
{'sa': 11222, 'k': 0.04484213, 'nc': 10386, 'it': 0, 'n': 2700}
{'sa': 11698, 'k': 0.04484213, 'nc': 10710, 'it': 0, 'n': 2800}
{'sa': 12120, 'k': 0.04484213, 'nc': 11088, 'it': 0, 'n': 2900}
{'sa': 12528, 'k': 0.04484213, 'nc': 11480, 'it': 0, 'n': 3000}
{'sa': 12924, 'k': 0.04484213, 'nc': 11884, 'it': 0, 'n': 3100}
{'sa': 13332, 'k': 0.04484213, 'nc': 12276, 'it': 0, 'n': 3200}
{'sa': 13754, 'k': 0.04484213, 'nc': 12654, 'it': 0, 'n': 3300}
{'sa': 14132, 'k': 0.04484213, 'nc': 13076, 'it': 0, 'n': 3400}
{'sa': 14558, 'k': 0.04484213, 'nc': 13450, 'it': 0, 'n': 3500}
{'sa': 14948, 'k': 0.04484213, 'nc': 13860, 'it': 0, 'n': 3600}
{'sa': 15396, 'k': 0.04484213, 'nc': 14212, 'it': 0, 'n': 3700}
{'sa': 15768, 'k': 0.04484213, 'nc': 14640, 'it': 0, 'n': 3800}
{'sa': 16172, 'k': 0.04484213, 'nc': 15036, 'it': 0, 'n': 3900}
{'sa': 16600, 'k': 0.04484213, 'nc': 15408, 'it': 0, 'n': 4000}
{'sa': 17036, 'k': 0.04484213, 'nc': 15772, 'it': 0, 'n': 4100}
{'sa': 17448, 'k': 0.04484213, 'nc': 16160, 'it': 0, 'n': 4200}
{'sa': 17886, 'k': 0.04484213, 'nc': 16522, 'it': 0, 'n': 4300}
{'sa': 18310, 'k': 0.04484213, 'nc': 16898, 'it': 0, 'n': 4400}
{'sa': 18682, 'k': 0.04484213, 'nc': 17326, 'it': 0, 'n': 4500}
{'sa': 19086, 'k': 0.04484213, 'nc': 17722, 'it': 0, 'n': 4600}
{'sa': 19538, 'k': 0.04484213, 'nc': 18070, 'it': 0, 'n': 4700}
{'sa': 19936, 'k': 0.04484213, 'nc': 18472, 'it': 0, 'n': 4800}
{'sa': 20334, 'k': 0.04484213, 'nc': 18874, 'it': 0, 'n': 4900}
{'sa': 20744, 'k': 0.04484213, 'nc': 19264, 'it': 0, 'n': 5000}
{'sa': 21164, 'k': 0.04484213, 'nc': 19644, 'it': 0, 'n': 5100}
{'sa': 21544, 'k': 0.04484213, 'nc': 20064, 'it': 0, 'n': 5200}
{'sa': 21972, 'k': 0.04484213, 'nc': 20436, 'it': 0, 'n': 5300}
{'sa': 22372, 'k': 0.04484213, 'nc': 20836, 'it': 0, 'n': 5400}
{'sa': 22794, 'k': 0.04484213, 'nc': 21214, 'it': 0, 'n': 5500}
{'sa': 23222, 'k': 0.04484213, 'nc': 21586, 'it': 0, 'n': 5600}
{'sa': 23660, 'k': 0.04484213, 'nc': 21948, 'it': 0, 'n': 5700}
{'sa': 24040, 'k': 0.04484213, 'nc': 22368, 'it': 0, 'n': 5800}
{'sa': 24466, 'k': 0.04484213, 'nc': 22742, 'it': 0, 'n': 5900}
{'sa': 24848, 'k': 0.04484213, 'nc': 23160, 'it': 0, 'n': 6000}
{'sa': 25294, 'k': 0.04484213, 'nc': 23514, 'it': 0, 'n': 6100}
{'sa': 25714, 'k': 0.04484213, 'nc': 23894, 'it': 0, 'n': 6200}
{'sa': 26136, 'k': 0.04484213, 'nc': 24272, 'it': 0, 'n': 6300}
{'sa': 26570, 'k': 0.04484213, 'nc': 24638, 'it': 0, 'n': 6400}
{'sa': 26966, 'k': 0.04484213, 'nc': 25042, 'it': 0, 'n': 6500}
{'sa': 27396, 'k': 0.04484213, 'nc': 25412, 'it': 0, 'n': 6600}
{'sa': 27794, 'k': 0.04484213, 'nc': 25814, 'it': 0, 'n': 6700}
{'sa': 28220, 'k': 0.04484213, 'nc': 26188, 'it': 0, 'n': 6800}
{'sa': 28588, 'k': 0.04484213, 'nc': 26620, 'it': 0, 'n': 6900}
{'sa': 28990, 'k': 0.04484213, 'nc': 27018, 'it': 0, 'n': 7000}
{'sa': 29370, 'k': 0.04484213, 'nc': 27438, 'it': 0, 'n': 7100}
{'sa': 29804, 'k': 0.04484213, 'nc': 27804, 'it': 0, 'n': 7200}
{'sa': 30222, 'k': 0.04484213, 'nc': 28186, 'it': 0, 'n': 7300}
{'sa': 30636, 'k': 0.04484213, 'nc': 28572, 'it': 0, 'n': 7400}
{'sa': 31084, 'k': 0.04484213, 'nc': 28924, 'it': 0, 'n': 7500}
{'sa': 31456, 'k': 0.04484213, 'nc': 29352, 'it': 0, 'n': 7600}
{'sa': 31876, 'k': 0.04484213, 'nc': 29732, 'it': 0, 'n': 7700}
{'sa': 32268, 'k': 0.04484213, 'nc': 30140, 'it': 0, 'n': 7800}
{'sa': 32630, 'k': 0.04484213, 'nc': 30578, 'it': 0, 'n': 7900}
{'sa': 33024, 'k': 0.04484213, 'nc': 30984, 'it': 0, 'n': 8000}
{'sa': 33438, 'k': 0.04484213, 'nc': 31370, 'it': 0, 'n': 8100}
{'sa': 33860, 'k': 0.04484213, 'nc': 31748, 'it': 0, 'n': 8200}
{'sa': 34322, 'k': 0.04484213, 'nc': 32086, 'it': 0, 'n': 8300}
{'sa': 34754, 'k': 0.04484213, 'nc': 32454, 'it': 0, 'n': 8400}
{'sa': 35200, 'k': 0.04484213, 'nc': 32808, 'it': 0, 'n': 8500}
{'sa': 35620, 'k': 0.04484213, 'nc': 33188, 'it': 0, 'n': 8600}
{'sa': 36032, 'k': 0.04484213, 'nc': 33576, 'it': 0, 'n': 8700}
{'sa': 36456, 'k': 0.04484213, 'nc': 33952, 'it': 0, 'n': 8800}
{'sa': 36830, 'k': 0.04484213, 'nc': 34378, 'it': 0, 'n': 8900}
{'sa': 37252, 'k': 0.04484213, 'nc': 34756, 'it': 0, 'n': 9000}
{'sa': 37626, 'k': 0.04484213, 'nc': 35182, 'it': 0, 'n': 9100}
{'sa': 38066, 'k': 0.04484213, 'nc': 35542, 'it': 0, 'n': 9200}
{'sa': 38468, 'k': 0.04484213, 'nc': 35940, 'it': 0, 'n': 9300}
{'sa': 38890, 'k': 0.04484213, 'nc': 36318, 'it': 0, 'n': 9400}
{'sa': 39308, 'k': 0.04484213, 'nc': 36700, 'it': 0, 'n': 9500}
{'sa': 39746, 'k': 0.04484213, 'nc': 37062, 'it': 0, 'n': 9600}
{'sa': 40110, 'k': 0.04484213, 'nc': 37498, 'it': 0, 'n': 9700}
{'sa': 40494, 'k': 0.04484213, 'nc': 37914, 'it': 0, 'n': 9800}
{'sa': 40872, 'k': 0.04484213, 'nc': 38336, 'it': 0, 'n': 9900}
{'sa': 41328, 'k': 0.04484213, 'nc': 38680, 'it': 0, 'n': 10000}
{'sa': 41740, 'k': 0.04484213, 'nc': 39068, 'it': 0, 'n': 10100}
{'sa': 42128, 'k': 0.04484213, 'nc': 39480, 'it': 0, 'n': 10200}
{'sa': 42528, 'k': 0.04484213, 'nc': 39880, 'it': 0, 'n': 10300}
{'sa': 42942, 'k': 0.04484213, 'nc': 40266, 'it': 0, 'n': 10400}
{'sa': 43368, 'k': 0.04484213, 'nc': 40640, 'it': 0, 'n': 10500}
{'sa': 43744, 'k': 0.04484213, 'nc': 41064, 'it': 0, 'n': 10600}
{'sa': 44126, 'k': 0.04484213, 'nc': 41482, 'it': 0, 'n': 10700}
{'sa': 44506, 'k': 0.04484213, 'nc': 41902, 'it': 0, 'n': 10800}
{'sa': 44884, 'k': 0.04484213, 'nc': 42324, 'it': 0, 'n': 10900}
{'sa': 45290, 'k': 0.04484213, 'nc': 42718, 'it': 0, 'n': 11000}
{'sa': 45704, 'k': 0.04484213, 'nc': 43104, 'it': 0, 'n': 11100}
{'sa': 46082, 'k': 0.04484213, 'nc': 43526, 'it': 0, 'n': 11200}
{'sa': 46484, 'k': 0.04484213, 'nc': 43924, 'it': 0, 'n': 11300}
{'sa': 46862, 'k': 0.04484213, 'nc': 44346, 'it': 0, 'n': 11400}
{'sa': 47284, 'k': 0.04484213, 'nc': 44724, 'it': 0, 'n': 11500}
{'sa': 47700, 'k': 0.04484213, 'nc': 45108, 'it': 0, 'n': 11600}
{'sa': 48094, 'k': 0.04484213, 'nc': 45514, 'it': 0, 'n': 11700}
{'sa': 48486, 'k': 0.04484213, 'nc': 45922, 'it': 0, 'n': 11800}
{'sa': 48918, 'k': 0.04484213, 'nc': 46290, 'it': 0, 'n': 11900}
{'sa': 49276, 'k': 0.04484213, 'nc': 46732, 'it': 0, 'n': 12000}
{'sa': 49698, 'k': 0.04484213, 'nc': 47110, 'it': 0, 'n': 12100}
{'sa': 50076, 'k': 0.04484213, 'nc': 47532, 'it': 0, 'n': 12200}
{'sa': 50492, 'k': 0.04484213, 'nc': 47916, 'it': 0, 'n': 12300}
{'sa': 50930, 'k': 0.04484213, 'nc': 48278, 'it': 0, 'n': 12400}
{'sa': 51338, 'k': 0.04484213, 'nc': 48670, 'it': 0, 'n': 12500}
{'sa': 51752, 'k': 0.04484213, 'nc': 49056, 'it': 0, 'n': 12600}
{'sa': 52178, 'k': 0.04484213, 'nc': 49430, 'it': 0, 'n': 12700}
{'sa': 52564, 'k': 0.04484213, 'nc': 49844, 'it': 0, 'n': 12800}
{'sa': 53018, 'k': 0.04484213, 'nc': 50190, 'it': 0, 'n': 12900}
{'sa': 53438, 'k': 0.04484213, 'nc': 50570, 'it': 0, 'n': 13000}
{'sa': 53852, 'k': 0.04484213, 'nc': 50956, 'it': 0, 'n': 13100}
{'sa': 54252, 'k': 0.04484213, 'nc': 51356, 'it': 0, 'n': 13200}
{'sa': 54674, 'k': 0.04484213, 'nc': 51734, 'it': 0, 'n': 13300}
{'sa': 55078, 'k': 0.04484213, 'nc': 52130, 'it': 0, 'n': 13400}
{'sa': 55500, 'k': 0.04484213, 'nc': 52508, 'it': 0, 'n': 13500}
{'sa': 55908, 'k': 0.04484213, 'nc': 52900, 'it': 0, 'n': 13600}
{'sa': 56310, 'k': 0.04484213, 'nc': 53298, 'it': 0, 'n': 13700}
{'sa': 56714, 'k': 0.04484213, 'nc': 53694, 'it': 0, 'n': 13800}
{'sa': 57110, 'k': 0.04484213, 'nc': 54098, 'it': 0, 'n': 13900}
{'sa': 57550, 'k': 0.04484213, 'nc': 54458, 'it': 0, 'n': 14000}
{'sa': 57974, 'k': 0.04484213, 'nc': 54834, 'it': 0, 'n': 14100}
{'sa': 58416, 'k': 0.04484213, 'nc': 55192, 'it': 0, 'n': 14200}
{'sa': 58822, 'k': 0.04484213, 'nc': 55586, 'it': 0, 'n': 14300}
{'sa': 59276, 'k': 0.04484213, 'nc': 55932, 'it': 0, 'n': 14400}
{'sa': 59712, 'k': 0.04484213, 'nc': 56296, 'it': 0, 'n': 14500}
{'sa': 60130, 'k': 0.04484213, 'nc': 56678, 'it': 0, 'n': 14600}
{'sa': 60538, 'k': 0.04484213, 'nc': 57070, 'it': 0, 'n': 14700}
{'sa': 60932, 'k': 0.04484213, 'nc': 57476, 'it': 0, 'n': 14800}
{'sa': 61396, 'k': 0.04484213, 'nc': 57812, 'it': 0, 'n': 14900}
{'sa': 61846, 'k': 0.04484213, 'nc': 58162, 'it': 0, 'n': 15000}
{'sa': 62304, 'k': 0.04484213, 'nc': 58504, 'it': 0, 'n': 15100}
{'sa': 62692, 'k': 0.04484213, 'nc': 58916, 'it': 0, 'n': 15200}
{'sa': 63138, 'k': 0.04484213, 'nc': 59270, 'it': 0, 'n': 15300}
{'sa': 63564, 'k': 0.04484213, 'nc': 59644, 'it': 0, 'n': 15400}
{'sa': 64008, 'k': 0.04484213, 'nc': 60000, 'it': 0, 'n': 15500}
{'sa': 64418, 'k': 0.04484213, 'nc': 60390, 'it': 0, 'n': 15600}
{'sa': 64842, 'k': 0.04484213, 'nc': 60766, 'it': 0, 'n': 15700}
{'sa': 65240, 'k': 0.04484213, 'nc': 61168, 'it': 0, 'n': 15800}
{'sa': 65648, 'k': 0.04484213, 'nc': 61560, 'it': 0, 'n': 15900}
{'sa': 66064, 'k': 0.04484213, 'nc': 61944, 'it': 0, 'n': 16000}
{'sa': 66496, 'k': 0.04484213, 'nc': 62312, 'it': 0, 'n': 16100}
{'sa': 66856, 'k': 0.04484213, 'nc': 62752, 'it': 0, 'n': 16200}
{'sa': 67292, 'k': 0.04484213, 'nc': 63116, 'it': 0, 'n': 16300}
{'sa': 67706, 'k': 0.04484213, 'nc': 63502, 'it': 0, 'n': 16400}
{'sa': 68112, 'k': 0.04484213, 'nc': 63896, 'it': 0, 'n': 16500}
{'sa': 68514, 'k': 0.04484213, 'nc': 64294, 'it': 0, 'n': 16600}
{'sa': 68926, 'k': 0.04484213, 'nc': 64682, 'it': 0, 'n': 16700}
{'sa': 69304, 'k': 0.04484213, 'nc': 65104, 'it': 0, 'n': 16800}
{'sa': 69706, 'k': 0.04484213, 'nc': 65502, 'it': 0, 'n': 16900}
{'sa': 70140, 'k': 0.04484213, 'nc': 65868, 'it': 0, 'n': 17000}
{'sa': 70504, 'k': 0.04484213, 'nc': 66304, 'it': 0, 'n': 17100}
{'sa': 70900, 'k': 0.04484213, 'nc': 66708, 'it': 0, 'n': 17200}
{'sa': 71294, 'k': 0.04484213, 'nc': 67114, 'it': 0, 'n': 17300}
{'sa': 71726, 'k': 0.04484213, 'nc': 67482, 'it': 0, 'n': 17400}
{'sa': 72150, 'k': 0.04484213, 'nc': 67858, 'it': 0, 'n': 17500}
{'sa': 72552, 'k': 0.04484213, 'nc': 68256, 'it': 0, 'n': 17600}
{'sa': 72918, 'k': 0.04484213, 'nc': 68690, 'it': 0, 'n': 17700}
{'sa': 73330, 'k': 0.04484213, 'nc': 69078, 'it': 0, 'n': 17800}
{'sa': 73714, 'k': 0.04484213, 'nc': 69494, 'it': 0, 'n': 17900}
{'sa': 74104, 'k': 0.04484213, 'nc': 69904, 'it': 0, 'n': 18000}
{'sa': 74576, 'k': 0.04484213, 'nc': 70232, 'it': 0, 'n': 18100}
{'sa': 74974, 'k': 0.04484213, 'nc': 70634, 'it': 0, 'n': 18200}
{'sa': 75378, 'k': 0.04484213, 'nc': 71030, 'it': 0, 'n': 18300}
{'sa': 75802, 'k': 0.04484213, 'nc': 71406, 'it': 0, 'n': 18400}
{'sa': 76190, 'k': 0.04484213, 'nc': 71818, 'it': 0, 'n': 18500}
{'sa': 76632, 'k': 0.04484213, 'nc': 72176, 'it': 0, 'n': 18600}
{'sa': 77024, 'k': 0.04484213, 'nc': 72584, 'it': 0, 'n': 18700}
{'sa': 77454, 'k': 0.04484213, 'nc': 72954, 'it': 0, 'n': 18800}
{'sa': 77848, 'k': 0.04484213, 'nc': 73360, 'it': 0, 'n': 18900}
{'sa': 78310, 'k': 0.04484213, 'nc': 73698, 'it': 0, 'n': 19000}
{'sa': 78714, 'k': 0.04484213, 'nc': 74094, 'it': 0, 'n': 19100}
{'sa': 79142, 'k': 0.04484213, 'nc': 74466, 'it': 0, 'n': 19200}
{'sa': 79546, 'k': 0.04484213, 'nc': 74862, 'it': 0, 'n': 19300}
{'sa': 79972, 'k': 0.04484213, 'nc': 75236, 'it': 0, 'n': 19400}
{'sa': 80392, 'k': 0.04484213, 'nc': 75616, 'it': 0, 'n': 19500}
{'sa': 80810, 'k': 0.04484213, 'nc': 75998, 'it': 0, 'n': 19600}
{'sa': 81228, 'k': 0.04484213, 'nc': 76380, 'it': 0, 'n': 19700}
{'sa': 81626, 'k': 0.04484213, 'nc': 76782, 'it': 0, 'n': 19800}
